TaxID;output/DNA_220629_22-24hmix_cer_BIOMcombi_S26_kaiju.out
548;61
549;29
550;154
551;1
552;38
553;26
554;37
555;15
556;2
561;93
562;4136
563;2
564;144
565;14
566;4
568;9
569;29
570;409
571;65
573;1215
575;7
577;9
579;4
580;18
581;7
582;71
583;75
584;90
585;28
586;228
587;96
588;16
590;24
595;4
596;1
600;1
613;145
614;30
615;192
618;2
620;1
621;3
623;8
624;28
626;50
628;25
629;448
630;47
631;44
632;48
633;31
634;1
635;14
636;68
637;32
638;18
641;48
642;6392
644;708
645;253
646;262
647;12
648;1160
649;25
650;93
651;276
652;9
654;1306
656;95
657;49
659;14
661;2
662;338
663;201
666;113
668;3
669;45
670;174
672;44
673;3
674;4
675;2
676;13
680;6
685;9
687;7
688;3
689;9
691;11
702;4
703;69
712;415
713;46
714;32
715;35
718;2
720;8
722;6
723;1
724;88
726;30
727;62
728;130
729;28
730;12
731;78
732;4
733;15
734;7
735;5
738;99
745;44
747;176
749;4
750;100
753;12
755;2
756;4
757;77
758;59
761;73
766;2
773;56
779;1
780;1
784;1
809;31
810;11
813;1568
815;3264
816;6392
817;1399
818;992
820;505
821;875
823;2295
824;2
826;13282
827;12
830;147
831;157
832;72
833;27
836;91
837;379
838;4735
839;468
840;6
841;137
844;80
847;73
848;536
849;106
850;356
851;118
852;325
853;2510
854;29
856;149
858;13
859;375
860;13
861;739
863;41
864;99
865;2496
866;13
868;5
870;185
872;521
873;58
876;1826
878;2
879;12
880;2
881;43
885;1
889;1
890;12
891;27
892;19
893;16
894;459
895;63
897;8
898;107
899;19
901;159
904;65
905;7
906;162
907;422
911;1
912;25
913;1
914;26
915;7
916;19
917;95
919;6
920;7
921;3
923;1
924;53
926;1
929;1
930;85
933;3
934;3
935;13
940;1
942;1
948;8
949;1
953;2
955;1
958;6
959;282
960;23
963;21
964;7
965;56
966;614
970;111
971;614
972;19
976;3343
978;7
982;40
983;66
985;44
986;23
988;4
989;107
990;355
991;7
995;14
996;521
997;7
998;33
999;12
1002;17
1003;30
1004;45
1006;1
1008;10
1010;26
1013;4
1014;177
1015;498
1016;172
1017;3
1018;59
1019;50
1021;3
1022;3
1026;2
1027;30
1028;2
1030;56
1031;18
1032;9
1034;14
1035;5
1041;31
1042;3
1046;44
1047;3
1049;6
1050;5
1051;3
1052;8
1053;6
1054;17
1057;8
1058;1
1060;4
1061;42
1063;163
1064;6
1066;9
1067;21
1068;5
1069;2
1071;7
1073;5
1074;48
1075;2
1076;28
1079;9
1082;4
1083;21
1084;5
1085;2
1086;4
1087;4
1088;12
1092;3
1094;17
1095;15
1096;1
1097;1
1098;1
1101;4
1102;1
1117;138
1118;7
1122;3
1124;7
1125;57
1126;38
1129;2
1142;2
1150;123
1151;58
1152;8
1153;1
1158;6
1160;31
1161;97
1162;14
1163;5
1164;3
1175;1
1176;1
1177;20
1178;6
1179;6
1182;3
1184;1
1186;3
1198;3
1203;1
1218;25
1219;56
1223;2
1224;11297
1227;14
1229;16
1231;28
1233;11
1234;98
1236;4322
1238;1
1239;6806
1243;124
1244;39
1245;107
1246;88
1247;30
1249;36
1251;3
1252;11
1253;7
1254;15
1255;28
1257;25
1258;12
1260;147
1261;53
1263;868
1264;481
1265;255
1266;5
1267;33
1268;53
1269;7
1270;24
1273;16
1274;3
1279;915
1280;9309
1281;7
1282;236
1283;256
1284;8
1285;3
1286;41
1288;43
1290;202
1292;11
1293;12
1294;4
1296;466
1298;56
1300;110
1301;6324
1302;19
1303;50
1304;29
1305;45
1306;35
1307;14517
1308;186
1309;38
1310;4
1311;1885
1313;1172
1314;444
1317;6
1318;19
1322;69
1323;64
1326;121
1328;240
1329;52
1334;2244
1335;78
1336;167
1337;352
1338;39
1340;70
1345;12
1346;1346
1348;445
1349;2709
1350;1050
1351;2080
1352;434
1353;247
1354;36
1355;16
1356;12
1357;759
1358;1023
1359;100
1360;28
1363;153
1364;142
1366;496
1372;23
1373;17
1375;48
1376;25
1377;58
1378;18
1379;3
1380;15
1381;7
1382;1
1383;15
1385;1004
1386;1501
1390;45
1391;67
1392;16
1393;144
1396;923
1397;211
1398;61
1399;54
1401;22
1402;139
1404;233
1405;1775
1406;119
1407;4
1408;285
1411;2
1413;2
1418;4
1421;276
1422;39
1423;255
1426;25
1428;386
1430;4
1445;4
1449;13
1450;68
1451;57
1452;107
1454;40
1455;145
1456;12
1458;7
1459;6
1461;2
1462;5
1464;84
1465;316
1467;108
1471;100
1472;63
1473;17
1474;4
1476;10
1477;2
1478;38
1479;4
1482;83
1484;3
1485;4809
1488;48
1490;358
1491;3796
1492;584
1493;67
1494;269
1495;23
1496;701
1497;152
1498;44
1499;104
1501;171
1502;1566
1503;110
1504;51
1505;317
1506;230
1509;370
1510;39
1511;3483
1512;251
1513;144
1515;50
1516;27
1517;18
1519;353
1520;2584
1521;36
1522;367
1525;24
1526;15
1527;961
1528;676
1529;252
1530;75
1531;512
1532;26
1533;10
1534;400
1535;24
1537;46
1538;24
1540;79
1541;186
1542;37
1544;17
1547;322
1548;14
1551;27
1553;15
1556;189
1557;91
1559;107
1561;100
1562;2
1563;4
1564;99
1565;2
1566;1
1569;41
1570;3
1573;1
1575;96
1578;100
1579;8
1580;37
1581;23
1582;10
1583;71
1584;374
1587;33
1588;11
1589;23
1590;265
1591;66
1596;5
1597;181
1598;367
1599;64
1600;20
1601;44
1604;7
1605;7
1607;4
1610;517
1613;249
1614;1
1615;1
1616;1
1618;63
1620;3
1622;24
1623;34
1624;310
1625;10
1626;2
1629;1172
1630;62
1631;3
1632;9
1633;3
1637;328
1638;2
1639;679
1640;25
1641;9
1642;29
1643;6
1646;2
1647;31
1648;3
1649;2
1650;3
1652;24
1654;30
1657;9
1661;7
1663;14
1664;16
1670;7
1673;1
1678;89
1680;45
1681;28
1682;1
1684;9
1685;9
1686;2
1688;2
1689;5
1691;1
1692;3
1693;3
1694;38
1696;39
1703;9
1707;9
1710;40
1711;1
1714;1
1716;169
1717;69
1718;17
1721;6
1724;6
1725;8
1727;1
1730;320
1731;136
1732;56
1735;52
1736;971
1737;8
1744;54
1747;1
1748;2
1749;4
1750;1
1753;1
1754;7
1760;422
1762;38
1763;22
1764;22
1766;20
1767;13
1768;10
1771;8
1773;36
1774;24
1775;1
1778;25
1780;4
1781;2
1784;1
1785;1
1786;1
1789;1
1790;8
1795;2
1797;1
1813;23
1817;23
1822;5
1823;9
1827;84
1828;34
1829;20
1830;23
1833;34
1835;14
1839;4
1843;4
1844;1
1847;7
1848;3
1849;3
1850;3
1851;1
1852;2
1854;6
1859;3
1861;2
1863;3
1865;3
1866;1
1867;1
1868;1
1869;5
1873;12
1874;2
1883;133
1885;1
1886;6
1888;1
1893;2
1898;16
1903;13
1905;1
1907;4
1910;18
1912;8
1914;11
1915;1
1919;1
1927;3
1930;11
1946;1
1961;1
1963;1
1968;1
1988;7
1992;7
1993;2
1999;6
2001;1
2002;14
2004;4
2005;3
2006;1
2013;1
2017;3
2023;19
2024;3
2026;1
2030;1
2033;21
2034;18
2035;2
2040;1
2044;1
2045;25
2047;3
2049;46
2050;2
2051;22
2052;2
2053;11
2054;13
2055;2
2057;5
2060;2
2061;1
2062;8
2070;4
2071;2
2077;11
2078;3
2088;3
2092;9
2093;14
2095;22
2097;1
2098;8
2099;1
2100;1
2102;8
2105;4
2107;3
2109;1
2110;1
2112;18
2113;1
2114;3
2115;1
2120;1
2127;1
2132;6
2145;1
2146;32
2147;1
2148;7
2149;1
2150;1
2151;3
2157;131
2158;2
2159;6
2160;41
2162;26
2164;2
2172;89
2173;74
2175;13
2177;49
2183;2
2184;2
2186;1
2187;1
2188;8
2191;80
2192;5
2193;1
2194;2
2197;23
2200;2
2201;1
2202;12
2203;13
2205;9
2206;35
2207;120
2208;48
2209;179
2210;2
2214;19
2215;2
2220;69
2222;264
2223;496
2224;4
2225;10
2226;1
2236;1
2251;4
2259;1
2260;2
2289;186
2290;13
2291;16
2292;50
2293;448
2296;32
2298;15
2299;1
2316;2
2322;32
2330;35
2331;21
2335;12
2340;8
2350;25
2352;8
2355;4
2358;5
2360;10
2369;1
2371;14
2374;89
2375;164
2377;36
2378;209
2382;6
2419;1
2420;9
2421;34
2422;4
2424;1
2426;14
2697;2
2698;67
2699;2
2701;3
2702;13
2717;175
2718;4
2723;3
2724;2
2736;16
2737;56
2738;1015
2739;55
2741;63
2742;97
2743;45
2745;188
2746;4
2747;67
2748;127
2749;3
2750;22
2751;897
2752;1
2754;216
2756;62
2757;32
2759;6
2781;2
2836;1
2879;13
2880;3
2949;3
2951;53
2952;2
3039;9
3041;2
3042;2
3046;1
3052;1
3066;7
3068;1
3077;1
4751;10
4756;3
4762;11
4764;1
4769;2
4781;2
4783;2
4787;3
4790;1
4792;2
4797;4
4836;1
4842;3
4846;1
4874;3
4892;5
4893;3
4951;1
4953;3
5025;2
5027;2
5042;1
5052;13
5062;1
5178;3
5182;1
5226;1
5234;1
5237;1
5258;1
5334;1
5339;1
5353;1
5480;1
5529;4
5544;1
5579;1
5627;1
5693;5
5741;2
5758;202
5759;81
5762;1
5806;2
5820;2
5821;1
5864;1
5884;3
5911;2
5932;3
5949;1
5963;1
5974;2
10239;273984
10286;2
10288;58
10486;7
10487;2
10491;1
10494;1
10501;9
10506;1
10509;2
10524;4
10566;2
10632;16
10662;1
10663;23
10683;6
10692;1
10696;1
10699;22
10704;170
10747;1
10752;4
10778;4
10780;77
10794;2
10799;2
10803;518
10804;6
10814;1
10841;15090
10842;4
10843;2
10845;6
10847;4
10848;7
10849;44
10855;10
10860;86
10863;5
10872;8
12333;4176
12348;7
12392;1
12402;1
12429;1224
12440;2
12914;1
12916;872
12917;228
12967;2
12968;6
13075;9
13076;95
13134;9
13160;4
13243;13
13264;3
13276;11
13335;2
13502;2
13656;4
13684;1
13687;43
13689;7
13690;40
13725;18
27294;1
27977;1
28005;3
28025;97
28026;22
28031;40
28033;7
28034;14
28037;105
28038;96
28050;3
28051;339
28052;2
28056;13
28064;38
28065;7
28066;124
28067;2
28068;100
28072;3
28077;3
28080;24
28081;3
28082;1
28087;6
28088;1
28090;1727
28091;21
28092;16
28094;1
28095;183
28097;1
28099;14
28100;4
28101;12
28104;16
28105;31
28107;1
28108;5
28109;92
28110;21
28111;228
28112;645
28113;578
28114;101
28115;10
28116;1204
28117;432
28118;398
28119;39
28122;8
28123;3
28124;5
28125;1562
28126;10
28127;248
28128;76
28129;153
28130;114
28131;226
28132;191
28133;4
28134;11
28135;14
28136;10
28137;26
28139;9
28141;110
28150;2
28151;25
28152;52
28156;4
28159;3
28161;2
28169;2
28172;1
28173;2
28176;1
28181;2
28182;2
28183;15
28184;36
28187;11
28188;28
28189;48
28194;10
28195;3
28196;844
28197;31255
28198;98149
28199;7
28200;684
28201;5
28209;3
28210;5
28211;423
28213;1
28214;38
28216;771
28220;10
28221;689
28222;23
28223;152
28224;1
28227;8
28228;64
28229;9
28230;13
28231;25
28234;4
28236;144
28237;2
28240;7
28251;242
28253;43
28256;23
28258;2
28261;10
28262;2
28263;3
28264;1
28321;1
28444;3
28446;103
28447;36
28448;1
28449;6
28450;219
28453;933
28454;53
28884;1
28885;1
28887;1
28890;67
28894;2
28895;11
28896;1
28898;16
28901;844
28903;7
28907;15
29000;1
29007;1
29290;38
29311;1
29313;2
29314;1
29316;2
29317;4
29321;1
29322;10
29324;1
29330;31
29331;4
29332;73
29341;92
29343;4
29344;1
29345;111
29347;247
29348;7
29349;9
29354;245
29355;69
29357;17
29358;27
29359;17
29360;131
29361;3
29362;207
29363;444
29364;54
29365;71
29367;253
29369;65
29370;536
29372;27
29373;20
29376;1
29378;97
29379;4
29380;2
29382;11
29384;4
29385;302
29388;12
29389;316
29391;6
29394;88
29396;5
29397;2
29405;1
29408;13
29409;16
29419;22
29427;51
29429;5
29430;1283
29432;10
29433;164
29435;7
29438;7
29442;9
29443;20
29446;2
29447;2
29448;22
29450;39
29465;140
29466;30
29472;1
29483;16
29484;22
29485;2
29486;21
29487;40
29488;9
29489;51
29491;8
29494;3
29495;3
29497;45
29498;20
29503;88
29507;1
29508;4
29510;4
29511;29
29521;60
29522;6
29523;3
29524;6
29528;4
29529;13
29530;21
29533;23
29536;164
29539;1
29541;6
29542;18
29543;181
29544;3
29545;118
29546;8
29547;460
29548;4
29549;4
29552;20
29553;34
29555;2
29556;4
29557;5
29559;38
29561;23
29562;29
29563;11
29570;52
29574;1
29575;1
29580;60
29581;63
29920;8
31532;2
31754;2
31899;2
31909;5
31953;65
31957;5
31971;33
31973;19
31977;18
31979;690
31983;4
31984;4
31988;17
31989;133
31993;2
31998;4
32002;24
32003;27
32008;491
32011;29
32012;10
32013;3
32014;1
32016;5
32021;2
32025;2
32033;45
32036;3
32040;19
32046;10
32056;1
32057;5
32066;213
32067;339
32068;424
32069;1
32207;7
32257;16
33001;5
33007;1
33008;3
33010;9
33011;3
33012;5
33015;5
33018;11
33024;11
33025;230
33029;73
33030;23
33031;10
33032;1
33033;12
33034;6
33035;611
33036;4
33037;16
33038;623
33039;111
33042;53
33043;64
33044;3
33045;3
33046;5
33047;13
33049;3
33050;13
33051;3
33052;6
33053;72
33057;55
33059;28
33060;15
33069;77
33071;1
33074;6
33075;8
33097;1
33653;1
33807;66
33809;29
33811;58
33850;2
33852;1
33865;4
33876;1
33877;14
33881;1
33882;177
33883;4
33884;1
33885;4
33889;21
33895;4
33900;2
33904;1
33905;2
33919;1
33922;14
33923;14
33924;6
33926;6
33932;13
33934;74
33935;7
33936;191
33940;5
33941;9
33942;5
33943;1
33945;123
33946;27
33951;562
33952;48
33953;24
33954;333
33958;370
33959;5
33960;1
33962;4
33964;156
33965;1
33968;16
33970;9
33977;5
33978;1
33984;1
33986;39
33993;3
33994;19
33995;4
33996;4
33998;4
34002;5
34003;1
34004;27
34007;9
34008;6
34010;2
34011;1
34012;11
34015;2
34017;2
34018;1
34021;1
34022;3
34027;4
34029;13
34031;173
34032;220
34034;72
34037;27
34038;5
34058;10
34059;111
34060;71
34061;52
34062;1576
34064;37
34067;1
34068;2
34072;53
34073;264
34078;6
34084;34
34085;806
34086;21
34087;7
34090;5
34097;50
34098;18
34099;5
34101;5
34102;2
34103;21
34104;61
34105;348
34353;2
34416;1
35241;1
35342;10
35519;2
35554;10
35619;22
35621;5
35623;7
35677;1
35688;1
35700;39
35701;32
35703;12
35752;1
35753;1
35754;1
35755;1
35757;1
35760;22
35762;3
35763;1
35768;2
35773;1
35786;14
35787;4
35797;8
35798;5
35799;6
35801;1
35806;44
35818;82
35823;48
35825;78
35830;40
35832;23
35833;187
35836;2
35837;3
35839;13
35841;26
36022;1
36035;1
36056;1
36058;1
36330;2
36363;4
36739;9
36740;3
36742;1
36744;5
36745;75
36746;47
36751;4
36808;1
36809;171
36813;2
36822;3
36823;1
36832;10
36834;82
36835;72
36839;66
36841;133
36842;42
36844;18
36845;72
36847;204
36849;90
36853;69
36854;56
36861;30
36862;2
36863;8
36866;10
36873;5
36874;45
36875;2
36911;1
37326;3
37329;11
37330;6
37333;1
37372;9
37448;33
37452;1645
37482;2
37625;4
37636;2
37637;8
37658;54
37659;340
37734;385
37752;6
37914;1
37915;8
37919;51
37921;42
37928;1
37930;16
37931;3
37955;3
38018;111662
38023;3
38026;8
38027;28
38063;1
38251;1
38289;3
38290;10
38293;127
38301;1
38303;1
38307;391
38311;3
38313;91
38323;5
38402;1
38748;1
38815;5
38875;166
38986;4
39029;248
39060;11
39122;5
39152;27
39441;43
39480;90
39481;8
39482;616
39483;12
39484;9
39485;113
39486;64
39487;5
39488;233
39489;19
39490;228
39491;190
39492;27
39493;60
39495;6
39496;44
39497;3
39498;5
39645;7
39650;30
39664;1
39687;4
39689;1
39691;7
39693;1
39724;19
39766;55
39768;1
39769;5
39773;11
39774;123
39775;5
39777;17
39778;4
39779;13
39791;1
39838;3
39841;7
39844;1
39845;1
39948;84
39956;1
39960;1
39962;3
39966;1
40091;27
40117;14
40119;7
40120;29
40137;12
40214;8588
40215;3629
40216;1134
40223;6
40274;300
40302;2
40323;120
40324;263
40373;24
40414;76
40442;1
40477;6
40516;3
40518;492
40519;183
40520;550
40542;10
40543;7
40544;104
40545;92
40571;1
40575;80
40576;27
40577;6
40578;6
40681;16
40754;17
40841;39
40983;2
40989;1
41045;1
41202;23
41273;166
41275;28
41276;5
41292;6
41294;17
41295;4
41297;110
41891;1
41899;15
41950;1
41976;4
41977;188
41978;6
41980;2
41986;3
41997;28
42092;2
42094;15
42190;6
42197;6
42234;4
42235;1
42252;1
42253;1
42322;196
42353;60
42354;60
42422;3
42443;1
42444;1
42447;3
42565;1
42817;1
42838;1
42857;1
42858;4
42879;6
42906;38
43057;6
43064;186
43131;210
43143;42
43263;209
43265;3
43304;4
43305;160
43306;8
43356;1
43433;10
43595;22
43617;20
43654;11
43656;103
43657;29
43658;10
43662;8
43663;1
43664;2
43667;3
43668;17
43669;62
43670;6
43671;5
43673;24
43674;13
43675;2
43676;18
43678;8
43765;28
43767;35
43768;11
43769;8
43770;46
43771;3
43772;2
43773;9
43775;38
43947;104
43948;259
43992;15
43995;53
43996;1
43997;10
44000;14
44007;1
44008;1480
44009;117
44011;3
44012;7
44013;23
44056;3
44249;1468
44250;39
44251;4
44252;83
44253;1
44256;57
44258;31
44260;12
44442;2
44574;3
44575;46
44576;8
44577;115
44671;8
44674;431
44675;2
44676;1
44737;35
44742;56
44747;1
44749;34
44753;5
44823;2
44824;1
44933;1
44935;692
45064;3
45065;1
45151;4
45242;1
45243;38
45247;1
45254;689
45286;2
45361;1
45362;66
45363;2
45405;3
45462;30
45465;22
45497;27
45610;5
45634;50
45655;22
45656;49
45657;55
45663;23
45667;27
45668;72
45669;3
45670;35
45677;7
45764;13
45851;6
45972;12
45979;2
45989;6
46014;1
46021;3
46124;21
46126;32
46127;22
46161;1
46164;2
46165;1
46171;1
46172;1
46175;2
46177;3
46180;2
46188;6
46205;9
46206;23
46223;11
46224;147
46228;90
46234;1
46239;23
46240;1
46254;2
46255;28
46256;4
46257;1
46351;8
46352;2
46355;10
46356;9
46429;2
46433;1
46468;1
46469;24
46503;672
46506;1335
46507;10
46541;1
46609;46
46610;98
46631;1
46634;5
46654;4
46677;7
46678;2
46679;3
46680;163
46867;2
46913;5
46914;2
47021;1
47054;10
47055;5
47157;120
47158;3
47229;7
47251;15
47253;6
47254;4
47281;6
47298;2
47311;1
47312;1
47420;13
47421;2
47428;1
47479;1
47492;2
47493;2
47500;210
47670;13
47678;324
47679;148
47687;1
47715;19
47716;4
47735;10
47747;1
47763;1
47770;65
47775;1
47790;12
47834;2
47845;10
47847;1
47848;1
47850;1
47853;2
47854;1
47858;9
47866;4
47872;1
47874;7
47875;2
47877;19
47879;21
47880;20
47883;9
47885;11
47886;13
47917;391
47920;268
47928;3
47951;64
47989;10
48001;153
48003;11
48073;6
48075;7
48076;38
48256;25
48257;1
48292;3
48296;601
48461;1
48463;2
48464;1
48465;22
48466;3
48467;13
48479;3
48588;2
48727;1
48729;6
48736;353
48782;1
48935;13
49118;1
49181;17
49184;6
49186;6
49278;10
49279;25
49283;12
49319;1
49338;200
49447;9
49546;1353
49547;7
49893;2
49894;19
49928;551
50259;57
50338;2
50339;1
50340;47
50421;21
50709;1
50717;1
50718;1
50719;7
50728;3
50741;1
50743;2
50960;134
51047;3
51048;7
51049;3
51101;40
51160;4
51161;2
51173;16
51195;22
51197;32
51201;5
51288;3
51352;3
51364;1
51365;12
51366;7
51367;6
51515;69
51589;1
51616;53
51637;2
51642;2
51663;3
51664;9
51665;108
51668;41
51669;73
51671;2
51700;1
51967;1
51971;1
52004;26
52018;4
52021;18
52022;9
52023;8
52131;1
52133;1012
52225;52
52226;221
52227;9
52229;9
52259;5
52441;12
52442;4
52560;9
52561;12
52584;32
52603;2
52689;148
52691;160
52692;466
52693;88
52694;2764
52695;1
52704;16
52768;11
52770;1
52771;3
52774;2
52959;26
52965;1
52979;1
53245;2
53246;354
53249;5
53254;5
53329;81
53332;181
53335;158
53341;2
53342;10
53343;23
53344;30
53345;79
53346;120
53356;1
53359;2
53362;2
53368;1
53371;1
53372;2
53374;1
53399;23
53406;65
53408;59
53409;2
53412;20
53413;1
53417;15
53419;43
53422;10
53423;3
53433;4
53434;5
53437;1
53441;5
53442;90
53443;6
53444;33
53460;1
53461;1
53462;2
53463;3
53483;24
53633;5
53945;1
53985;17
54005;60
54006;17
54010;3
54061;5
54062;1
54066;13
54067;27
54120;1
54121;4
54252;2
54258;1
54261;13
54262;1
54265;1
54291;55
54294;5
54304;14
54306;1
54311;42
54313;5
54393;13
54398;3
54526;7
54736;1
54767;1
54910;9
54911;14
54913;28
54914;22
54915;46
55079;13
55080;258
55085;29
55197;388
55205;1
55206;14
55207;1
55209;1
55211;10
55212;6
55213;3
55218;2
55504;157
55505;2
55507;28
55508;1
55510;1
55518;1
55565;6
55583;40
55601;2
55603;1
55604;1
55758;29
55779;16
55968;4
56055;2
56112;27
56192;13
56193;5
56361;1
56408;1
56426;5
56438;2
56448;40
56454;3
56455;1
56457;5
56464;3
56637;1
56689;6
56698;18
56774;5
56780;2
56804;68
56807;5
56811;103
56812;1
56877;6
56957;2
57001;2
57028;20
57029;25
57037;1
57040;18
57043;4
57320;32
57477;1
57479;10
57480;5
57487;2
57488;1
57489;2
57493;23
57494;8
57609;13
57664;62
57665;221
57666;8
57676;21
57704;1
57706;54
57723;9
57732;55
57739;39
57911;12
57975;8
58050;2
58096;2
58109;2
58113;4
58117;2
58119;8
58133;2
58137;17
58138;66
58169;4
58180;34
58231;2
58291;10
58314;3
58621;67
58712;20
58840;4
59195;5
59196;4
59201;8
59202;1
59203;4
59241;21
59277;5
59282;6
59288;106
59310;546
59374;2
59405;417
59406;3
59512;5
59600;2
59602;22
59610;41
59617;1
59619;35
59620;760
59732;2194
59733;289
59734;8
59738;5
59739;25
59748;1
59750;1
59753;13
59779;6
59799;1
59814;2
59823;4
59839;3
59840;8
59841;7
59843;8
59845;31
59846;2
59893;8
60035;3
60036;22
60133;81
60136;8
60137;17
60216;1
60442;7
60450;3
60454;6
60492;3
60519;2
60520;3
60547;21
60548;12
60549;12
60550;19
60552;104
60890;16
60893;3
60921;1
60922;3
61013;5
61015;9
61016;51
61150;4
61170;61
61171;32
61395;1
61397;6
61414;19
61421;4
61432;72
61434;3
61435;254
61592;3
61593;1
61595;15
61598;21
61624;9
61635;1
61644;22
61645;110
61646;18
61647;11
61648;4
61651;10
61652;11
61673;1
62101;4
62140;4
62322;82
62609;2
62680;11
63186;1
63363;1
63560;356
63561;7
63612;5
63658;1
63745;20
64002;5
64104;56
64159;2
64160;8
64178;12
64323;1
64495;3
64508;1
64509;1
64522;8
64561;1
64632;1
64642;9
64648;1
64969;313
64970;9
64972;4
64973;17
64974;12
64976;6
64977;3
65048;2
65058;15
65093;5
65129;2
65356;1
65403;22
65496;2
65499;2
65551;10
65553;78
65555;3
65656;13
65700;41
65735;10
65741;13
65786;11
65842;3
65958;7
65959;2
66219;107
66228;4
66269;16
66271;4
66347;9
66369;5
66376;1
66428;1
66821;137
66831;9
66848;3
66849;1
66863;99
66873;1
66874;7
66876;1
66898;9
66900;7
67280;1
67297;6
67301;2
67302;1
67314;1
67331;1
67348;6
67351;1
67365;1
67376;1
67380;3
67384;12
67572;9
67575;15
67576;4
67581;1
67757;69
67760;2
67780;13
67812;2
67814;1
67819;8
67824;2
67825;2
67826;2
67827;3
67854;3
67855;8
68170;3
68172;1
68173;1
68175;1
68186;1
68213;3
68219;3
68221;1
68238;1
68244;1
68259;4
68270;4
68280;1
68285;1
68287;111
68288;10
68295;13
68335;6
68336;273
68348;1
68525;524
68889;1
68892;15
68895;149
68898;3
68909;1
68910;2
69208;29
69218;5
69220;3
69223;1
69224;6
69277;17
69279;6
69280;6
69322;16
69328;3
69359;6
69360;2
69362;3
69368;4
69370;1
69393;1
69395;1
69473;24
69499;4
69539;1
69541;18
69578;2
69657;1
69664;9
69666;4
69670;1
69710;31
69823;2
69824;68
69825;30
69894;6
69895;16
69960;3
69962;10
69964;1
69965;79
69966;233
69967;2
69968;2
69974;5
70125;44
70255;1
70346;228
70347;5
70348;32
70411;3
70448;3
70584;15
70586;5
70601;1
70692;1
70774;2
70775;9
70803;2
70856;12
70863;12
70993;58
70994;5
70995;9
70996;7
70997;41
70998;3
71151;1
71191;7
71388;1
71433;9
71451;11
71452;21
71655;1
71656;5
71657;1
71667;14
71999;1
72000;41
72026;14
72226;7
72273;1
72274;71
72275;13
72276;2
72293;10
72304;40
72360;3
72361;36
72407;2
72556;27
72557;28
72763;2
72764;9
73010;31
73029;9
73030;9
73044;1
73141;11
73778;1
73780;13
73868;29
73913;5
73919;1
74030;1
74033;26
74109;3
74201;36
74243;94
74311;2
74312;1
74313;3
74316;2
74317;9
74382;2
74385;5
74386;5
74426;18
74557;6
74581;2
74661;1
74701;39
74706;9
74829;15
74968;4
74969;1
75105;35
75309;34
75310;9
75385;2
75612;5
75654;18
75658;11
75682;78
75684;3
75687;3
75697;5
75787;15
75922;3
75984;42
75985;47
76008;27
76009;96
76112;19
76113;7
76114;5
76115;3
76122;12
76259;67
76489;8
76517;60
76594;3
76630;2
76636;14
76731;19
76758;1
76759;33
76760;3
76761;32
76831;37
76832;40
76853;1
76857;1
76859;5
76860;24
76862;2
76884;1
76890;7
76891;3
76892;14
76935;10
76947;1
76978;6
77022;10
77039;1
77095;94
77098;48
77105;1
