TaxID;output/DNA_220602_20-22hmix_cer_BIOMcombi_S13_kaiju.out
569;30
570;140
571;20
573;632
575;3
577;2
579;1
580;12
581;14
582;38
583;24
584;25
585;10
586;81
587;27
588;5
590;21
596;1
613;71
614;19
615;75
623;2
624;17
626;37
628;4
629;313
630;36
631;31
632;26
633;20
634;3
635;6
636;42
637;5
638;10
641;24
642;2335
644;345
645;113
646;162
647;9
648;610
649;12
650;56
651;114
652;4
654;686
656;44
657;18
659;12
661;2
662;156
663;70
666;45
668;7
669;10
670;62
672;14
674;1
675;6
676;4
680;5
685;5
687;1
689;9
691;5
702;2
703;19
712;157
713;25
714;12
715;14
716;1
722;3
723;1
724;50
726;6
727;22
728;62
729;18
730;8
731;23
732;1
733;5
734;4
735;3
736;1
738;37
739;1
745;16
747;50
749;3
750;68
753;7
755;1
756;2
757;36
758;30
761;31
773;34
780;2
781;1
784;4
809;20
810;3
813;1628
815;1576
816;3063
817;685
818;410
820;223
821;470
823;1110
826;2306
827;4
830;159
831;102
832;47
833;11
836;50
837;277
838;2929
839;157
840;4
841;59
844;30
847;24
848;183
849;29
850;124
851;37
852;92
853;878
854;9
856;55
858;5
859;108
860;5
861;150
862;1
863;34
864;37
865;1163
866;3
867;1
870;111
872;140
873;19
876;510
878;1
879;4
880;1
881;9
885;1
889;1
890;2
891;7
892;8
893;6
894;312
895;39
897;4
898;25
899;5
901;51
904;36
905;6
906;109
907;254
912;7
913;1
914;16
915;6
916;11
917;33
919;4
920;4
921;3
924;11
929;4
930;38
933;1
934;1
940;1
943;1
948;1
953;1
955;1
958;14
959;118
960;8
963;12
964;1
965;28
966;300
970;73
971;381
972;6
976;1232
978;1
979;1
982;5
983;36
985;14
986;15
988;2
989;56
990;145
991;5
995;3
996;185
997;3
998;15
999;10
1002;3
1003;14
1004;31
1008;5
1010;16
1013;1
1014;101
1015;118
1016;110
1017;1
1018;18
1019;2
1021;3
1022;3
1026;4
1027;26
1028;1
1030;31
1031;22
1032;8
1033;1
1034;11
1035;11
1041;6
1042;2
1046;14
1047;1
1050;3
1052;4
1053;1
1054;11
1056;2
1057;2
1058;1
1060;4
1061;19
1063;61
1066;2
1067;3
1068;2
1069;2
1071;1
1073;3
1074;20
1075;1
1076;15
1082;3
1083;10
1084;2
1085;1
1086;3
1088;5
1092;2
1094;11
1095;5
1096;2
1097;1
1101;2
1107;2
1117;90
1118;3
1122;4
1124;2
1125;16
1126;20
1129;1
1150;72
1151;46
1152;1
1160;15
1161;70
1162;7
1163;2
1166;1
1176;1
1177;11
1178;7
1179;3
1186;4
1198;1
1203;1
1218;16
1219;21
1223;2
1224;3960
1227;4
1229;8
1231;15
1233;8
1234;58
1236;2182
1239;3215
1243;82
1244;24
1245;59
1246;45
1247;32
1249;13
1251;4
1252;10
1253;8
1254;10
1255;15
1257;8
1258;3
1260;57
1261;26
1263;799
1264;290
1265;121
1266;1
1267;11
1268;17
1269;2
1270;12
1273;4
1274;1
1275;2
1279;514
1280;5409
1281;2
1282;104
1283;116
1284;4
1285;2
1286;8
1288;18
1290;82
1292;6
1293;5
1294;10
1296;243
1298;23
1300;43
1301;2167
1302;6
1303;10
1304;17
1305;7
1306;12
1307;5204
1308;80
1309;10
1311;573
1313;858
1314;132
1317;5
1318;10
1322;33
1323;23
1326;61
1328;105
1329;15
1334;638
1335;32
1336;67
1337;146
1338;23
1340;31
1345;2
1346;516
1348;140
1349;1048
1350;757
1351;1179
1352;296
1353;174
1354;4
1355;6
1356;9
1357;558
1358;676
1359;80
1360;13
1363;80
1364;160
1365;2
1366;466
1370;2
1372;12
1373;2
1375;33
1376;13
1377;36
1378;10
1379;1
1380;1
1381;5
1383;5
1385;460
1386;835
1390;20
1391;39
1392;9
1393;49
1396;395
1397;107
1398;23
1399;38
1401;7
1402;76
1404;190
1405;1026
1406;69
1408;129
1411;2
1413;3
1418;2
1421;103
1422;12
1423;141
1426;5
1428;172
1449;3
1450;35
1451;32
1452;79
1454;16
1455;46
1456;2
1458;1
1459;3
1462;7
1464;37
1465;117
1467;26
1471;62
1472;24
1473;11
1476;4
1478;19
1482;39
1484;3
1485;1923
1488;24
1490;191
1491;1525
1492;211
1493;33
1494;133
1495;1
1496;288
1497;70
1498;20
1499;41
1501;87
1502;657
1503;48
1504;12
1505;170
1506;149
1509;166
1510;14
1511;572
1512;131
1513;40
1515;19
1516;7
1517;6
1519;160
1520;828
1521;16
1522;150
1525;6
1526;5
1527;476
1528;307
1529;87
1530;25
1531;206
1532;11
1533;8
1534;136
1535;6
1537;15
1538;9
1540;21
1541;91
1542;11
1544;3
1547;138
1548;9
1551;9
1553;12
1556;62
1557;46
1559;47
1561;28
1563;1
1564;66
1565;2
1566;2
1569;24
1570;2
1575;68
1578;53
1579;7
1580;34
1581;13
1582;13
1583;20
1584;260
1585;1
1587;22
1588;2
1589;6
1590;186
1591;69
1596;1
1597;185
1598;197
1599;36
1600;1
1601;22
1604;2
1605;3
1606;3
1607;4
1610;379
1613;162
1614;2
1615;6
1616;1
1618;39
1620;3
1622;11
1623;26
1624;121
1625;6
1626;4
1629;733
1630;20
1631;2
1632;8
1633;5
1637;201
1638;2
1639;360
1640;19
1641;7
1642;14
1643;1
1647;12
1649;5
1650;5
1652;25
1654;10
1657;5
1661;5
1663;12
1664;6
1671;1
1673;1
1678;35
1680;15
1681;9
1684;3
1685;3
1686;2
1688;1
1689;3
1692;3
1693;2
1694;14
1696;8
1703;2
1707;10
1708;2
1710;11
1716;75
1717;32
1718;4
1721;2
1724;3
1725;2
1730;115
1731;62
1732;37
1735;29
1736;387
1737;5
1741;1
1744;14
1747;3
1750;2
1753;3
1754;3
1760;203
1762;27
1763;10
1764;5
1766;4
1767;9
1768;6
1771;6
1773;38
1774;16
1778;9
1781;2
1785;1
1788;1
1790;1
1791;1
1795;1
1797;1
1807;2
1813;8
1817;14
1822;2
1823;4
1824;1
1827;43
1828;78
1829;14
1830;13
1833;12
1835;4
1839;5
1843;5
1847;5
1848;2
1849;2
1854;4
1863;1
1865;2
1873;1
1883;87
1886;1
1898;1
1903;4
1905;2
1907;2
1910;12
1912;1
1919;1
1930;2
1963;2
1988;2
1992;1
1999;2
2002;5
2004;6
2005;1
2013;4
2017;2
2021;2
2023;13
2024;2
2026;1
2033;6
2034;13
2045;14
2047;2
2049;22
2050;2
2051;8
2052;2
2053;8
2054;3
2055;2
2057;1
2061;3
2062;9
2063;1
2065;1
2070;3
2071;1
2074;1
2077;6
2092;7
2093;5
2094;1
2095;14
2096;2
2098;6
2102;5
2107;1
2109;1
2112;6
2114;1
2118;1
2124;1
2127;2
2132;6
2146;18
2147;1
2149;1
2150;3
2151;3
2157;71
2158;1
2159;4
2160;16
2162;9
2164;1
2172;29
2173;14
2175;3
2176;1
2177;18
2183;1
2186;1
2188;4
2191;42
2192;14
2194;1
2197;10
2201;1
2202;9
2203;4
2205;3
2206;22
2207;121
2208;34
2209;153
2210;11
2214;21
2215;3
2220;38
2222;151
2223;180
2224;1
2225;15
2235;1
2236;1
2251;3
2259;2
2260;1
2265;2
2289;75
2290;23
2291;20
2292;19
2293;249
2296;17
2298;11
2299;1
2301;2
2315;1
2317;1
2322;20
2330;17
2331;3
2340;3
2350;12
2352;4
2355;1
2358;6
2360;6
2368;1
2369;2
2371;10
2374;42
2375;70
2377;15
2378;101
2382;8
2420;3
2421;14
2422;1
2423;1
2424;1
2426;19
2697;3
2698;24
2699;1
2701;1
2702;9
2713;2
2717;66
2718;1
2723;2
2724;1
2736;4
2737;25
2738;593
2739;19
2741;27
2742;53
2743;40
2745;89
2746;7
2747;43
2748;59
2749;3
2750;19
2751;816
2754;100
2756;21
2757;9
2786;1
2879;2
2880;1
2949;2
2951;4
2952;2
3039;1
3042;5
3046;1
3052;2
3066;3
3068;3
4751;1
4756;2
4769;1
4781;1
4783;2
4792;4
4795;2
4797;1
4815;3
4827;2
4836;1
4842;1
4854;1
4874;2
4892;3
4893;2
4919;1
4924;1
4953;1
4955;1
5052;2
5125;3
5178;1
5476;1
5579;1
5637;1
5693;3
5758;52
5759;25
5761;1
5794;1
5806;1
5820;1
5855;1
5884;1
5888;1
5949;1
5963;1
5974;1
6033;1
10239;204197
10245;1
10265;1
10288;14
10491;4
10494;1
10501;1
10508;1
10509;13
10524;3
10632;3
10663;4
10683;3
10692;1
10699;4
10704;47
10752;1
10760;1
10780;292
10803;526
10814;1
10841;10392
10843;7
10845;7
10847;12
10848;14
10849;65
10850;1
10851;1
10855;5
10860;92
10863;3
10869;1
12333;2844
12348;1
12402;1
12429;894
12618;1
12916;511
12917;87
12967;1
12968;1
13075;18
13076;69
13134;5
13160;1
13243;9
13276;15
13335;1
13366;1
13687;36
13689;5
13690;24
13724;1
13725;3
27337;1
27342;2
28005;1
28025;34
28026;11
28031;20
28033;5
28034;6
28037;31
28038;65
28042;1
28049;1
28050;3
28051;242
28052;3
28056;4
28064;4
28065;1
28066;55
28068;11
28077;3
28080;10
28081;4
28084;2
28090;814
28091;8
28092;7
28095;74
28099;5
28100;1
28101;5
28104;7
28105;13
28107;1
28108;1
28109;35
28110;9
28111;113
28112;257
28113;195
28114;40
28115;5
28116;477
28117;99
28118;169
28119;18
28122;3
28123;1
28124;1
28125;1025
28126;1
28127;74
28128;33
28129;137
28130;61
28131;79
28132;69
28133;1
28134;8
28135;5
28136;13
28137;9
28141;57
28151;9
28152;45
28156;4
28159;1
28161;2
28169;2
28171;1
28173;1
28181;2
28183;6
28184;21
28187;12
28188;8
28189;28
28194;2
28195;2
28196;264
28197;10793
28198;26671
28199;1
28200;253
28201;3
28209;1
28210;5
28211;210
28213;1
28214;10
28216;396
28220;3
28221;256
28222;16
28223;37
28224;1
28227;4
28228;16
28230;6
28231;11
28234;1
28236;95
28251;86
28252;1
28253;33
28256;23
28258;2
28261;10
28264;1
28444;1
28445;2
28446;30
28447;19
28448;2
28449;3
28450;72
28453;292
28454;21
28890;37
28895;1
28896;1
28898;13
28901;448
28903;3
28907;4
29290;10
29291;1
29321;1
29322;3
29329;1
29330;21
29331;1
29332;33
29341;30
29343;7
29345;31
29347;118
29348;3
29349;1
29354;93
29355;44
29357;4
29358;5
29359;12
29360;53
29362;132
29363;153
29364;17
29365;22
29367;122
29369;20
29370;211
29372;10
29373;5
29376;3
29378;55
29379;4
29382;5
29385;151
29388;6
29389;131
29391;1
29394;27
29408;7
29409;6
29419;11
29421;1
29422;1
29427;23
29428;1
29429;3
29430;913
29432;15
29433;53
29435;12
29438;11
29442;2
29443;7
29448;11
29450;34
29465;39
29466;10
29483;5
29484;20
29485;7
29486;7
29487;21
29488;5
29489;18
29491;5
29494;7
29495;2
29497;13
29498;15
29503;29
29507;2
29508;3
29510;1
29511;8
29521;36
29522;1
29523;2
29524;4
29528;6
29529;3
29530;4
29533;12
29536;75
29539;8
29541;4
29542;13
29543;44
29544;1
29545;30
29546;10
29547;179
29549;1
29552;4
29553;17
29555;2
29559;13
29561;11
29562;5
29570;14
29574;1
29580;13
29581;23
29856;1
29920;7
31312;1
31872;2
31899;3
31909;3
31953;27
31957;1
31969;2
31971;7
31973;8
31977;12
31979;326
31984;1
31988;3
31989;49
31993;2
31998;2
32002;11
32003;12
32008;276
32011;16
32012;3
32013;1
32014;1
32033;23
32036;1
32040;1
32046;2
32053;3
32056;2
32057;4
32066;68
32067;82
32068;153
32207;2
32257;5
33001;6
33007;1
33008;1
33010;2
33012;2
33015;2
33018;6
33024;3
33025;128
33029;16
33030;13
33031;4
33033;5
33034;8
33035;340
33036;2
33038;250
33039;56
33042;40
33043;34
33044;1
33045;2
33046;3
33047;3
33049;1
33050;6
33051;5
33052;6
33053;57
33057;17
33059;7
33060;4
33069;25
33072;1
33083;1
33097;1
33203;1
33653;2
33807;23
33809;8
33811;42
33852;1
33865;3
33876;1
33882;63
33883;9
33885;1
33889;11
33895;1
33900;1
33905;2
33922;13
33923;6
33924;1
33926;9
33932;6
33934;34
33935;2
33936;63
33940;2
33941;1
33942;3
33945;50
33946;15
33951;240
33952;15
33953;9
33954;138
33958;252
33959;9
33960;3
33962;2
33964;49
33968;6
33970;7
33977;3
33978;4
33986;22
33994;12
33995;1
33996;3
33998;1
34002;1
34003;13
34004;6
34007;3
34008;4
34010;2
34015;1
34018;3
34020;1
34021;1
34022;4
34027;2
34029;4
34031;90
34032;100
34034;28
34037;13
34038;2
34058;3
34059;55
34060;35
34061;15
34062;813
34064;15
34065;1
34068;1
34072;38
34073;134
34078;1
34084;10
34085;290
34086;8
34087;3
34097;11
34098;6
34099;1
34101;4
34103;18
34104;17
34105;158
34475;1
34485;1
35241;3
35342;12
35519;1
35554;3
35619;6
35621;4
35623;3
35677;3
35688;2
35700;8
35701;7
35703;7
35752;1
35757;1
35760;9
35764;1
35773;2
35786;9
35787;6
35797;3
35798;5
35800;1
35801;1
35805;1
35806;14
35812;1
35817;1
35818;37
35823;19
35825;32
35829;2
35830;19
35832;8
35833;64
35839;7
35841;17
36056;2
36363;2
36739;3
36742;1
36745;32
36746;18
36751;1
36808;1
36809;89
36811;6
36812;1
36813;1
36814;1
36832;6
36834;37
36835;30
36839;33
36841;44
36842;13
36844;7
36845;39
36847;76
36849;37
36853;30
36854;19
36856;1
36861;16
36862;1
36863;1
36866;4
36873;4
36874;33
36911;1
37326;1
37329;6
37330;5
37332;1
37372;3
37448;25
37452;678
37625;4
37636;2
37637;3
37658;27
37659;145
37734;225
37752;4
37914;1
37915;3
37919;35
37921;9
37925;2
37928;1
37930;7
37931;2
38018;79587
38023;3
38026;3
38027;11
38064;1
38269;1
38290;2
38293;37
38300;1
38307;199
38311;2
38312;1
38313;38
38323;1
38402;2
38815;2
38875;70
38986;6
39029;158
39060;2
39122;2
39152;10
39441;5
39480;54
39481;5
39482;247
39483;4
39484;11
39485;52
39486;47
39487;2
39488;120
39489;10
39490;89
39491;118
39492;37
39493;25
39495;1
39496;22
39497;2
39645;5
39650;19
39669;1
39687;4
39691;5
39693;2
39716;1
39724;44
39766;22
39769;2
39773;5
39774;28
39777;5
39778;1
39779;11
39838;2
39948;44
39950;2
39955;1
39962;2
40091;11
40117;4
40118;3
40119;3
40120;16
40122;9
40137;1
40214;4453
40215;2060
40216;489
40222;1
40223;4
40274;402
40323;70
40324;118
40373;18
40414;31
40477;8
40518;258
40519;90
40520;270
40542;4
40543;5
40544;87
40545;51
40567;1
40575;15
40576;11
40577;2
40681;5
40754;9
40841;19
40983;1
40989;1
41045;1
41170;1
41202;20
41273;43
41275;13
41276;4
41292;1
41294;9
41295;1
41297;63
41875;1
41880;1
41899;2
41950;1
41976;4
41977;70
41978;5
41997;42
42054;4
42094;2
42197;5
42252;1
42322;110
42353;36
42354;34
42422;5
42444;1
42817;1
42858;2
42879;7
42906;26
43049;3
43057;1
43064;182
43131;56
43143;14
43263;33
43265;2
43305;115
43306;2
43595;6
43617;12
43654;3
43656;5
43657;31
43658;1
43662;3
43667;2
43668;13
43669;17
43671;1
43673;22
43674;8
43675;2
43676;11
43678;3
43765;12
43767;18
43768;2
43769;3
43770;23
43773;3
43775;15
43947;36
43948;136
43992;7
43995;24
43997;6
44000;2
44007;2
44008;520
44009;90
44010;1
44012;10
44013;10
44056;2
44249;696
44250;24
44251;7
44252;28
44255;1
44256;34
44258;7
44260;4
44442;1
44451;1
44574;6
44575;18
44576;4
44577;53
44671;6
44674;226
44737;12
44742;11
44745;1
44749;22
44752;2
44753;4
44823;2
44933;1
44935;318
45056;1
45064;1
45065;1
45242;1
45243;18
45248;1
45254;228
45362;32
45401;1
45462;12
45465;6
45497;5
45498;1
45610;10
45611;5
45617;1
45634;26
45655;12
45656;29
45657;13
45663;25
45667;16
45668;23
45669;1
45670;21
45677;3
45764;1
45851;1
45972;2
45989;3
46124;7
46126;6
46127;14
46180;2
46188;1
46205;4
46206;16
46223;10
46224;84
46228;52
46239;15
46254;9
46255;33
46256;10
46351;5
46352;1
46355;5
46356;5
46433;2
46469;9
46503;533
46506;992
46507;2
46609;18
46610;35
46654;2
46677;2
46680;99
46867;5
46913;4
46914;1
47054;2
47055;3
47157;55
47229;1
47251;2
47253;1
47254;2
47281;3
47311;1
47312;4
47420;8
47421;2
47492;2
47493;1
47500;77
47670;5
47678;174
47679;85
47715;34
47716;2
47735;2
47760;1
47763;1
47770;34
47790;1
47845;5
47847;3
47854;1
47858;6
47871;1
47874;5
47875;2
47877;8
47880;9
47883;7
47885;6
47886;5
47917;153
47920;138
47951;6
47989;2
47994;1
48001;52
48003;11
48073;5
48075;2
48076;25
48256;11
48292;2
48296;290
48465;4
48466;3
48467;6
48479;2
48586;1
48588;6
48729;6
48736;134
48935;12
49118;1
49181;17
49186;5
49278;1
49279;16
49283;5
49338;54
49546;418
49547;1
49893;1
49894;9
49928;201
50259;26
50338;2
50340;16
50421;11
50715;1
50728;4
50960;43
51047;1
51101;7
51160;2
51161;1
51173;11
51195;10
51197;13
51201;4
51229;2
51288;2
51364;1
51365;3
51366;3
51367;1
51515;30
51616;35
51637;2
51642;1
51663;4
51664;5
51665;65
51668;32
51669;46
51695;2
51714;1
52004;14
52018;12
52022;8
52023;3
52133;421
52225;24
52226;127
52227;4
52229;3
52441;2
52442;1
52560;5
52561;2
52584;18
52603;1
52689;53
52691;100
52692;155
52693;35
52694;876
52696;1
52699;1
52704;4
52768;2
52959;8
52972;3
53245;1
53246;120
53249;2
53329;20
53332;65
53335;92
53341;7
53342;1
53343;9
53344;13
53345;22
53346;111
53359;1
53365;2
53367;1
53376;1
53399;10
53406;25
53408;43
53412;2
53413;1
53417;7
53419;21
53422;1
53423;1
53434;9
53442;34
53443;19
53444;23
53446;2
53483;8
53572;1
53635;4
53707;1
53945;1
53985;9
53986;1
54005;23
54006;6
54061;2
54066;10
54067;16
54120;1
54121;4
54265;2
54291;15
54294;2
54299;2
54304;6
54306;1
54311;15
54393;6
54398;3
54526;6
54571;1
54767;2
54910;7
54911;1
54913;7
54914;9
54915;14
55079;4
55080;79
55085;8
55197;90
55206;5
55207;1
55209;1
55211;2
55212;6
55404;1
55504;89
55507;12
55510;2
55583;19
55601;2
55603;1
55604;2
55758;9
55779;1
56110;1
56112;7
56192;4
56193;3
56426;2
56438;2
56448;16
56454;3
56457;1
56458;1
56459;1
56460;1
56689;2
56698;13
56774;3
56804;34
56810;1
56811;373
56877;4
56878;1
56957;8
57028;8
57029;13
57040;14
57320;16
57477;1
57479;1
57493;18
57494;8
57609;5
57664;20
57665;83
57666;1
57676;6
57704;1
57706;14
57723;5
57732;28
57739;20
57911;3
57975;6
58050;3
58051;4
58109;4
58113;1
58117;1
58119;4
58137;4
58138;31
58169;2
58180;2
58291;3
58621;27
58712;5
58840;2
59201;2
59202;1
59241;11
59277;3
59282;1
59288;57
59310;201
59374;3
59405;167
59406;1
59512;2
59602;5
59610;29
59617;1
59619;19
59620;319
59732;763
59733;250
59734;2
59738;1
59739;18
59750;1
59753;19
59779;3
59799;1
59813;1
59823;3
59839;1
59840;10
59841;2
59842;2
59843;4
59845;18
59846;1
59893;7
60035;1
60036;2
60133;61
60136;2
60137;3
60216;1
60246;1
60442;4
60454;7
60519;4
60520;1
60547;9
60548;5
60549;7
60550;5
60552;41
60890;2
61013;4
61015;3
61016;12
61170;29
61171;14
61397;2
61414;9
61421;1
61432;31
61434;1
61435;94
61593;2
61595;2
61597;1
61598;19
61624;2
61635;3
61644;15
61645;33
61646;9
61647;11
61648;3
61651;4
61652;4
62101;1
62140;2
62322;36
62672;2
62680;3
63363;1
63560;318
63561;2
63612;6
63656;1
63658;1
63740;1
63745;7
64104;31
64159;2
64160;3
64178;5
64323;2
64495;1
64508;1
64509;1
64522;6
64571;1
64642;7
64702;1
64969;142
64970;2
64973;5
64974;2
64976;3
64977;3
65047;1
65048;5
65058;10
65093;3
65403;11
65515;1
65551;3
65552;1
65553;16
65555;1
65656;11
65657;1
65700;16
65735;4
65741;3
65786;5
65842;2
65958;2
66219;34
66228;1
66269;6
66271;1
66347;4
66711;3
66821;101
66831;8
66851;5
66863;70
66873;4
66874;1
66898;1
66900;2
67257;1
67297;4
67302;2
67348;6
67384;1
67572;4
67575;2
67576;2
67757;17
67780;8
67810;1
67814;1
67818;1
67819;1
67824;1
67826;1
67827;4
67854;1
67855;5
68186;2
68193;2
68213;2
68219;3
68221;1
68239;1
68259;4
68262;1
68270;1
68287;52
68288;4
68292;1
68295;5
68334;4
68335;4
68336;106
68525;226
68892;5
68895;43
69208;17
69218;3
69220;3
69224;2
69277;22
69279;6
69284;1
69322;5
69359;2
69360;1
69362;2
69368;1
69473;10
69499;6
69541;7
69578;4
69657;1
69666;6
69710;11
69823;1
69824;46
69825;17
69895;6
69964;1
69965;20
69966;97
69967;1
69974;7
70125;24
70255;1
70346;90
70347;9
70348;34
70411;1
70448;1
70584;18
70774;14
70775;2
70803;2
70856;8
70863;4
70993;19
70994;1
70995;6
70996;2
70997;20
70998;1
71151;1
71191;2
71237;1
71433;6
71451;12
71452;7
71655;1
71656;1
71657;1
71667;3
71999;3
72000;22
72026;6
72226;1
72274;30
72275;4
72276;3
72293;4
72294;1
72304;20
72361;12
72556;8
72557;12
72763;1
72764;1
73010;12
73029;1
73030;1
73044;2
73098;1
73141;11
73422;1
73780;7
73868;13
73913;1
73919;1
74030;1
74033;6
74109;1
74152;1
74201;16
74243;24
74312;2
74316;3
74317;1
74382;1
74385;3
74426;6
74557;2
74661;1
74701;6
74706;9
74829;8
75105;9
75309;37
75310;2
75654;4
75658;1
75682;24
75697;1
75787;2
75796;1
75984;17
75985;21
76008;11
76009;20
76112;4
76113;2
76114;1
76115;1
76122;2
76123;1
76259;53
76335;1
76489;6
76517;22
76594;1
76595;1
76630;1
76636;4
76731;3
76759;13
76760;2
76761;12
76831;27
76832;23
76853;1
76857;1
76859;1
76860;7
76890;4
76891;2
76892;4
76935;1
76978;6
77021;1
77022;7
77039;1
77095;78
77097;1
77098;5
77133;3218
77675;1
77768;5
77775;10
77777;17
77917;11
78057;7
78120;112
78229;392
78245;4
78258;5
78327;6
78342;1
78343;1
78350;10
78398;8
78448;25
78541;1
78543;2
78544;4
78580;2
78587;4
78898;1
79206;55
79209;5
79263;40
79264;4
79328;32
79329;17
79548;4
79604;4
79681;128
79879;6
79880;108
79881;2
79882;2
79883;37
79884;17
79885;2
79912;3
80811;3
80816;1
80840;709
80841;227
80842;8
80854;5
80864;387
80865;196
80866;124
80867;91
80868;14
80869;25
80876;1
80878;162
80881;32
80882;8
81028;15
81406;15
81408;5
81409;79
81412;5
81416;2
81424;331
81425;15
81461;1
81462;2
81464;106
81466;3
81467;5
81468;58
81475;2
81479;4
81569;1
81582;3
81682;2
81684;1
81852;70
81857;5
81942;1
81947;39
81950;8
82115;51
82116;65
82135;1
82171;1
82203;9
82347;1
82348;1
82367;8
82373;34
82374;72
82376;42
82380;2
82541;30
82633;16
82654;2
82688;15
82800;14
82801;6
82802;272
82803;1131
82805;2
82806;7
82926;2
82976;7
82977;1
82978;1
82979;53
82980;1
82981;12
82983;4
82985;27
82986;1
82987;3
82988;4
82989;1
82990;1
82996;8
83231;4
83262;1
83263;2
83264;53
83265;6
83288;1
83296;9
83333;2
83373;5
83382;3
83406;2
83427;3
83428;1
83451;2
83461;4
83494;3
83541;6
83551;1
83552;3
83555;1
83561;2
83564;5
83612;8
83614;4
83617;1
83618;1
83637;5
83654;3
83655;36
83661;7
83763;6
83765;14
83766;1
83767;10
83769;9
83770;3
83771;27
83816;5
83889;26
83984;1
83986;42
84022;14
84023;11
84024;38
84025;37
84029;5
84030;25
84031;9
84032;13
84034;29
84035;36
84086;62
84107;2
84108;1
84111;3
84112;20
84135;1
84136;3
84139;2
84159;7
84163;1
84372;4
84374;1
84378;4
84379;3
84404;4
84405;1
84406;33
84407;57
84521;14
84531;8
84566;23
84567;48
84590;2
84642;14
84698;20
84724;1
84725;2
84757;1
84980;22
84997;2
84998;8
84999;11
85004;1
85006;82
85007;12
85012;1
85015;7
85023;22
85025;3
85030;1
85043;10
85072;2
85075;2
85076;4
85108;2
85336;24
85402;34
85404;9
85413;1
85623;2
85643;1
85682;1
85683;15
85698;62
85701;3
85708;2
85831;192
85874;4
85925;2
85991;2
86166;2
86170;1
86173;1
86174;13
86175;6
86180;7
86182;18
86183;1
86184;2
86185;9
86188;2
86304;2
86331;9
86332;6
86473;10
86661;583
86663;15
86664;51
86665;7
86666;5
86668;25
86956;8
86959;14
87541;7
87650;7
87882;101
87883;84
88058;14
88132;135
88138;1
88233;31
88274;24
88431;69
88688;1
89014;17
89051;2
89059;17
89065;2
89093;13
89152;13
89153;14
89401;1
89524;1
89583;1
89586;2
89924;1
89954;2
89957;1
89966;60
90060;120
90239;24
90240;10
90241;52
90242;1
90243;20
90244;3
90245;408
90370;3
90371;31
90426;175
90627;1
90728;1
90730;2
90731;31
90732;54
90964;92
90970;24
91061;609
91347;322
91359;8
91360;24
91459;1
91464;6
91465;1
91604;12
91623;27
91624;19
91625;1
91626;1
91750;3
91914;1
91928;1
91994;17
92002;1
92003;9
92172;2
92400;2
92487;16
92488;7
92645;12
92647;13
92712;1
92713;1
92759;1
92933;13
92938;2
92942;7
92945;1
92947;1
93063;1
93064;221
93171;2
93217;13
93218;11
93220;6
93222;2
93369;4
93378;1
93466;1
93683;1
93944;1
93974;1
94009;11
94130;4
94136;1
94140;6
94254;28
94255;12
94624;3
94625;39
94626;9
94695;7
94869;48
95149;3
95300;2
95301;7
95486;53
95605;7
95607;3
95618;4
95641;1
95818;275
96242;1
96344;7
96345;665
96472;24
96565;3
96773;1
96892;9
