TaxID;output/DNA_220629_22-24hmix_cer_BIOMminiprep_S24_kaiju.out
1661;3
1663;4
1664;7
1670;2
1673;1
1676;1
1678;30
1679;1
1680;14
1681;2
1684;3
1685;1
1686;2
1689;2
1693;1
1694;14
1696;22
1697;1
1703;2
1707;3
1710;10
1716;50
1717;18
1718;5
1721;1
1724;6
1725;4
1730;105
1731;27
1732;7
1735;11
1736;172
1737;1
1744;19
1747;2
1748;1
1753;1
1760;115
1762;15
1763;8
1764;8
1766;4
1767;12
1768;4
1773;5
1774;8
1778;10
1780;2
1781;1
1785;1
1786;2
1789;1
1790;1
1793;2
1813;7
1817;5
1822;1
1823;4
1827;30
1828;16
1829;7
1830;11
1833;12
1835;2
1839;1
1843;3
1847;5
1848;1
1849;2
1854;6
1863;3
1865;1
1873;2
1881;1
1883;33
1886;2
1898;2
1903;3
1910;1
1914;4
1919;2
1926;1
1927;2
1930;1
1951;2
1963;2
1988;1
2002;1
2005;1
2006;1
2014;1
2023;6
2024;1
2026;1
2033;5
2034;8
2035;1
2045;7
2047;1
2049;21
2050;1
2051;3
2052;2
2053;7
2054;1
2055;1
2057;1
2062;1
2063;1
2070;5
2077;2
2092;1
2093;3
2095;7
2107;2
2112;1
2127;1
2132;3
2146;4
2148;1
2149;1
2157;31
2158;2
2160;4
2162;9
2164;2
2172;16
2173;10
2175;1
2177;11
2188;3
2191;6
2192;2
2194;1
2197;7
2200;1
2202;1
2203;5
2205;3
2206;16
2207;28
2208;8
2209;41
2210;3
2214;1
2215;2
2220;16
2222;62
2223;138
2224;2
2225;3
2235;1
2267;2
2289;36
2290;14
2291;12
2292;16
2293;109
2296;4
2298;2
2322;5
2330;1
2331;3
2335;3
2340;1
2350;5
2358;5
2360;3
2371;11
2374;26
2375;19
2377;2
2378;43
2420;2
2421;6
2698;16
2701;2
2702;3
2717;26
2736;1
2737;19
2738;237
2739;18
2741;3
2742;34
2743;26
2745;67
2746;2
2747;5
2748;48
2749;1
2750;11
2751;380
2754;68
2756;15
2757;2
2879;2
2951;6
3042;1
3066;1
4756;2
4842;5
4874;1
4892;1
4893;1
4951;1
4953;1
5007;1
5217;1
5334;1
5579;1
5758;4
5759;1
5820;1
10239;62570
10288;3
10486;2
10487;2
10494;1
10509;2
10524;2
10632;3
10663;4
10683;2
10699;6
10704;44
10752;2
10778;1
10780;3
10803;26
10814;1
10841;503
10860;3
12333;751
12348;5
12429;4
12916;159
12917;64
12968;1
13035;1
13075;1
13076;35
13160;3
13243;6
13276;1
13687;13
13689;7
13690;8
13725;1
27376;1
28025;11
28026;6
28028;2
28031;13
28034;2
28035;1
28037;29
28038;32
28050;1
28051;55
28056;4
28064;6
28065;2
28066;49
28067;1
28068;20
28072;1
28080;4
28081;1
28087;2
28090;480
28091;5
28092;6
28094;1
28095;69
28097;1
28099;2
28100;1
28101;3
28104;6
28105;13
28108;1
28109;12
28110;8
28111;45
28112;186
28113;193
28114;22
28115;2
28116;217
28117;77
28118;102
28119;15
28122;1
28125;322
28126;3
28127;64
28128;17
28129;26
28130;34
28131;43
28132;44
28133;1
28134;6
28135;4
28136;1
28137;2
28139;1
28141;42
28150;1
28151;3
28152;12
28156;1
28159;1
28161;2
28172;1
28173;1
28181;1
28182;1
28183;4
28184;6
28188;4
28189;13
28194;1
28196;76
28197;3143
28198;9303
28199;1
28200;58
28209;3
28210;5
28211;123
28214;7
28216;179
28219;2
28220;1
28221;236
28222;9
28223;42
28224;1
28228;15
28229;1
28230;1
28231;5
28236;27
28240;1
28251;38
28253;5
28256;7
28261;2
28445;1
28446;38
28447;5
28449;4
28450;60
28453;139
28454;17
28890;10
28898;4
28901;253
28907;2
29290;4
29291;1
29316;1
29321;1
29329;1
29330;8
29332;6
29341;11
29343;1
29344;1
29345;34
29347;61
29354;41
29355;13
29357;7
29358;1
29359;1
29360;30
29361;1
29362;93
29363;82
29364;10
29365;12
29367;38
29369;9
29370;61
29372;6
29373;7
29378;27
29379;1
29382;5
29384;1
29385;86
29388;5
29389;248
29394;14
29396;1
29408;12
29409;4
29419;7
29427;8
29429;1
29430;373
29432;2
29433;92
29435;3
29438;3
29442;4
29443;2
29447;2
29448;4
29450;17
29465;32
29466;2
29483;12
29484;14
29485;2
29486;11
29487;13
29488;4
29489;18
29491;6
29494;7
29495;2
29497;7
29498;4
29503;30
29507;1
29508;1
29510;1
29511;16
29521;11
29522;2
29524;3
29529;3
29533;4
29536;28
29541;5
29542;13
29543;39
29544;1
29545;52
29547;44
29549;2
29552;4
29553;12
29559;4
29561;3
29563;2
29570;9
29580;11
29581;44
29920;1
31872;1
31909;1
31910;1
31953;22
31957;1
31971;6
31973;8
31977;8
31979;177
31988;6
31989;26
31998;6
32002;12
32003;14
32008;135
32011;3
32012;2
32013;1
32014;1
32016;2
32033;12
32036;1
32040;6
32046;1
32057;1
32061;1
32062;1
32066;35
32067;40
32068;50
32207;3
32257;3
32597;1
33001;1
33008;1
33010;2
33011;2
33012;1
33018;1
33024;3
33025;57
33029;13
33030;4
33031;2
33033;5
33034;2
33035;173
33036;1
33038;137
33039;47
33042;9
33043;11
33046;3
33050;3
33052;1
33053;8
33057;23
33059;15
33060;9
33069;18
33074;3
33075;2
33097;1
33634;1
33807;7
33809;5
33811;9
33877;2
33878;1
33882;40
33883;2
33885;4
33889;10
33905;2
33922;3
33923;1
33926;1
33932;4
33934;17
33935;2
33936;36
33938;1
33940;1
33942;2
33945;34
33946;8
33951;99
33952;22
33953;6
33954;50
33958;86
33959;4
33960;1
33962;1
33964;36
33968;5
33970;5
33978;1
33986;15
33994;4
33995;3
33996;1
33998;1
34002;2
34003;3
34004;10
34006;1
34007;3
34008;4
34010;4
34018;2
34027;7
34029;7
34031;42
34032;56
34034;37
34037;16
34058;6
34059;54
34060;38
34061;36
34062;765
34064;2
34072;14
34073;85
34084;4
34085;164
34086;6
34087;2
34090;1
34097;2
34098;3
34104;10
34105;41
35241;2
35554;5
35619;2
35621;1
35623;3
35688;1
35700;9
35701;7
35703;5
35753;4
35754;1
35760;5
35786;1
35787;2
35797;2
35798;1
35799;3
35800;1
35805;1
35806;4
35813;1
35818;22
35823;9
35825;15
35830;6
35832;6
35833;46
35839;8
35841;10
36022;1
36739;1
36742;1
36745;13
36746;11
36751;2
36806;1
36808;1
36809;73
36812;1
36820;1
36834;17
36835;25
36839;15
36841;26
36842;4
36844;4
36845;10
36847;49
36849;16
36853;21
36854;12
36861;21
36866;3
36874;10
37096;1
37326;1
37328;1
37329;8
37330;1
37332;2
37372;5
37448;13
37452;391
37637;2
37658;8
37659;64
37692;1
37734;116
37752;4
37915;8
37919;21
37921;8
37925;2
37928;1
37930;1
38018;24878
38023;2
38026;3
38027;3
38289;1
38290;2
38293;29
38301;1
38307;70
38308;1
38313;25
38323;3
38815;4
38875;33
39029;76
39060;1
39152;3
39441;1
39480;42
39481;1
39482;137
39483;5
39484;4
39485;11
39486;28
39487;1
39488;37
39489;5
39490;67
39491;30
39492;10
39493;10
39495;2
39496;4
39645;2
39650;13
39687;3
39691;4
39693;1
39766;11
39769;2
39774;23
39775;5
39777;6
39778;1
39779;1
39791;1
39841;2
39948;21
40091;5
40120;1
40137;4
40214;3874
40215;1470
40216;320
40274;19
40323;45
40324;86
40373;12
40414;15
40477;1
40518;92
40519;48
40520;118
40544;22
40545;20
40566;1
40575;9
40576;11
40577;1
40754;2
40841;7
41202;3
41273;38
41275;11
41276;1
41294;2
41295;5
41297;30
41875;1
41899;7
41976;1
41977;42
41978;3
41980;1
41997;22
42054;1
42094;3
42190;4
42197;1
42233;1
42235;1
42253;1
42322;31
42353;10
42354;19
42857;1
42879;1
42906;11
43057;3
43064;115
43131;30
43143;8
43263;81
43265;1
43305;33
43306;2
43356;1
43433;1
43595;8
43617;4
43654;2
43656;18
43657;4
43658;2
43662;2
43668;2
43669;8
43670;1
43671;3
43673;4
43674;14
43675;1
43676;4
43678;5
43765;11
43767;14
43768;1
43770;7
43771;1
43773;2
43775;8
43947;20
43948;103
43992;3
43995;8
43997;6
44000;2
44008;416
44009;83
44013;10
44056;1
44249;303
44250;10
44252;25
44256;8
44258;2
44260;11
44574;3
44575;20
44576;1
44577;49
44671;2
44674;80
44675;1
44676;1
44737;6
44742;17
44749;19
44753;1
44823;1
44933;2
44935;162
45242;1
45243;10
45254;128
45362;12
45363;3
45462;8
45465;7
45497;5
45610;5
45634;20
45655;3
45656;17
45657;8
45663;5
45667;9
45668;11
45670;11
45677;2
45764;2
45851;1
45972;1
45979;3
45989;3
46126;3
46127;6
46175;1
46188;3
46205;1
46223;7
46224;32
46228;28
46239;1
46255;19
46256;1
46355;1
46356;4
46433;1
46469;5
46503;75
46506;284
46507;1
46609;9
46610;25
46634;3
46654;1
46677;5
46678;1
46679;3
46680;43
46867;2
46913;2
46914;1
47049;1
47054;3
47055;2
47157;24
47229;2
47251;3
47253;2
47254;3
47312;1
47420;4
47492;1
47500;37
47678;122
47679;43
47715;6
47716;3
47770;8
47790;1
47845;3
47858;11
47866;1
47874;3
47877;5
47879;5
47880;7
47883;2
47885;4
47886;3
47917;77
47920;63
47951;9
47989;1
48001;19
48003;5
48073;2
48076;1
48140;1
48256;2
48296;128
48464;1
48465;5
48466;5
48467;4
48729;2
48736;74
48935;6
49181;8
49186;4
49278;1
49279;10
49283;6
49338;57
49447;3
49546;256
49547;1
49928;108
49969;1
50259;21
50338;3
50340;17
50421;14
50709;2
50712;1
50719;1
50728;3
50741;1
50960;29
51048;2
51049;2
51101;14
51161;2
51173;1
51195;3
51197;20
51366;1
51367;1
51515;17
51616;13
51642;1
51663;1
51664;1
51665;36
51668;11
51669;21
51671;3
51695;1
52004;9
52021;2
52022;5
52023;1
52133;314
52225;20
52226;68
52227;6
52229;4
52441;4
52442;2
52560;6
52584;4
52603;1
52604;1
52689;25
52691;31
52692;92
52693;23
52694;723
52696;1
52699;1
52704;1
52768;3
52770;2
52959;3
53245;1
53246;64
53249;3
53254;3
53329;17
53332;54
53335;67
53341;1
53342;5
53343;5
53344;12
53345;16
53346;23
53366;1
53372;5
53374;1
53399;3
53406;20
53408;25
53412;3
53413;1
53417;2
53419;8
53422;7
53429;1
53432;1
53433;1
53434;3
53437;1
53442;49
53443;1
53444;4
53462;1
53463;2
53483;2
53945;1
53946;1
53985;1
54005;6
54006;2
54061;2
54066;2
54067;9
54265;1
54291;20
54294;4
54304;2
54306;1
54311;7
54393;8
54398;3
54526;1
54911;4
54913;1
54914;7
54915;8
55079;6
55080;47
55085;12
55169;2
55197;74
55206;1
55207;1
55211;1
55212;7
55213;1
55504;67
55508;1
55518;1
55583;10
55601;1
55758;8
55779;4
55968;2
56112;8
56192;3
56193;1
56426;1
56438;1
56448;8
56454;1
56637;1
56698;3
56774;2
56804;14
56811;6
57029;6
57040;3
57043;1
57320;5
57477;1
57479;6
57480;1
57493;12
57495;1
57499;1
57609;4
57664;25
57665;39
57666;1
57676;10
57704;1
57706;29
57723;1
57732;15
57739;9
57911;4
57975;4
58117;1
58119;1
58137;5
58138;8
58180;6
58231;1
58291;2
58621;22
58712;12
58842;1
59195;1
59196;1
59201;3
59203;1
59204;1
59205;1
59241;8
59277;1
59288;28
59310;246
59374;1
59405;122
59406;1
59602;3
59610;6
59617;1
59619;2
59620;153
59732;404
59733;67
59734;1
59738;1
59739;4
59753;7
59779;6
59814;4
59839;3
59840;1
59843;4
59845;7
59846;1
59893;1
60035;1
60036;7
60133;12
60136;2
60137;3
60442;9
60454;3
60519;1
60520;2
60547;5
60548;6
60549;5
60550;5
60552;27
60922;1
61015;1
61016;12
61150;1
61170;4
61171;5
61414;2
61432;16
61435;73
61595;4
61597;1
61598;4
61624;3
61635;2
61644;6
61645;20
61646;4
61647;6
61648;3
61651;3
61652;2
62101;2
62140;3
62322;25
62609;1
62977;1
63363;1
63560;59
63561;4
63612;1
63745;11
64002;1
64104;18
64160;5
64178;4
64323;1
64495;3
64508;5
64522;2
64561;1
64642;1
64969;145
64970;2
64972;2
64974;3
64976;1
64977;1
65047;2
65048;2
65058;6
65093;1
65403;3
65552;1
65553;15
65555;1
65700;11
65735;1
65741;5
65958;1
65959;1
66219;35
66228;3
66229;1
66269;2
66271;2
66347;5
66377;1
66423;1
66821;32
66831;4
66848;1
66863;9
66874;4
66900;2
67275;1
67280;1
67297;1
67302;1
67332;1
67348;3
67384;2
67386;1
67572;2
67575;2
67576;1
67757;22
67780;13
67812;1
67819;1
67824;1
67827;1
67855;5
68043;1
68170;2
68193;1
68213;1
68219;1
68259;1
68287;21
68288;1
68295;5
68336;44
68525;65
68892;5
68895;57
68898;1
69208;5
69218;1
69224;1
69277;4
69279;3
69280;5
69322;7
69328;1
69362;1
69368;2
69370;1
69473;4
69499;1
69541;9
69578;2
69664;6
69710;10
69823;1
69824;10
69825;6
69894;1
69895;2
69962;2
69964;2
69965;21
69966;45
69967;1
69974;7
70125;11
70346;82
70347;5
70348;17
70411;2
70448;1
70586;1
70601;1
70611;1
70771;1
70775;1
70856;18
70863;5
70993;2
70995;3
70996;3
70997;6
71191;1
71433;1
71451;5
71452;5
71656;2
71667;3
71999;1
72000;12
72022;2
72026;5
72226;1
72273;3
72274;27
72275;4
72293;2
72304;19
72361;5
72407;1
72556;7
72557;13
72764;3
73010;9
73029;2
73030;1
73098;1
73141;7
73778;1
73780;5
73868;6
73913;1
74030;1
74033;10
74201;6
74243;7
74314;1
74316;1
74317;2
74318;2
74329;1
74385;2
74386;1
74426;3
74557;1
74701;15
74706;4
74829;10
75105;7
75309;4
75310;5
75385;1
75654;3
75658;1
75682;38
75687;1
75697;2
75787;5
75906;1
75984;5
75985;13
76008;14
76009;22
76112;7
76113;3
76123;1
76259;16
76489;3
76517;4
76594;2
76635;2
76636;2
76731;3
76758;1
76759;17
76761;7
76775;1
76831;8
76832;6
76859;1
76860;14
76862;3
76892;3
76935;3
76947;1
76978;2
77022;1
77095;35
77098;6
77133;1388
77298;1
77519;1
77768;1
77775;4
77777;16
77917;2
78057;2
78120;53
78229;33
78245;1
78327;1
78343;2
78345;2
78350;6
78398;3
78448;34
78544;3
78587;1
78898;6
79206;19
79209;1
79263;11
79264;6
79328;15
79329;8
79548;2
79604;6
79681;61
79879;5
79880;39
79882;1
79883;15
79884;5
79912;2
80840;314
80841;40
80842;2
80854;1
80864;165
80865;98
80866;96
80867;14
80868;11
80869;20
80876;1
80878;123
80881;19
80882;10
81028;7
81406;18
81408;6
81409;88
81412;4
81416;1
81424;112
81425;21
81461;1
81462;3
81464;38
81467;1
81468;21
81475;1
81582;1
81682;1
81852;29
81858;1
81947;30
81950;5
82115;30
82116;34
82171;1
82203;8
82367;9
82373;17
82374;55
82376;53
82380;2
82541;26
82633;10
82654;2
82688;17
82800;1
82801;1
82802;119
82803;738
82806;6
82926;1
82977;1
82978;1
82979;14
82980;3
82981;1
82983;2
82985;14
82987;1
82988;1
82995;2
82996;2
83231;1
83262;2
83263;3
83264;14
83401;2
83406;2
83451;1
83461;6
83462;1
83494;2
83551;6
83552;6
83555;1
83558;1
83561;1
83564;5
83612;1
83614;1
83617;3
83618;4
83637;4
83654;7
83655;38
83661;2
83681;1
83763;7
83765;13
83766;12
83767;11
83769;3
83770;1
83771;8
83784;6
83889;35
83986;9
84022;15
84023;1
84024;39
84025;22
84029;5
84030;47
84031;2
84032;6
84034;26
84035;29
84086;34
84107;4
84110;1
84112;14
84135;2
84136;11
84139;3
84158;1
84159;8
84372;4
84379;1
84406;14
84407;10
84480;2
84521;2
84531;3
84565;4
84566;10
84567;26
84590;1
84642;10
84647;2
84698;3
84725;1
84980;18
84998;2
84999;9
85006;46
85007;7
85009;1
85012;1
85020;2
85023;4
85025;1
85043;5
85072;1
85076;2
85325;3
85336;40
85402;14
85404;7
85643;5
85683;5
85688;4
85698;59
85701;1
85831;67
86102;3
86106;2
86166;1
86170;1
86174;7
86175;9
86180;4
86182;17
86183;3
86184;6
86185;10
86187;1
86265;1
86331;6
86332;4
86473;6
86661;286
86663;1
86664;21
86665;6
86668;4
86956;4
86959;6
87458;2
87541;4
87650;2
87882;41
87883;65
88058;7
88132;68
88233;7
88274;17
88431;20
88688;1
89014;1
89051;2
89059;13
89061;1
89065;9
89066;1
89093;11
89152;12
89153;6
89154;1
89373;1
89404;1
89524;1
89583;1
89954;2
89966;11
89968;1
90060;216
90239;28
90240;8
90241;7
90242;1
90243;9
90244;5
90245;244
90267;1
90371;12
90426;76
90627;1
90730;1
90731;34
90732;29
90964;39
90970;6
91061;276
91347;285
91360;19
91464;1
91604;18
91623;7
91624;8
91626;5
91750;7
91914;2
91994;12
92003;21
92487;5
92488;3
92645;9
92647;15
92933;5
92938;1
92942;4
93064;37
93171;2
93217;26
93218;20
93219;2
93220;7
93222;5
93369;8
93378;3
93681;1
93944;2
93974;2
94009;7
94023;1
94130;1
94137;1
94140;6
94254;12
94255;6
94624;4
94625;21
94626;6
94695;9
94868;3
94869;21
95149;1
95162;1
95300;2
95301;1
95486;47
95605;9
95607;5
95618;2
95818;57
96344;11
96345;332
96472;31
96773;5
96892;1
96941;2
96942;15
97050;2
97138;17
97253;56
97393;1
97478;10
97481;2
98228;4
98513;1
98668;1
98672;5
99179;3
99286;3
99594;2
99597;1
99598;1
99656;5
99675;1
99906;6
99907;3
100053;3
100134;3
100174;6
100176;22
100225;1
100468;1
100716;3
100861;1
100884;26
100886;9
101070;3
101191;4
101192;301
101564;6
101571;133
102106;6
102109;6
102116;2
102119;3
102125;2
102129;1
102134;2
102148;5
102234;1
102294;624
102684;29
102862;5
103232;1
103441;1
103621;1
103732;1
103733;1
103810;24
103837;7
103855;22
103891;2
104087;2
104097;1
104100;2
104101;1
104174;1
104267;22
104268;3
104270;3
104336;2
104605;1
104628;3
104662;9
104663;1
104955;2
105219;31
105229;1
105422;3
105483;14
105560;3
105612;2
105751;3
105841;7
105843;4
106146;4
106147;5
106493;1
106588;9
106589;58
106590;27
106591;1
106592;12
106634;1
106648;521
106649;56
106654;60
107400;1
107401;20
107636;6
107709;1
108015;1
108018;1
108328;4
108980;609
108981;141
109258;5
109262;1
109326;1
109327;37
109328;4
109472;2
109790;1
110321;8
110322;2
110365;1
110456;31
110479;2
110539;2
110618;1
110932;2
110937;8
111105;26
111142;1
111500;4
111501;2
111527;9
111611;1
111769;2
111770;23
111831;1
111844;5
112002;1
112008;5
112040;1
112234;22
112248;3
112252;1
112331;2
112416;1
112900;105
112901;17
112902;7
112903;30
112904;1
113107;6
113226;1
113268;2
113269;3
113287;6
113395;7
113566;1
113571;4
114136;12
114155;1
114248;3
114249;4
114277;1
114295;2
114404;3
114527;10
114616;4
114627;2
114628;1
114695;1
114698;1
114707;19
114710;106
114715;33
115531;4
115544;198
115547;134
115553;3
115555;11
115561;1
115780;23
115781;5
115782;3
115783;2
115808;3
115979;6
115981;3
115992;4
116085;11
116090;7
116092;1
116718;1
116821;2
116849;12
117156;1
117506;111
117563;1
117574;3173
117680;2
117681;6
117743;172
117744;1
118126;3
118173;3
118322;1
118323;5
118562;1
118728;1
118747;2
118882;7
118884;1
118967;18
119045;8
119060;104
119069;1
119219;34
119224;33
119394;1
119484;1
119532;1
119603;5
119641;10
119858;2
119864;1
119977;20
119978;3
119981;1
120213;1
120377;2
120398;3
120682;1
120793;1
120831;3
120956;3
120962;1
121039;1
121088;1
121290;2
121292;1
121428;16
121608;4
121734;1
121821;1
122277;17
122358;1
122706;48
123820;3
123822;2
123824;6
123841;1
123899;3
125216;5
125614;4
125627;2
126157;8
126333;11
126344;1
126385;6
126569;1
126734;1
126738;1
127458;6
127886;2
127891;1
128780;6
128782;3
128785;3
128827;61
128944;1
129337;8
129338;6
129577;2
129578;4
129701;1
129817;1
129875;1
129957;16
129958;1
130049;10
130309;1
130310;1
130788;1
131109;4
131111;20
131112;2
131567;218
132132;9
132144;1
132476;1
132920;4
132925;30
132926;1
132932;29
133190;6
133377;3
133448;8
133539;2
133724;2
133926;5
134034;1
134533;559
134534;33
134537;9
134623;2
134627;1
134813;1
135082;5
135083;6
135193;8
135461;1
135487;14
135569;1
135575;13
135588;1
135614;11
135616;4
135618;4
135619;24
135620;5
135621;424
135622;15
135623;1
135739;1
135740;2
135826;6
136072;1
136099;1
136468;2
136492;26
136547;12
136548;1
136609;1
136841;16
136843;1
136845;7
136846;6
136849;40
136992;8
137357;5
137545;12
137583;3
137591;15
137658;3
137716;3
137721;1
137730;23
137732;1
137733;2
137778;4
137838;33
137993;1
138072;3
138074;13
138118;81
138336;1
138563;8
138851;7
139043;3
139208;2
139438;6
139808;3
139916;1
140057;3
140314;69
140626;3
141391;1
141451;1
141948;3
141949;5
142182;2
142585;3
142842;1
142877;4
143361;8
143495;5
143794;2
144185;3
144539;1
145285;1
145579;216
145857;1
146474;1
146476;1
146784;1
146786;1
146806;2
146817;40
146820;1
146907;1
146919;3
146939;14
146940;6
147047;23
147206;2
147207;1
147322;2
147548;1
147645;38
147709;4
147802;2
148447;1
