TaxID;output/DNA_220602_22-24hmix_centri_BIOMcombi_S12_kaiju.out
1399;3
1401;1
1402;29
1404;55
1405;668
1406;15
1408;28
1421;32
1422;7
1423;37
1426;12
1428;41
1430;1
1449;1
1450;12
1451;5
1452;19
1454;5
1455;9
1459;1
1461;1
1464;7
1465;34
1467;2
1471;14
1472;3
1473;8
1476;1
1478;4
1482;11
1485;256
1488;7
1490;24
1491;225
1492;19
1493;3
1494;19
1495;2
1496;38
1497;7
1498;1
1499;10
1501;25
1502;89
1503;2
1505;28
1506;15
1509;20
1510;6
1511;47
1512;28
1513;7
1515;6
1516;2
1519;36
1520;68
1521;11
1522;39
1526;2
1527;37
1528;189
1529;27
1530;3
1531;28
1532;5
1534;20
1535;1
1537;1
1540;4
1541;15
1542;1
1547;28
1551;2
1556;3
1557;4
1559;10
1561;4
1564;33
1566;2
1570;2
1575;78
1578;8
1579;1
1580;10
1581;9
1582;5
1583;5
1584;92
1587;4
1590;50
1591;32
1596;3
1597;99
1598;29
1599;5
1601;2
1604;1
1606;2
1607;1
1610;136
1613;53
1614;1
1618;5
1620;2
1622;6
1623;4
1624;27
1629;562
1630;3
1632;2
1637;64
1638;1
1639;189
1640;2
1642;3
1647;5
1649;2
1652;3
1654;13
1655;1
1657;2
1661;6
1663;4
1664;2
1673;2
1676;3
1678;26
1680;66
1681;1
1684;2
1689;1
1693;1
1694;12
1696;31
1703;1
1710;12
1711;1
1714;1
1716;25
1717;18
1718;3
1721;1
1725;2
1730;57
1731;8
1732;5
1735;6
1736;38
1737;1
1744;14
1747;1
1748;1
1749;1
1753;1
1754;2
1760;100
1762;11
1763;7
1764;8
1766;4
1767;3
1768;19
1773;84
1774;9
1778;4
1781;1
1783;1
1785;1
1786;1
1795;2
1807;2
1813;6
1817;2
1822;1
1823;2
1827;45
1828;34
1829;6
1830;9
1833;14
1835;2
1843;2
1847;2
1848;4
1849;1
1851;2
1854;2
1865;1
1873;4
1883;52
1885;1
1888;1
1890;2
1898;2
1903;2
1905;2
1910;10
1911;2
1912;1
1914;4
1915;1
1926;1
1963;1
1969;2
1988;3
1992;3
2002;1
2004;1
2013;1
2017;1
2019;1
2021;1
2023;1
2033;16
2034;1
2035;2
2045;5
2049;15
2051;2
2052;7
2053;5
2054;2
2057;1
2061;1
2062;4
2070;9
2077;1
2124;1
2132;3
2134;2
2143;1
2146;1
2148;3
2157;34
2159;2
2160;3
2162;1
2172;5
2173;1
2175;1
2177;1
2188;2
2191;24
2192;4
2197;3
2200;1
2202;2
2206;6
2207;19
2208;10
2209;35
2214;5
2215;1
2220;15
2222;61
2223;49
2224;1
2225;2
2234;1
2236;5
2265;1
2289;41
2290;7
2291;8
2292;7
2293;126
2296;5
2298;3
2309;1
2315;2
2317;1
2322;9
2330;1
2331;7
2335;3
2340;1
2350;6
2358;1
2360;2
2369;1
2371;10
2374;17
2375;9
2377;4
2378;35
2420;1
2421;8
2426;3
2698;7
2702;3
2717;5
2736;2
2737;5
2738;66
2739;4
2741;2
2742;17
2743;18
2745;34
2747;5
2748;17
2749;2
2750;5
2751;198
2754;45
2756;3
2757;4
2759;2
2949;3
2951;2
2952;1
3042;1
3068;6
4762;1
4781;6
4783;1
4792;11
4874;1
5052;2
5104;1
5693;1
5758;47
5759;29
5762;1
5791;2
5855;3
5911;1
5932;1
10239;33174
10508;1
10509;3
10524;7
10566;1
10663;1
10699;4
10704;6
10752;1
10760;2
10780;615
10803;315
10804;3
10814;1
10841;7347
10843;13
10845;3
10847;26
10848;2
10849;35
10850;3
10851;8
10855;8
10860;962
10863;13
10867;8
10869;6
10872;17
12333;257
12348;1
12429;987
12440;27
12916;2235
12917;150
12967;1
12968;1
13075;7
13076;21
13134;2
13160;4
13243;5
13276;2
13656;4
13687;19
13690;25
13725;6
28025;4
28026;8
28031;4
28033;4
28034;4
28037;16
28038;19
28050;1
28051;102
28056;2
28064;1
28066;29
28067;2
28068;8
28072;1
28081;1
28082;2
28087;1
28090;537
28091;81
28092;9
28095;67
28099;1
28100;1
28104;6
28105;8
28107;2
28109;5
28111;81
28112;52
28113;72
28114;7
28116;178
28117;22
28118;28
28119;6
28124;1
28125;126
28127;14
28128;3
28129;15
28130;18
28131;23
28132;15
28133;2
28134;3
28136;1
28139;1
28141;30
28151;4
28152;21
28156;1
28159;2
28161;1
28169;1
28171;13
28173;1
28183;1
28184;1
28187;2
28189;2
28194;4
28196;22
28197;371
28198;1277
28200;1
28201;1
28211;139
28213;1
28214;2
28216;590
28220;4
28221;168
28222;8
28223;12
28228;1
28230;3
28231;14
28232;1
28236;12
28251;54
28253;12
28256;6
28258;6
28261;4
28263;1
28446;13
28447;3
28450;56
28453;37
28454;5
28890;10
28901;198
28907;2
29291;2
29313;1
29320;2
29330;5
29332;3
29341;3
29343;2
29345;11
29347;36
29349;1
29354;15
29355;22
29357;3
29358;1
29359;1
29360;6
29361;2
29362;29
29363;24
29364;8
29365;5
29367;6
29369;1
29370;23
29372;2
29373;2
29378;16
29380;1
29384;1
29385;48
29388;1
29389;39
29391;1
29394;6
29396;1
29397;2
29399;1
29408;8
29409;3
29419;1
29427;5
29430;1410
29432;9
29433;19
29435;31
29438;18
29442;5
29443;2
29447;6
29448;13
29450;8
29460;1
29465;15
29466;3
29483;10
29484;7
29486;7
29487;6
29488;3
29489;96
29491;2
29494;1
29497;31
29498;6
29503;42
29507;1
29508;4
29510;3
29511;6
29521;5
29528;1
29533;2
29536;12
29541;4
29542;5
29543;213
29545;46
29546;1
29547;20
29548;1
29549;1
29552;1
29553;2
29570;16
29580;30
29581;21
29832;1
29856;1
29920;1
31502;1
31953;15
31957;2
31971;4
31973;1
31977;4
31979;53
31984;1
31988;7
31989;43
31993;3
31998;1
32002;11
32003;7
32008;310
32011;1
32012;3
32013;1
32033;23
32040;43
32046;1
32056;1
32066;13
32067;3
32068;3
32257;3
33008;1
33010;1
33011;1
33012;3
33018;1
33024;1
33025;41
33029;5
33030;4
33033;1
33035;151
33036;1
33038;30
33039;12
33042;6
33043;10
33049;1
33050;6
33052;3
33053;494
33057;176
33059;7
33060;9
33069;17
33074;3
33097;1
33203;3
33807;7
33809;11
33811;7
33877;2
33882;14
33883;6
33885;3
33889;5
33905;1
33906;1
33918;1
33922;4
33926;3
33932;2
33934;5
33936;7
33941;2
33942;3
33945;16
33951;160
33952;16
33954;13
33958;84
33959;4
33964;14
33968;9
33970;3
33977;1
33978;1
33986;3
33994;3
33996;1
33998;2
34002;1
34003;51
34004;7
34006;1
34007;3
34008;24
34015;2
34018;2
34021;3
34022;2
34027;1
34029;3
34031;35
34032;419
34034;29
34037;10
34058;3
34059;12
34060;20
34061;10
34062;618
34064;2
34067;1
34072;53
34073;195
34084;3
34085;48
34086;2
34090;1
34098;2
34099;2
34101;2
34103;26
34104;2
34105;19
34353;1
35339;1
35342;29
35519;4
35554;1
35619;1
35621;2
35623;1
35677;2
35688;3
35700;11
35701;2
35703;8
35722;1
35753;3
35760;2
35762;1
35764;1
35786;1
35787;1
35789;1
35797;1
35798;4
35799;1
35805;2
35806;64
35811;1
35818;4
35823;1
35825;7
35830;5
35832;5
35833;37
35839;1
35841;6
36363;2
36740;3
36745;5
36746;8
36751;1
36808;1
36809;67
36811;1
36813;1
36823;1
36832;1
36834;4
36835;5
36839;12
36841;7
36842;2
36844;2
36845;8
36847;11
36849;6
36853;11
36854;3
36861;9
36863;1
36873;4
36874;7
37328;1
37329;9
37330;1
37332;2
37448;4
37452;167
37482;1
37636;1
37637;3
37658;6
37659;15
37734;44
37919;2
37921;10
37926;1
37929;1
37930;3
37931;2
38018;11135
38023;1
38027;10
38290;5
38293;25
38307;12
38312;2
38313;23
38402;1
38815;1
38875;9
39029;51
39060;1
39152;4
39480;12
39482;42
39483;2
39484;2
39485;15
39486;17
39487;2
39488;17
39489;2
39490;7
39491;37
39492;10
39493;1
39496;1
39497;3
39645;6
39650;37
39669;1
39687;3
39691;2
39693;1
39724;62
39725;2
39769;2
39773;5
39774;37
39775;3
39777;1
39779;2
39791;1
39841;3
39948;20
39962;1
40091;1
40117;5
40119;14
40120;44
40122;13
40137;2
40214;3847
40215;2314
40216;311
40222;3
40223;5
40272;1
40274;368
40323;60
40324;123
40373;1
40414;2
40477;2
40518;37
40519;23
40520;61
40544;12
40545;12
40575;9
40576;8
40577;1
40578;1
40681;8
40754;3
40841;7
40983;1
41045;1
41067;1
41170;2
41202;95
41273;15
41275;13
41276;7
41292;2
41294;6
41297;27
41880;1
41899;2
41950;2
41976;7
41977;857
41997;6
42055;1
42190;2
42233;1
42252;1
42322;8
42353;31
42354;34
42422;1
42443;1
42817;1
42906;7
43049;5
43057;1
43064;91
43131;16
43263;181
43265;3
43304;1
43305;45
43306;2
43595;5
43617;7
43654;1
43656;1
43657;14
43668;4
43669;1
43670;1
43671;2
43673;4
43674;8
43676;1
43678;1
43765;2
43767;14
43768;1
43769;3
43770;4
43772;1
43775;5
43947;25
43948;83
43992;5
43995;2
43997;1
44000;3
44008;71
44009;28
44010;1
44012;2
44013;13
44056;2
44249;108
44250;6
44251;1
44252;17
44253;1
44256;4
44258;1
44260;6
44574;3
44575;21
44576;1
44577;42
44671;47
44674;243
44737;3
44742;11
44745;5
44749;14
44935;120
45068;1
45151;1
45243;8
45247;1
45254;52
45362;5
45404;1
45462;4
45465;43
45610;6
45634;5
45655;4
45656;5
45657;10
45658;3
45663;3
45667;1
45668;3
45670;13
45677;5
45764;1
45989;2
46123;1
46126;5
46127;1
46164;3
46182;1
46188;4
46205;1
46206;3
46223;1
46224;14
46228;10
46239;3
46254;1
46255;5
46256;2
46351;1
46356;5
46433;1
46469;1
46503;303
46506;434
46609;4
46610;57
46631;2
46634;2
46677;1
46678;5
46680;222
46913;2
46914;3
47054;1
47055;4
47157;12
47158;1
47229;1
47251;2
47253;1
47312;2
47420;4
47421;11
47479;1
47492;2
47493;1
47500;15
47670;2
47678;53
47679;57
47714;1
47715;11
47716;1
47735;1
47747;1
47763;1
47770;12
47845;8
47848;1
47853;1
47858;9
47866;1
47874;1
47877;5
47879;1
47880;8
47882;3
47883;1
47885;6
47886;24
47917;67
47920;1040
47989;4
48001;11
48075;1
48076;8
48256;2
48257;1
48292;1
48296;185
48464;1
48465;5
48466;3
48467;5
48479;2
48588;43
48729;1
48736;220
48935;3
49181;97
49184;1
49186;5
49278;1
49279;4
49283;3
49338;34
49447;3
49546;68
49894;6
49928;42
50259;19
50338;1
50340;8
50421;31
50728;2
50960;8
51049;1
51101;9
51173;1
51195;28
51197;5
51288;5
51316;1
51364;1
51365;2
51367;1
51515;8
51616;15
51642;2
51664;2
51665;21
51668;8
51669;5
52004;4
52018;3
52021;1
52022;2
52133;226
52225;13
52226;51
52227;5
52441;9
52442;1
52560;6
52561;5
52689;20
52691;43
52692;112
52693;19
52694;506
52696;3
52771;2
52959;2
52972;10
53244;1
53246;45
53249;3
53254;2
53329;26
53332;69
53335;35
53341;1
53342;1
53343;3
53344;3
53345;1
53346;15
53371;1
53372;2
53376;1
53399;14
53406;88
53408;132
53412;14
53414;1
53417;4
53419;1
53422;1
53431;1
53434;3
53437;1
53441;2
53442;26
53443;2
53444;3
53446;2
53460;1
53462;2
53463;2
53483;2
53633;2
53707;3
53945;1
53985;71
53986;1
54005;9
54006;1
54066;2
54067;56
54261;2
54291;17
54294;1
54299;1
54304;1
54311;2
54393;3
54409;1
54526;3
54910;7
54913;1
54914;2
55079;3
55080;23
55085;1
55197;8
55206;6
55209;1
55212;3
55504;29
55507;1
55510;1
55583;6
55601;1
55603;1
55758;4
55779;4
55968;4
56112;4
56193;2
56448;17
56449;1
56454;4
56457;2
56459;1
56460;1
56464;4
56689;1
56698;19
56730;1
56774;3
56804;20
56811;1317
56877;1
56957;3
57028;1
57029;1
57040;1
57043;1
57320;8
57480;4
57489;2
57493;7
57494;2
57495;1
57609;2
57664;6
57665;39
57676;1
57706;11
57723;5
57732;9
57739;26
57975;6
58119;2
58133;2
58138;6
58180;1
58231;1
58291;1
58351;1
58621;9
58712;3
58840;1
58842;1
59195;1
59196;1
59201;1
59203;1
59277;3
59288;15
59310;38
59405;814
59406;5
59610;5
59619;3
59620;69
59732;108
59733;84
59734;1
59738;1
59739;3
59750;1
59753;20
59779;6
59814;1
59840;2
59843;1
59845;2
60036;7
60133;7
60136;11
60216;2
60442;1
60454;1
60458;1
60519;1
60547;4
60548;1
60549;4
60550;6
60552;24
60890;2
60893;1
60922;3
61013;2
61015;1
61016;2
61150;2
61170;4
61171;7
61414;3
61432;4
61435;50
61595;5
61598;7
61635;1
61644;4
61645;13
61646;16
61647;3
61648;10
61651;4
61652;7
62101;1
62140;2
62322;22
62609;2
62672;2
63560;169
63561;5
63612;3
63745;10
64104;3
64178;2
64323;2
64495;1
64522;5
64642;2
64969;68
64970;1
64971;1
64972;1
64974;1
64976;1
64977;3
64988;1
65047;4
65048;3
65058;2
65403;2
65504;1
65553;1
65656;9
65700;2
65735;59
65741;5
65786;5
65842;1
65958;4
66219;11
66269;4
66347;2
66377;2
66821;77
66831;3
66848;1
66849;1
66863;6
66874;3
66875;1
67267;1
67293;1
67348;1
67380;1
67384;2
67572;3
67575;1
67576;1
67757;7
67780;5
67818;1
67824;2
67826;2
67827;2
67855;2
68044;1
68170;2
68219;1
68242;1
68285;1
68287;28
68335;1
68336;15
68525;21
68565;1
68892;1
68895;38
69220;23
69222;2
69277;8
69279;3
69280;1
69284;4
69322;2
69359;1
69360;26
69368;2
69392;2
69541;5
69578;1
69657;1
69664;1
69710;1
69824;2
69825;1
69894;1
69962;1
69964;3
69965;7
69966;38
69968;2
69974;5
70125;31
70346;60
70347;3
70348;15
70584;33
70586;1
70774;3
70775;2
70799;1
70803;2
70856;26
70863;3
70993;2
70995;1
70996;6
70997;3
71151;2
71433;2
71451;4
71452;1
71657;1
71667;3
72000;25
72026;3
72274;54
72275;4
72304;4
72360;1
72361;4
72407;2
72556;7
72557;3
72763;1
72764;2
73010;5
73029;1
73030;1
73098;3
73141;1
73778;2
73780;5
73868;3
73919;1
74030;2
74033;5
74201;6
74243;39
74316;2
74317;1
74329;3
74426;1
74701;4
74706;4
74829;12
74968;1
75105;5
75291;1
75309;2
75310;6
75385;4
75654;4
75658;2
75682;21
75684;4
75697;2
75787;2
75984;5
75985;4
76008;2
76009;12
76112;69
76113;2
76114;1
76115;1
76122;1
76123;1
76258;1
76259;612
76335;1
76489;1
76517;2
76634;1
76636;3
76731;6
76759;18
76760;3
76761;21
76831;2
76832;6
76860;7
76862;1
76890;1
76891;1
76892;2
76935;2
76978;3
77008;1
77022;3
77095;9
77098;1
77133;7674
77152;1
77768;1
77775;4
77777;3
77917;1
78120;19
78229;443
78245;2
78258;1
78327;10
78343;5
78345;15
78350;3
78398;3
78448;11
78543;1
78544;3
78587;3
78898;6
79206;27
79209;2
79263;8
79264;2
79328;8
79329;4
79604;1
79681;15
79879;2
79880;36
79882;1
79883;10
79884;4
79885;3
80811;2
80816;2
80840;950
80841;191
80842;5
80854;1
80864;936
80865;360
80866;124
80867;137
80868;18
80869;123
80870;1
80876;4
80878;991
80880;4
80881;172
80882;12
81028;7
81406;13
81408;1
81409;44
81412;5
81416;3
81424;27
81425;20
81464;22
81467;2
81468;5
81475;3
81479;2
81682;2
81852;7
81857;1
81947;10
81950;2
82115;50
82116;39
82171;1
82367;10
82373;2
82374;15
82376;18
82380;5
82541;48
82633;8
82688;10
82800;2
82802;144
82803;547
82806;2
82926;1
82976;1
82977;1
82979;22
82981;3
82983;7
82985;17
82988;2
82990;1
82992;1
82995;2
83219;1
83231;2
83263;5
83264;107
83265;8
83373;1
83406;4
83449;1
83455;1
83461;8
83494;7
83551;1
83552;1
83564;11
83614;5
83617;1
83618;7
83637;2
83654;1
83655;47
83661;1
83681;4
83765;5
83766;6
83767;7
83769;1
83771;2
83784;3
83889;11
83984;1
83986;8
84022;1
84023;1
84024;4
84025;1
84029;1
84030;8
84031;3
84032;1
84034;7
84035;17
84086;14
84110;1
84111;2
84112;3
84135;1
84139;5
84159;4
84163;1
84372;4
84374;1
84378;1
84406;10
84407;17
84521;3
84531;6
84565;1
84566;5
84567;6
84590;1
84642;8
84962;1
84980;31
84998;2
84999;2
85006;29
85007;6
85015;4
85016;1
85019;1
85020;1
85021;2
85023;10
85025;4
85030;1
85043;3
85075;1
85076;1
85325;1
85336;26
85402;1
85404;4
85643;1
85682;2
85683;2
85688;5
85698;49
85708;3
85831;91
85925;21
86102;1
86166;3
86170;1
86173;1
86174;227
86175;4
86177;1
86180;17
86182;28
86183;1
86184;4
86185;15
86192;1
86331;1
86332;1
86473;4
86661;134
86663;7
86664;5
86665;5
86668;5
86671;1
86796;1
86956;10
86959;5
87541;3
87650;3
87882;76
87883;69
88058;1
88132;38
88233;18
88274;25
88431;8
88688;4
89014;4
89051;1
89059;11
89065;4
89093;1
89152;3
89153;1
89772;1
89966;11
89968;3
90060;137
90239;13
90240;4
90241;59
90242;26
90243;9
90245;128
90370;1
90371;9
90426;72
90730;1
90731;46
90732;11
90964;21
90970;2
91061;144
91347;426
91360;11
91464;1
91604;5
91623;7
91624;3
91626;1
91750;2
91914;8
91928;1
91943;1
91994;1
92002;4
92003;5
92181;1
92487;7
92645;5
92647;9
92933;6
92942;4
92947;1
93063;1
93064;2506
93172;2
93217;39
93218;20
93219;4
93220;3
93222;4
93369;13
93974;2
94009;4
94140;1
94254;8
94255;1
94624;2
94625;36
94626;12
94695;4
94868;1
94869;18
95300;1
95301;2
95485;1
95486;37
95605;2
95607;2
95618;2
95641;2
95818;409
96230;1
96344;4
96345;77
96472;21
96492;1
96565;1
96773;2
96892;8
96941;1
96942;24
97050;4
97084;1
97138;7
97253;17
97478;1
97481;1
98228;1
98513;1
98668;3
98672;23
99656;8
99906;2
100134;3
100176;11
100468;4
100469;2
100716;1
100861;3
100883;1
100884;6
100886;3
101191;1
101192;335
101564;3
101571;278
102106;2
102109;3
102119;3
102129;1
102134;3
102148;3
102294;476
102684;4
102862;1
103621;5
103732;2
103810;7
103837;6
103838;1
103855;14
103892;1
104100;7
104264;1
104267;10
104270;1
104336;2
104662;3
104663;1
105219;111
105422;1
105483;4
105560;5
105612;1
105751;1
106146;16
106147;2
106588;5
106589;94
106590;35
106591;1
106592;10
106648;308
106649;33
106654;255
107401;7
107636;8
108007;1
108015;4
108980;691
108981;77
109152;29
109258;1
109327;26
109328;1
109615;1
109895;4
109936;1
110321;4
110456;12
110479;2
110539;1
110933;4
110937;5
111105;11
111142;3
111500;5
111527;10
111769;38
111770;18
111781;2
111844;1
112002;3
112008;3
112090;1
112091;2
112234;7
112248;2
112331;2
112900;36
112901;11
112902;7
112903;18
112904;2
113269;6
113287;1
113395;5
113557;1
113562;1
113567;4
113571;2
114136;1
114248;2
114249;6
114295;2
114404;1
114527;4
114616;14
114628;1
114707;5
114710;67
114715;26
114742;102
114881;1
115531;1
115544;39
115547;87
115551;3
115553;5
115555;8
115714;5
115780;25
115781;9
115782;3
115783;19
115808;1
115860;2
115979;1
115992;2
116085;8
116090;1
116718;1
116849;17
117207;1
117506;1153
117563;2
117574;43384
117680;3
117681;13
117743;17
118000;1
118062;2
118126;4
118322;2
118323;2
118747;1
118882;4
118883;1
118884;1
118967;4
118968;3
118969;1
119045;7
119060;155
119069;1
119219;40
119224;1
119394;1
119484;1
119541;1
119603;1
119641;2
119858;4
119977;29
119978;9
120107;1
120213;6
120377;3
120398;2
120831;4
120956;5
120957;1
121088;1
121163;1
121290;3
121428;8
121608;1
121620;2
122277;23
122706;23
123822;3
123824;2
123899;2
124798;1
125216;5
125288;1
125614;4
125627;3
126157;1
126333;4
126344;1
126385;4
127458;3
127886;2
127891;1
128780;16
128782;4
128785;18
128827;31
129052;2
129138;4
129337;3
129338;1
129577;2
129578;2
129701;1
129875;2
129957;9
129958;1
130049;3
130788;3
131110;1
131111;12
131112;1
131567;819
131568;4
132132;38
132144;6
132920;2
132925;5
132926;1
132932;15
133190;12
133377;1
133448;2
133539;3
133724;3
133926;2
134034;2
134533;279
134534;70
134536;1
134537;10
134621;1
134623;1
134627;2
135080;1
135082;1
135083;5
135193;5
135487;3
135575;18
135588;6
135614;9
135616;2
135618;5
135619;24
135620;3
135621;407
135622;9
135719;1
135739;2
135740;2
135826;6
135858;3
135946;1
136468;10
136492;27
136547;7
136548;4
136841;79
136842;9
136843;2
136845;16
136846;23
136849;45
136992;5
136993;3
137545;7
137591;2
137658;5
137716;2
137730;18
137732;5
137838;9
137993;2
138072;3
138073;2
138074;4
138118;198
138563;2
138595;1
138851;4
139043;2
139208;1
139438;4
139808;1
140057;2
140314;61
140626;5
141949;10
142182;5
142585;2
142588;1
142877;4
143361;2
143495;1
144185;4
144191;1
144786;1
145458;1
145579;687
146032;1
146474;2
146476;5
146806;3
146817;14
146819;1
146820;1
146937;1
146938;2
146939;39
146940;2
147047;15
147207;1
147645;70
147709;2
147802;1
148604;4
148813;20
148814;3
148942;3
149015;4
149539;7
149698;9
150026;1
150055;58
150056;2
150060;1
150123;3
150172;5
150203;7
150247;9
150248;1
150723;1
150829;2
151081;1
151276;7
151654;2
151754;17
151755;66
151783;21
151784;3
151894;7
151895;8
152142;1
152268;3
152331;7
152335;8
152480;12
152500;1
152509;1
152573;5
152682;2
152794;2
153026;52
153152;1
153265;1
153491;3
153493;1
153494;3
153622;4
153721;6
154046;38
154288;12
154347;6
154621;7
154981;2
155042;37
155194;2
155322;14
155493;12
155619;1
155865;4
155866;8
155892;2
155894;2
155977;1
155978;2
156406;5
156586;2
156892;1
156973;73
156974;4
156980;1
156981;11
157076;585
157463;1
157465;1
157466;1
157592;19
157687;1
157692;5
157782;2
157910;6
157920;3
158080;1
158327;5
158481;4
158500;8
158627;3
158822;3
158823;1
158836;37
158846;26
158847;5
158849;4
158852;9
158877;4
158898;1
158899;11
159153;32
159272;1
159290;1
159292;2
159449;3
159450;1
159728;52
159743;6
159836;3
159896;2
160396;11
160404;16
160453;4
160454;1
160487;7
160660;1
160661;2
160699;10
160808;12
160825;300
161154;1
162156;15
162169;7
162170;7
162209;8
162289;22
162426;1
162491;5
163359;3
163665;215
163869;11
164330;8
164400;12
164546;46
164608;1
164759;158
164912;1
165096;3
165179;749
165185;53
165186;33
165438;15
165694;1
165695;32
165696;5
165697;1
165779;8
165813;5
166485;2
166486;14
166501;1
166935;1
166939;17
166954;5
167642;4
167645;201
167964;1
167968;8
168384;26
168471;52
168697;1
168934;1
169176;399
169283;1
169292;6
169430;7
169435;31
169438;1
169480;6
169679;13
169684;2
169760;1
169765;1
169864;1
170540;5
170573;1
170623;82
170679;1
170861;9
171279;1
171291;3
171383;3
171404;1
171437;1
171523;1
171549;1222
171550;6
