TaxID;output/DNA_220607_20-22hmix_centri_BIOMcombi_S17_kaiju.out
1231;6
1233;3
1234;20
1236;1161
1239;1652
1243;44
1244;7
1245;33
1246;15
1247;5
1249;8
1251;2
1252;4
1253;4
1254;2
1255;19
1257;11
1258;2
1260;28
1261;7
1263;346
1264;110
1265;34
1266;1
1267;9
1268;9
1270;8
1273;3
1274;2
1279;255
1280;3460
1281;2
1282;95
1283;79
1286;4
1288;11
1290;36
1292;1
1293;6
1294;3
1296;87
1298;10
1300;26
1301;1184
1302;2
1303;8
1304;12
1305;7
1306;13
1307;2768
1308;31
1309;3
1311;385
1313;453
1314;104
1317;2
1318;6
1322;18
1323;12
1326;14
1328;52
1329;14
1334;312
1335;10
1336;35
1337;33
1338;6
1340;12
1345;5
1346;260
1348;76
1349;522
1350;352
1351;605
1352;179
1353;88
1354;11
1355;7
1356;9
1357;220
1358;270
1359;20
1360;7
1363;40
1364;55
1366;154
1370;2
1371;1
1372;4
1373;2
1375;11
1376;9
1377;15
1378;6
1379;1
1380;4
1382;4
1385;223
1386;433
1390;18
1391;23
1392;4
1393;27
1396;190
1397;80
1398;12
1399;34
1401;2
1402;32
1404;92
1405;672
1406;30
1408;69
1413;1
1421;61
1422;8
1423;85
1426;3
1428;65
1445;1
1449;1
1450;13
1451;21
1452;44
1454;3
1455;41
1458;1
1459;3
1461;3
1462;1
1464;20
1465;82
1467;25
1471;21
1472;15
1473;6
1474;1
1476;3
1477;1
1478;14
1479;1
1482;17
1485;1271
1488;9
1490;88
1491;855
1492;123
1493;13
1494;73
1495;5
1496;163
1497;34
1498;3
1499;11
1501;71
1502;375
1503;35
1504;10
1505;92
1506;51
1509;111
1510;4
1511;457
1512;39
1513;27
1515;11
1516;6
1519;64
1520;427
1521;6
1522;49
1525;8
1526;3
1527;228
1528;94
1529;38
1530;4
1531;103
1532;7
1533;2
1534;90
1535;10
1537;9
1538;3
1540;13
1541;36
1542;12
1547;88
1548;1
1551;3
1553;4
1556;52
1557;19
1559;26
1561;12
1563;2
1564;23
1565;1
1569;13
1570;1
1575;10
1578;17
1579;1
1580;10
1581;6
1583;4
1584;138
1585;4
1587;8
1588;1
1589;6
1590;64
1591;15
1596;1
1597;46
1598;122
1599;14
1600;6
1601;9
1606;3
1610;162
1613;59
1615;1
1618;19
1622;9
1623;8
1624;77
1625;1
1629;425
1630;12
1631;1
1632;4
1633;1
1637;96
1639;244
1640;4
1641;2
1642;11
1643;1
1647;9
1648;1
1649;2
1650;1
1652;19
1654;4
1655;1
1657;4
1661;4
1663;4
1664;1
1670;2
1678;21
1680;19
1681;6
1684;1
1689;1
1692;1
1693;1
1694;9
1696;16
1707;3
1710;8
1716;38
1717;22
1718;5
1725;2
1730;47
1731;25
1732;6
1735;13
1736;218
1741;2
1744;7
1747;1
1748;1
1749;2
1750;1
1754;1
1760;124
1762;10
1763;8
1764;6
1766;1
1767;7
1768;4
1771;2
1773;15
1774;4
1778;3
1785;1
1786;1
1789;1
1795;1
1797;1
1813;2
1817;8
1822;1
1823;1
1827;29
1828;21
1829;11
1830;5
1833;11
1839;2
1847;2
1854;5
1859;2
1883;53
1885;1
1886;1
1898;2
1901;2
1903;3
1905;1
1910;3
1912;1
1914;3
1926;1
1930;3
1992;1
1993;1
2002;2
2004;2
2013;1
2017;2
2023;4
2024;1
2033;3
2035;2
2045;2
2047;2
2049;10
2050;1
2052;2
2057;3
2062;1
2065;1
2070;4
2077;6
2078;1
2088;4
2092;4
2093;3
2095;16
2098;1
2102;7
2105;1
2109;1
2112;8
2132;1
2134;1
2136;2
2146;19
2148;2
2157;37
2159;1
2160;7
2162;6
2172;28
2173;29
2175;2
2177;3
2182;1
2183;1
2191;17
2197;4
2202;3
2203;3
2205;3
2206;9
2207;27
2208;12
2209;41
2210;3
2214;3
2215;1
2220;14
2222;56
2223;96
2225;1
2226;2
2239;1
2259;2
2263;2
2265;1
2267;1
2285;1
2289;16
2290;1
2291;7
2292;6
2293;35
2296;3
2298;3
2301;1
2309;1
2316;2
2322;5
2330;7
2331;2
2340;1
2350;1
2352;2
2355;3
2358;2
2360;1
2371;8
2374;4
2375;19
2377;10
2378;27
2382;1
2419;1
2421;2
2424;1
2426;3
2697;2
2698;3
2701;1
2702;3
2717;33
2718;2
2736;2
2737;22
2738;346
2739;19
2741;16
2742;24
2743;10
2745;24
2746;2
2747;36
2748;23
2749;3
2750;5
2751;416
2754;40
2756;17
2757;19
2759;4
2879;2
2880;1
2949;2
2951;4
2952;4
3042;2
3046;1
3066;1
3068;1
3075;1
4751;2
4756;3
4762;3
4764;1
4781;1
4783;3
4787;1
4792;3
4795;4
4797;2
4827;1
4846;1
4892;3
4893;1
4924;2
4951;1
4953;2
5007;1
5052;6
5258;1
5332;1
5480;1
5601;1
5758;47
5759;33
5782;1
5801;1
5806;1
5809;2
5854;1
5884;2
5932;1
5974;1
10239;117047
10288;6
10487;1
10494;1
10501;1
10509;6
10524;1
10528;2
10566;1
10617;1
10632;5
10663;10
10683;7
10699;1
10704;20
10780;38
10803;166
10804;4
10841;2833
10843;2
10845;4
10847;2
10848;7
10849;26
10850;1
10855;2
10860;75
10863;1
10872;1
12333;1624
12348;4
12429;317
12440;1
12916;348
12917;63
12968;2
13075;14
13076;34
13160;1
13243;1
13264;2
13276;7
13370;1
13502;1
13656;1
13687;15
13689;4
13690;11
13725;3
27376;1
27381;1
28025;14
28026;8
28031;16
28033;3
28034;3
28037;27
28038;16
28051;89
28056;5
28064;7
28065;1
28066;39
28068;12
28080;3
28081;1
28087;2
28090;365
28091;7
28092;3
28095;38
28100;1
28101;1
28104;1
28105;8
28109;41
28110;2
28111;60
28112;73
28113;51
28114;11
28115;3
28116;226
28117;80
28118;89
28119;8
28125;177
28127;13
28128;5
28129;15
28130;14
28131;33
28132;17
28133;1
28135;3
28136;2
28137;2
28139;1
28141;19
28151;6
28152;12
28156;1
28159;3
28161;2
28171;1
28173;1
28182;2
28183;3
28184;6
28187;2
28188;4
28189;7
28196;311
28197;12399
28198;38168
28200;304
28210;1
28211;113
28213;2
28214;3
28216;209
28220;4
28221;100
28222;10
28223;15
28227;3
28228;5
28230;3
28231;1
28234;1
28236;38
28240;2
28251;52
28253;20
28256;8
28258;2
28261;3
28444;1
28446;12
28447;9
28449;1
28450;35
28453;186
28454;13
28890;20
28894;2
28895;4
28898;9
28901;242
28903;2
28907;4
28983;1
29290;11
29291;1
29321;1
29322;1
29330;13
29332;25
29341;63
29343;3
29345;18
29347;58
29348;2
29349;2
29354;63
29355;12
29357;2
29358;9
29359;4
29360;19
29362;44
29363;107
29364;9
29365;7
29367;60
29369;9
29370;76
29372;5
29373;4
29378;13
29379;3
29382;4
29385;51
29388;5
29389;50
29391;2
29394;16
29396;1
29408;4
29409;2
29419;7
29421;1
29427;7
29428;1
29429;1
29430;445
29432;3
29433;54
29435;1
29438;6
29442;3
29443;4
29448;5
29450;10
29465;22
29466;1
29472;1
29483;1
29484;20
29485;3
29486;5
29487;10
29489;13
29491;3
29494;1
29497;13
29503;4
29507;2
29510;3
29511;5
29521;17
29522;7
29523;1
29524;1
29529;1
29530;6
29533;8
29534;1
29536;55
29542;1
29543;19
29544;1
29545;25
29546;2
29547;198
29548;1
29552;4
29553;2
29555;3
29559;17
29561;4
29562;5
29570;5
29574;5
29580;3
29581;10
31532;1
31899;3
31909;1
31953;13
31958;1
31971;12
31973;3
31977;3
31979;161
31983;2
31988;3
31989;30
31993;3
32002;7
32003;5
32008;127
32011;8
32012;3
32013;1
32019;1
32021;1
32033;27
32036;2
32040;2
32056;2
32057;2
32066;113
32067;121
32068;207
32207;3
32257;4
32597;1
33001;1
33008;2
33011;1
33012;1
33018;2
33025;37
33029;19
33030;4
33031;1
33032;1
33033;3
33034;1
33035;95
33037;7
33038;155
33039;26
33042;15
33043;19
33046;2
33047;3
33050;7
33053;54
33057;19
33059;7
33060;3
33069;12
33075;1
33083;1
33203;2
33807;10
33809;4
33811;30
33871;2
33877;2
33882;25
33883;2
33889;5
33895;3
33900;1
33904;1
33905;3
33906;1
33922;2
33923;2
33924;1
33926;2
33932;2
33934;22
33935;1
33936;20
33942;1
33945;28
33946;7
33951;88
33952;9
33953;3
33954;114
33958;123
33959;2
33962;2
33964;33
33968;6
33970;5
33986;10
33994;4
33995;1
33996;2
33998;2
34002;1
34003;2
34004;3
34007;8
34008;2
34010;2
34012;2
34015;1
34021;2
34027;1
34029;1
34031;17
34032;26
34034;10
34037;4
34058;2
34059;34
34060;24
34061;21
34062;560
34064;7
34067;1
34068;1
34072;27
34073;70
34084;4
34085;143
34086;4
34097;21
34098;1
34099;2
34101;2
34103;10
34104;26
34105;138
34353;1
35241;2
35339;2
35342;3
35519;1
35621;2
35623;1
35677;4
35688;1
35700;4
35701;2
35703;5
35760;5
35786;2
35787;2
35797;1
35798;1
35799;1
35806;12
35812;1
35818;15
35823;8
35825;17
35829;1
35830;1
35832;3
35833;29
35839;4
35841;2
36363;2
36745;19
36746;5
36751;1
36753;1
36807;1
36809;54
36811;1
36822;1
36832;4
36834;24
36835;12
36839;9
36841;10
36842;9
36844;4
36845;14
36847;43
36849;23
36853;18
36854;37
36861;6
36863;1
36866;3
36873;2
36874;10
37329;3
37360;1
37372;3
37448;7
37452;260
37625;1
37636;2
37637;3
37658;14
37659;168
37692;1
37734;105
37752;1
37914;1
37919;3
37921;11
37925;2
37929;1
37930;1
38018;47006
38023;2
38026;1
38027;5
38269;2
38290;2
38293;38
38305;2
38307;45
38311;1
38312;3
38313;17
38402;1
38568;1
38875;36
38986;1
39029;61
39060;7
39122;5
39152;5
39441;8
39480;16
39481;4
39482;96
39483;1
39484;5
39485;22
39486;23
39488;53
39489;3
39490;27
39491;38
39492;13
39493;39
39496;11
39498;1
39645;2
39650;9
39691;4
39724;5
39766;9
39769;1
39773;1
39774;17
39775;1
39777;2
39779;1
39838;2
39841;1
39948;21
39950;1
39962;3
40091;6
40117;1
40119;2
40120;9
40121;2
40122;1
40137;1
40214;2246
40215;1053
40216;252
40222;4
40223;2
40274;99
40323;27
40324;83
40373;7
40414;3
40518;114
40519;58
40520;114
40542;3
40543;9
40544;35
40545;15
40566;1
40575;15
40576;3
40577;1
40754;1
40841;8
41170;1
41202;6
41273;24
41275;5
41292;3
41294;6
41295;1
41297;43
41880;1
41899;1
41977;65
41978;1
41986;1
41997;13
42054;2
42094;13
42190;1
42197;1
42253;2
42255;1
42322;42
42353;27
42354;21
42422;1
42471;1
42858;1
42906;9
43057;1
43064;96
43131;25
43143;6
43263;38
43305;55
43306;3
43595;1
43617;1
43654;1
43656;2
43657;7
43658;2
43667;1
43668;5
43669;5
43673;9
43674;2
43676;6
43765;8
43767;13
43768;1
43769;1
43770;7
43771;2
43772;1
43775;5
43947;19
43948;53
43992;6
43995;15
44000;2
44008;167
44009;43
44011;1
44012;1
44013;7
44056;1
44093;1
44249;347
44250;19
44252;17
44256;19
44258;4
44260;2
44442;1
44574;2
44575;7
44576;2
44577;25
44671;2
44674;78
44737;2
44742;4
44749;6
44822;1
44823;1
44824;1
44935;183
45243;4
45254;123
45361;1
45362;11
45363;2
45462;7
45465;5
45496;1
45497;2
45513;2
45610;10
45611;2
45634;15
45655;3
45656;4
45657;3
45663;4
45667;4
45668;13
45669;1
45670;15
45677;1
45764;11
45989;1
46021;3
46124;2
46126;3
46127;5
46177;1
46188;1
46205;1
46206;7
46223;2
46224;37
46228;16
46239;9
46254;2
46255;8
46256;1
46351;1
46352;1
46355;1
46356;6
46469;5
46503;170
46506;383
46507;1
46609;12
46610;14
46654;1
46677;5
46678;1
46680;61
46867;2
46913;1
47054;1
47157;18
47158;1
47204;1
47205;1
47229;1
47251;2
47253;3
47254;2
47298;1
47312;1
47420;5
47492;1
47500;29
47670;5
47678;55
47679;34
47715;8
47716;1
47735;1
47770;22
47790;1
47848;1
47850;1
47853;1
47858;2
47866;2
47874;7
47875;1
47877;3
47879;3
47880;6
47885;1
47886;2
47917;64
47920;98
47928;1
47951;6
48001;23
48003;4
48021;1
48073;4
48076;11
48140;1
48256;4
48296;162
48463;1
48464;1
48465;8
48466;3
48467;2
48479;1
48588;4
48729;2
48736;86
48935;3
49181;4
49186;1
49278;7
49279;5
49283;2
49338;29
49447;2
49546;307
49547;1
49894;4
49928;88
49964;1
50259;5
50339;1
50340;8
50421;8
50717;1
50719;3
50960;28
51048;3
51101;4
51161;1
51173;5
51195;2
51197;2
51288;1
51291;1
51365;5
51366;1
51515;8
51616;16
51663;2
51664;3
51665;30
51668;22
51669;44
51671;1
51714;1
52004;9
52018;12
52021;2
52022;3
52133;216
52225;16
52226;43
52227;2
52229;2
52259;1
52441;3
52560;4
52561;1
52584;12
52689;12
52691;33
52692;54
52693;14
52694;400
52695;1
52696;1
52697;1
52699;1
52704;1
52768;3
52959;10
53246;113
53249;3
53329;9
53332;21
53335;37
53342;2
53343;3
53344;5
53345;21
53346;51
53372;2
53399;5
53406;30
53408;20
53409;1
53412;7
53417;3
53419;3
53422;2
53429;1
53433;4
53442;12
53443;5
53444;8
53446;1
53457;1
53461;1
53483;12
53633;1
53945;2
53946;1
53985;9
54005;3
54006;3
54061;4
54066;6
54067;14
54121;1
54261;3
54291;15
54298;1
54299;1
54304;7
54311;3
54313;3
54393;4
54398;2
54526;3
54571;1
54910;3
54913;12
54914;5
54915;7
55079;4
55080;83
55085;2
55197;92
55206;2
55212;1
55404;1
55504;25
55507;4
55510;5
55565;2
55583;7
55758;1
55779;7
55968;2
56112;4
56192;4
56448;6
56454;1
56458;1
56459;2
56698;7
56774;4
56804;18
56807;1
56811;12
56877;2
56957;2
57001;2
57028;4
57029;4
57040;4
57043;1
57171;1
57320;2
57479;3
57480;3
57488;1
57493;4
57499;3
57609;2
57664;12
57665;62
57666;2
57676;2
57706;11
57723;3
57732;21
57739;25
57911;2
57975;8
58050;1
58109;2
58110;1
58133;2
58137;2
58138;6
58180;3
58291;1
58314;1
58343;1
58621;8
58712;2
58840;3
59195;2
59196;1
59201;1
59241;10
59282;1
59288;17
59310;114
59374;1
59405;143
59406;3
59602;1
59610;8
59617;1
59619;10
59620;200
59732;371
59733;43
59734;6
59739;6
59750;1
59753;3
59779;2
59814;1
59839;3
59841;3
59843;3
59845;5
59893;6
60036;4
60133;12
60137;5
60216;1
60442;2
60450;1
60519;2
60520;1
60548;2
60549;5
60550;2
60552;20
60890;3
60921;1
61013;1
61015;5
61016;6
61150;2
61170;18
61171;16
61397;1
61414;1
61432;19
61435;68
61595;4
61598;5
61624;1
61644;10
61645;15
61646;4
61647;3
61648;4
61651;3
61653;1
62140;2
62322;14
62680;7
63186;1
63560;115
63745;7
64104;13
64160;3
64178;1
64323;2
64508;1
64522;2
64642;3
64969;88
64970;3
64973;2
64974;2
64976;3
64977;1
65047;2
65048;4
65058;8
65403;10
65551;1
65553;13
65656;7
65700;10
65735;4
65741;2
65786;7
66219;21
66269;3
66271;3
66369;1
66821;22
66831;4
66848;3
66863;70
66873;1
66898;4
66900;1
67257;1
67297;1
67302;1
67314;2
67348;2
67358;2
67363;1
67384;1
67386;1
67572;6
67575;5
67581;1
67757;25
67780;3
67814;1
67819;1
67825;1
67827;2
67854;1
67855;1
68193;2
68219;2
68277;1
68285;1
68287;25
68295;2
68336;66
68525;221
68887;1
68892;7
68895;38
69208;4
69218;3
69220;1
69223;1
69224;1
69277;10
69322;4
69359;2
69473;3
69499;4
69541;3
69578;2
69657;2
69666;2
69710;1
69823;1
69824;18
69825;6
69894;3
69895;4
69962;1
69964;2
69965;13
69966;74
69968;1
69969;2
69974;5
70125;5
70255;1
70258;1
70346;73
70347;1
70348;19
70448;1
70584;7
70774;1
70856;12
70863;2
70993;13
70994;1
70995;2
70996;3
70997;5
71191;1
71235;2
71237;1
71433;4
71451;6
71452;3
71655;2
71656;2
71667;4
72000;17
72026;3
72226;7
72273;3
72274;22
72275;5
72293;2
72304;5
72361;15
72407;2
72556;3
72557;6
72763;3
73010;8
73029;1
73030;1
73141;4
73780;5
73868;10
74030;1
74033;4
74201;12
74243;10
74314;1
74316;2
74317;2
74382;1
74385;1
74386;1
74426;7
74557;2
74581;1
74701;6
74706;6
74968;2
75105;5
75309;7
75612;1
75654;7
75658;1
75682;21
75697;2
75787;1
75984;7
75985;15
76008;7
76009;14
76112;9
76113;2
76115;1
76122;5
76259;47
76489;1
76517;22
76594;1
76595;2
76636;2
76731;1
76747;1
76759;14
76760;3
76761;17
76775;1
76831;20
76832;7
76859;5
76860;1
76884;1
76890;4
76892;7
76935;3
76978;5
77008;1
77020;2
77095;17
77098;3
77133;1666
77152;1
77675;1
77768;1
77775;5
77777;16
77856;1
77917;5
78057;3
78120;30
78229;128
78245;3
78258;3
78327;6
78345;2
78350;3
78355;1
78398;1
78448;11
78543;1
78544;5
78898;1
79206;23
79209;2
79252;1
79263;29
79264;2
79328;24
79329;2
79548;2
79604;12
79681;69
79879;8
79880;80
79881;1
79882;2
79883;9
79884;18
80840;341
80841;73
80852;1
80854;1
80864;216
80865;98
80866;67
80867;36
80868;3
80869;29
80870;1
80876;1
80878;111
80879;1
80880;3
80881;28
80882;7
81028;7
81406;5
81408;4
81409;26
81412;1
81417;1
81424;160
81425;7
81464;59
81467;2
81468;81
81475;1
81479;4
81582;1
81682;2
81684;1
81852;34
81947;35
81950;5
82115;26
82116;27
82135;1
82203;8
82268;2
82348;1
82367;8
82373;12
82374;33
82376;19
82380;1
82541;24
82633;11
82688;14
82800;4
82801;5
82802;119
82803;507
82805;1
82806;1
82926;5
82977;4
82978;3
82979;37
82980;1
82981;7
82983;2
82985;7
82986;1
82988;1
82990;1
82995;1
82996;8
83191;1
83219;2
83231;4
83263;6
83264;26
83265;1
83373;5
83382;1
83401;1
83406;3
83449;1
83451;2
83461;5
83462;2
83494;4
83541;1
83551;2
83552;3
83555;3
83564;1
83612;7
83614;2
83618;5
83637;1
83654;2
83655;17
83656;1
83661;8
83676;1
83681;3
83763;7
83765;9
83766;1
83767;3
83769;5
83770;1
83771;10
83784;1
83816;1
83889;16
83986;10
84022;8
84024;30
84025;21
84029;4
84030;19
84031;4
84032;7
84034;6
84035;14
84086;12
84107;4
84112;13
84135;3
84136;1
84139;1
84159;4
84372;4
84378;2
84379;1
84404;1
84406;9
84407;41
84521;6
84531;9
84565;1
84566;18
84567;36
84590;3
84642;10
84647;2
84698;8
84980;7
84997;1
84998;5
84999;9
85006;44
85007;17
85015;1
85017;1
85020;2
85023;16
85043;2
85085;1
85154;2
85325;2
85336;22
85402;29
85404;10
85683;6
85688;2
85698;23
85831;62
85874;2
86049;1
86174;7
86175;3
86180;2
86182;14
86183;1
86184;1
86185;6
86187;1
86331;7
86332;3
86473;7
86660;2
86661;269
86663;5
86664;11
86665;6
86666;1
86668;22
86796;1
86956;10
86959;4
87229;1
87458;1
87541;7
87650;3
87791;1
87882;36
87883;58
88058;6
88132;67
88233;2
88274;5
88382;2
88431;25
88688;1
89014;5
89059;1
89066;1
89093;14
89152;25
89153;4
89373;3
89583;1
89772;1
89957;2
89966;27
89969;1
90060;68
90239;19
90240;6
90241;13
90242;1
90243;20
90244;1
90245;173
90371;14
90426;54
90627;1
90731;7
90732;20
90964;45
90970;12
91061;423
91347;152
91359;1
91360;4
91464;1
91604;4
91623;11
91624;10
91626;2
91750;3
91928;1
91943;1
91994;18
92003;4
92172;5
92402;1
92487;8
92490;1
92645;12
92647;6
92713;1
92933;6
92938;4
92942;4
92945;1
93064;230
93217;17
93218;8
93220;4
93222;2
93369;1
93378;1
93466;1
93969;1
93974;2
93975;1
94009;1
94023;1
94130;1
94132;1
94140;1
94254;16
94255;8
94625;33
94626;5
94695;3
94868;1
94869;42
95149;2
95160;1
95300;3
95301;2
95485;1
95486;27
95616;1
95818;78
96344;4
96345;419
96472;25
96773;3
96892;5
96941;4
96942;10
97050;2
97084;2
97138;12
97195;1
97253;67
97478;10
97481;2
98228;7
98513;1
98668;1
98672;4
99179;3
99286;1
99594;2
99598;1
99656;3
99675;1
99906;7
99907;5
100134;4
100174;4
100176;4
100468;4
100469;3
100637;1
100716;1
100883;4
100884;15
100886;12
101070;3
101098;1
101191;2
101192;109
101383;3
101385;1
101564;2
101571;196
102106;2
102109;1
102119;4
102125;3
102129;1
102134;3
102148;2
102234;1
102235;1
102294;1453
102684;16
102862;4
102891;2
102897;1
103621;2
103810;37
103837;2
103855;7
103891;2
104097;1
104098;1
104100;1
104101;1
104267;56
104268;1
104270;1
104623;1
104628;9
104662;2
104955;2
105219;43
105483;3
105560;1
105612;4
105751;1
105841;4
105843;2
106002;1
106111;1
106146;4
106147;14
106588;16
106589;43
106590;12
106591;2
106592;12
106648;253
106649;26
106654;203
107327;1
107400;1
107401;23
107709;1
108015;2
108150;1
108328;2
108486;6
108980;374
108981;78
109152;8
109258;2
109327;32
109328;35
109472;2
109894;1
109895;1
109897;1
109936;2
110321;3
110456;5
110457;1
110618;1
110934;1
110937;1
111105;11
111142;1
111500;67
111501;1
111504;1
111527;7
111769;35
111770;15
111804;1
111830;1
111844;4
112002;3
112008;10
112009;1
112090;2
112234;25
112248;7
112331;1
112900;68
112901;9
112902;6
112903;6
112904;2
113107;1
113226;1
113267;4
113269;5
113287;2
113395;2
113561;1
113564;1
113566;1
113567;1
113574;1
113653;1
114136;29
114248;4
114249;2
114277;3
114295;4
114527;4
114616;5
114628;4
114652;3
114707;7
114710;43
114715;6
114742;3
114880;1
114884;1
114886;2
115335;1
115531;2
115544;75
115547;88
115553;2
115555;3
115561;1
115780;12
115781;5
115782;2
115783;3
115808;2
115860;2
115979;4
115992;3
116085;19
116090;17
116718;1
116849;8
117506;166
117563;3
117574;16212
117680;3
117681;8
117743;212
118000;2
118062;1
118126;2
118173;2
118246;1
118322;2
118323;2
118747;1
118748;2
118882;10
118884;1
118967;27
119045;6
119060;78
119069;2
119219;35
119224;10
119394;1
119484;1
119532;2
119603;1
119641;15
119858;8
119864;2
119953;1
119977;14
119978;2
120107;1
120213;3
120370;2
120377;2
120398;3
120831;8
120956;2
120957;2
120961;1
120962;1
121039;1
121088;1
121290;3
121428;8
121608;3
121734;2
121821;1
122277;11
122355;1
122706;33
122960;1
123820;7
123824;7
123841;1
123899;1
125216;4
125614;4
125627;3
126157;3
126385;12
126741;1
127458;3
127886;1
127891;1
128574;4
128780;3
128782;1
128785;5
128827;48
128944;1
129052;2
129337;11
129577;5
129578;26
129701;1
129847;1
129957;20
129958;1
129985;1
130049;6
130309;3
131109;2
131111;7
131567;367
131568;2
132132;3
132144;3
132476;6
132920;4
132925;55
132926;1
132932;12
133190;14
133377;1
133409;1
133448;13
133539;7
133552;1
133720;2
133926;1
134034;1
134533;230
134534;29
134536;1
134537;5
134605;1
134964;1
135083;4
135193;5
135487;14
135517;3
135575;9
135588;3
135613;2
135614;15
135616;11
135617;1
135618;5
135619;26
135620;5
135621;277
135622;30
135623;2
135625;2
135740;2
135826;8
135858;8
136492;33
136547;10
136548;1
136609;1
136841;13
136842;1
136843;2
136845;13
136846;12
136849;12
136993;3
137357;4
137511;1
137545;6
137583;1
137591;4
137722;1
137730;33
137732;5
137733;1
137778;21
137838;26
137993;7
138072;1
138074;5
138118;30
138563;4
138851;3
139043;3
139208;1
139438;8
139808;2
140057;4
140314;68
140626;6
141391;1
141451;2
141949;13
142182;2
142585;1
142588;7
142877;1
143222;4
143224;1
143361;3
143495;2
143794;2
144185;7
144191;1
144530;1
145285;1
145579;879
146017;1
