TaxID;output/DNA_220607_22-24hmix_centri_BIOMcombi_S18_kaiju.out
1548;2
1551;5
1553;4
1556;74
1557;27
1559;52
1561;18
1562;1
1563;3
1564;35
1565;4
1569;33
1570;2
1575;39
1578;58
1579;3
1580;29
1581;10
1582;5
1583;24
1584;129
1585;1
1587;17
1589;15
1590;98
1591;24
1596;3
1597;60
1598;174
1599;28
1600;6
1601;16
1605;3
1606;2
1610;284
1613;82
1614;3
1616;1
1618;25
1620;2
1622;18
1623;7
1624;101
1625;4
1626;3
1629;576
1630;18
1631;3
1632;5
1637;141
1639;327
1640;12
1641;2
1642;7
1643;6
1646;1
1647;4
1649;2
1650;1
1652;21
1654;3
1655;1
1657;6
1661;14
1663;6
1664;4
1670;4
1678;17
1680;34
1681;12
1684;4
1686;1
1689;2
1692;1
1693;1
1694;13
1696;12
1703;3
1707;4
1710;9
1716;47
1717;55
1718;1
1721;1
1724;2
1725;3
1727;2
1730;71
1731;42
1732;13
1735;22
1736;314
1737;3
1741;2
1744;6
1747;4
1748;1
1750;1
1754;2
1760;209
1762;17
1763;7
1764;4
1766;3
1767;4
1768;6
1769;1
1771;5
1773;18
1774;11
1778;8
1780;2
1781;3
1789;1
1790;1
1793;1
1813;5
1817;16
1822;1
1823;1
1827;31
1828;19
1829;9
1830;8
1833;8
1835;1
1839;7
1843;2
1847;1
1848;3
1849;1
1854;2
1861;2
1863;1
1865;2
1866;2
1873;5
1881;2
1883;114
1886;3
1888;1
1890;1
1895;1
1903;2
1907;5
1910;8
1911;1
1912;2
1920;1
1927;2
1930;4
1938;1
1951;1
1961;1
1963;2
1988;1
1992;6
1993;1
2000;1
2002;3
2004;2
2017;1
2021;1
2023;6
2024;1
2026;2
2030;2
2033;4
2034;10
2035;1
2040;1
2045;15
2049;19
2050;1
2051;3
2052;1
2053;2
2054;3
2057;2
2061;3
2062;1
2070;6
2071;1
2072;1
2077;9
2088;5
2092;5
2093;12
2095;20
2098;2
2102;15
2104;1
2105;1
2107;1
2110;1
2112;6
2118;1
2120;1
2132;5
2136;1
2146;9
2148;1
2150;1
2151;1
2157;38
2160;7
2162;1
2164;1
2172;36
2173;27
2175;3
2177;4
2180;1
2188;4
2191;25
2197;2
2202;1
2205;2
2206;11
2207;53
2208;13
2209;84
2210;3
2213;1
2214;7
2220;25
2222;60
2223;220
2224;1
2225;1
2235;1
2260;1
2263;2
2289;21
2290;2
2291;9
2292;10
2293;64
2296;7
2298;3
2314;1
2322;15
2325;1
2330;5
2335;2
2340;3
2350;6
2352;4
2355;3
2358;2
2360;3
2371;5
2374;22
2375;37
2377;7
2378;36
2382;2
2420;1
2421;1
2422;3
2423;1
2424;2
2426;4
2697;1
2698;16
2701;4
2702;4
2717;41
2718;2
2734;1
2736;5
2737;34
2738;588
2739;25
2741;29
2742;33
2743;11
2745;41
2746;1
2747;42
2748;43
2749;3
2750;11
2751;618
2754;49
2756;21
2757;16
2759;3
2769;2
2879;6
2949;2
2951;6
2952;2
3039;3
3042;1
3052;1
3068;3
4751;1
4756;1
4762;8
4777;2
4779;1
4781;2
4783;3
4790;2
4792;14
4797;3
4807;1
4842;3
4854;1
4874;1
4883;1
4953;3
5027;1
5052;5
5141;1
5533;1
5758;101
5759;61
5761;1
5762;1
5806;2
5809;2
5850;5
5855;1
5884;3
5949;1
5974;1
10239;159715
10288;16
10486;5
10508;2
10509;7
10524;4
10528;1
10566;4
10606;1
10617;1
10632;7
10663;1
10683;4
10699;11
10704;30
10747;1
10752;2
10756;2
10760;1
10778;1
10780;116
10799;3
10803;2147
10804;15
10814;1
10841;2879
10842;1
10843;1
10847;3
10848;1
10849;10
10851;1
10855;5
10860;70
10863;2
10872;3
12333;2033
12348;1
12429;194
12440;3
12618;1
12916;561
12917;90
12960;1
12968;10
13075;14
13076;48
13134;4
13160;3
13243;3
13264;2
13276;4
13502;1
13656;2
13687;23
13689;3
13690;14
13725;2
28000;1
28025;38
28026;12
28031;16
28033;4
28034;11
28037;34
28038;23
28050;1
28051;215
28052;1
28056;7
28064;9
28065;3
28066;44
28067;1
28068;28
28072;1
28077;1
28080;5
28081;3
28087;5
28090;621
28091;16
28092;7
28095;70
28099;3
28100;1
28101;5
28104;7
28105;13
28108;1
28109;56
28110;3
28111;45
28112;155
28113;113
28114;22
28115;4
28116;365
28117;153
28118;135
28119;15
28123;1
28124;3
28125;353
28126;3
28127;36
28128;18
28129;44
28130;23
28131;54
28132;38
28134;1
28135;6
28136;1
28137;6
28139;5
28141;36
28151;5
28152;21
28156;1
28159;4
28161;2
28169;3
28183;5
28184;10
28187;1
28188;6
28189;14
28194;1
28195;2
28196;337
28197;12835
28198;35660
28199;1
28200;203
28201;2
28209;3
28210;3
28211;151
28214;3
28216;313
28220;6
28221;131
28222;2
28223;16
28227;1
28228;21
28230;5
28231;6
28234;2
28236;54
28240;3
28251;65
28253;33
28256;8
28258;1
28261;3
28444;3
28445;1
28446;31
28447;34
28448;1
28449;1
28450;61
28452;1
28453;242
28454;23
28887;2
28890;24
28895;4
28898;4
28901;317
28903;1
28907;2
29290;6
29291;4
29299;1
29320;1
29321;1
29322;2
29324;1
29330;10
29331;9
29332;25
29341;83
29343;2
29344;1
29345;50
29347;76
29348;1
29349;2
29354;78
29355;29
29357;9
29358;6
29359;5
29360;44
29362;69
29363;128
29364;11
29365;22
29367;84
29369;13
29370;108
29372;11
29373;6
29376;1
29378;30
29382;2
29385;134
29388;4
29389;85
29394;24
29396;1
29397;1
29405;1
29408;6
29409;5
29419;13
29427;14
29428;1
29429;3
29430;663
29432;10
29433;53
29435;7
29438;12
29442;5
29443;2
29448;6
29450;7
29465;55
29466;8
29483;3
29484;12
29485;2
29486;6
29487;9
29488;2
29489;23
29491;3
29494;1
29495;1
29497;12
29498;2
29503;6
29510;1
29511;2
29521;15
29522;5
29523;1
29524;2
29528;1
29530;7
29533;13
29536;60
29539;3
29541;3
29542;2
29543;20
29544;1
29545;26
29546;3
29547;193
29548;1
29549;1
29552;5
29553;14
29555;3
29557;3
29559;21
29561;10
29562;3
29563;1
29570;10
29571;1
29574;3
29580;17
29581;16
29920;1
31271;1
31502;2
31532;3
31537;1
31754;3
31899;4
31909;2
31953;22
31957;5
31958;1
31969;1
31971;8
31973;7
31977;4
31979;262
31983;1
31984;1
31988;5
31989;61
31993;2
31998;4
32002;6
32003;7
32008;160
32011;11
32012;2
32013;1
32016;4
32019;1
32033;26
32036;2
32040;6
32046;3
32056;1
32057;4
32066;188
32067;230
32068;329
32207;3
32257;5
32597;1
33001;1
33008;2
33010;3
33012;1
33015;8
33024;5
33025;64
33029;21
33030;18
33031;4
33033;3
33034;3
33035;132
33036;3
33037;4
33038;161
33039;43
33042;18
33043;33
33044;1
33045;1
33046;1
33047;2
33049;3
33050;4
33051;3
33052;1
33053;60
33057;19
33059;17
33060;5
33069;14
33071;1
33074;1
33075;2
33154;1
33203;1
33807;16
33809;11
33811;36
33865;1
33871;1
33877;5
33878;1
33882;43
33883;4
33885;2
33886;1
33889;4
33895;5
33914;1
33922;4
33923;3
33924;2
33926;8
33932;3
33934;37
33935;5
33936;38
33940;4
33941;4
33945;44
33946;13
33951;152
33952;13
33953;3
33954;117
33958;203
33959;3
33960;2
33962;4
33964;62
33968;10
33970;4
33978;1
33986;15
33994;9
33995;1
33996;1
34002;4
34003;1
34004;8
34006;2
34007;8
34008;10
34010;1
34022;1
34027;1
34029;1
34031;28
34032;38
34034;15
34037;11
34038;1
34058;2
34059;42
34060;55
34061;16
34062;825
34064;12
34072;26
34073;101
34078;1
34084;11
34085;319
34086;9
34087;2
34090;1
34097;27
34098;5
34101;3
34102;1
34103;5
34104;36
34105;264
35241;2
35339;2
35340;2
35342;2
35519;3
35554;1
35619;1
35621;2
35623;8
35677;4
35688;1
35700;5
35701;2
35703;3
35722;1
35753;1
35757;1
35760;9
35762;1
35786;9
35797;4
35798;2
35799;3
35800;1
35805;1
35806;21
35811;1
35817;1
35818;30
35823;6
35825;25
35829;2
35830;6
35832;8
35833;46
35841;6
36363;2
36740;1
36742;2
36745;27
36746;11
36750;1
36805;1
36808;1
36809;83
36823;2
36832;6
36834;32
36835;24
36839;23
36841;47
36842;8
36844;8
36845;27
36847;53
36849;34
36853;25
36854;29
36861;8
36862;1
36863;1
36873;2
36874;13
36875;2
37329;2
37333;1
37372;4
37448;14
37452;518
37482;3
37616;1
37625;1
37636;1
37637;1
37658;21
37659;193
37734;126
37752;2
37915;2
37919;10
37921;8
37925;1
37928;2
37930;2
37956;1
38018;63557
38023;2
38027;6
38289;1
38290;4
38293;28
38307;66
38313;21
38323;2
38402;2
38501;1
38568;3
38875;54
38986;2
39029;92
39060;5
39122;3
39152;7
39441;2
39480;39
39481;1
39482;138
39483;4
39484;4
39485;37
39486;16
39488;71
39489;1
39490;62
39491;59
39492;41
39493;30
39496;10
39497;1
39645;4
39650;11
39669;2
39687;1
39691;7
39700;1
39724;6
39766;26
39774;37
39777;5
39778;1
39779;3
39791;1
39831;1
39838;4
39841;1
39948;56
39950;1
39955;1
40091;2
40117;4
40119;8
40120;43
40137;1
40214;2715
40215;1405
40216;417
40222;1
40223;3
40274;89
40323;47
40324;78
40373;13
40414;6
40442;1
40477;2
40518;171
40519;125
40520;140
40542;3
40543;8
40544;43
40545;38
40567;1
40571;1
40575;19
40576;11
40577;1
40578;1
40681;2
40754;9
40841;4
40983;2
40989;2
41202;5
41273;36
41275;7
41276;3
41294;3
41295;4
41296;1
41297;54
41891;2
41899;4
41950;1
41976;3
41977;80
41978;2
41988;1
41997;12
42092;1
42094;14
42190;1
42233;1
42234;3
42238;1
42252;1
42253;1
42255;1
42322;66
42353;24
42354;47
42422;3
42443;1
42471;1
42817;1
42837;1
42858;1
42879;2
42906;9
43057;2
43064;125
43131;44
43143;11
43263;57
43304;3
43305;66
43306;2
43595;4
43617;3
43654;2
43657;29
43658;2
43668;7
43669;8
43670;3
43671;1
43673;8
43674;4
43676;12
43678;2
43765;3
43767;9
43768;6
43769;2
43770;23
43773;1
43775;8
43947;30
43948;66
43992;6
43995;20
43996;1
43997;1
44007;1
44008;279
44009;79
44013;13
44056;1
44249;482
44250;12
44251;2
44252;28
44253;1
44256;12
44258;3
44260;5
44283;2
44442;1
44574;6
44575;12
44576;1
44577;46
44671;5
44674;96
44675;1
44737;3
44742;6
44745;1
44749;15
44753;1
44823;1
44933;1
44935;322
45056;1
45066;1
45072;1
45075;1
45242;1
45243;7
45247;1
45254;191
45286;1
45362;17
45363;2
45401;2
45404;1
45462;7
45465;7
45497;5
45610;5
45611;3
45617;1
45634;11
45655;3
45656;8
45657;10
45663;4
45667;7
45668;17
45670;16
45677;5
45764;12
45851;4
45972;2
45979;3
46124;5
46126;4
46127;10
46159;1
46164;1
46188;3
46205;3
46206;5
46223;4
46224;57
46228;74
46239;14
46254;2
46255;22
46351;8
46352;2
46355;5
46356;5
46468;1
46469;4
46503;155
46506;611
46609;13
46610;18
46654;2
46677;2
46678;7
46679;1
46680;59
46867;3
46914;1
47049;2
47054;2
47157;31
47229;1
47251;4
47253;2
47254;5
47281;2
47298;5
47311;1
47420;5
47479;1
47492;1
47493;2
47500;43
47670;7
47678;80
47679;54
47687;1
47715;14
47716;1
47735;2
47747;1
47760;1
47763;2
47770;14
47790;2
47845;2
47850;1
47858;1
47875;2
47877;3
47879;3
47880;15
47883;2
47885;4
47886;2
47917;110
47920;143
47951;10
48001;16
48003;6
48076;13
48256;10
48292;2
48296;393
48461;1
48464;3
48465;20
48466;2
48467;3
48479;2
48588;2
48736;113
48935;8
49118;1
49181;9
49186;5
49278;9
49279;8
49280;1
49283;1
49338;51
49447;2
49546;687
49547;1
49893;1
49894;6
49928;139
50259;14
50338;1
50339;1
50340;16
50421;6
50719;2
50728;2
50743;1
50956;1
50960;27
51101;6
51160;1
51161;1
51173;4
51195;1
51197;4
51201;3
51229;1
51288;4
51365;5
51366;3
51515;20
51616;24
51637;2
51642;2
51663;1
51664;3
51665;46
51668;18
51669;45
51700;1
52004;11
52018;19
52021;8
52022;2
52023;1
52133;298
52225;18
52226;43
52227;2
52242;3
52441;7
52560;2
52584;9
52604;1
52689;25
52691;63
52692;70
52693;16
52694;593
52696;2
52704;5
52768;7
52959;15
52972;1
53246;128
53249;1
53329;11
53332;27
53335;38
53341;1
53342;2
53343;6
53344;10
53345;13
53346;74
53363;1
53372;1
53399;6
53406;45
53408;19
53409;1
53412;9
53413;1
53417;4
53419;14
53422;2
53433;4
53434;2
53442;18
53443;2
53444;8
53446;9
53462;2
53463;1
53483;4
53558;1
53572;1
53707;1
53945;1
53985;29
54005;8
54006;11
54061;1
54066;10
54067;12
54120;1
54121;1
54261;3
54291;13
54294;3
54304;7
54311;5
54313;2
54393;6
54398;2
54526;3
54571;3
54736;1
54910;4
54911;4
54913;20
54914;4
54915;9
55079;5
55080;137
55085;4
55197;216
55206;4
55207;2
55211;5
55212;7
55213;2
55504;65
55507;5
55510;1
55518;2
55565;1
55583;10
55601;5
55604;2
55758;1
55779;6
55968;2
56112;7
56192;3
56193;2
56406;1
56426;1
56438;2
56448;13
56456;3
56457;2
56460;1
56689;1
56698;11
56774;1
56804;23
56811;14
56877;2
56957;5
57028;7
57029;6
57037;2
57040;6
57320;9
57477;1
57479;2
57487;1
57493;14
57579;5
57609;3
57664;11
57665;85
57666;4
57676;5
57704;1
57706;14
57723;6
57732;18
57739;24
57911;5
57975;4
58050;2
58095;1
58109;2
58114;1
58119;4
58133;1
58137;4
58138;8
58169;1
58180;4
58231;1
58291;2
58621;18
58712;1
59196;1
59201;1
59241;10
59277;2
59282;2
59288;33
59310;154
59374;1
59405;222
59406;4
59602;3
59610;12
59619;22
59620;241
59732;630
59733;75
59734;9
59739;7
59750;1
59753;4
59779;7
59814;3
59839;2
59845;15
59893;1
59930;1
60036;5
60133;20
60136;1
60137;5
60442;2
60450;1
60454;1
60492;1
60519;2
60520;2
60547;4
60548;5
60549;6
60550;6
60552;28
60890;3
60919;1
61015;4
61016;13
61150;1
61170;19
61171;17
61397;3
61414;1
61421;1
61432;27
61435;92
61595;14
61598;3
61624;3
61635;3
61644;19
61645;24
61646;8
61647;5
61648;3
61651;5
61652;2
62101;1
62140;3
62322;11
62680;3
63214;1
63560;154
63612;2
63656;2
63745;4
64104;15
64160;2
64178;4
64187;1
64323;1
64508;6
64522;1
64642;5
64969;173
64970;7
64972;1
64973;1
64974;2
64976;1
65047;3
65048;1
65058;10
65093;1
65129;1
65403;12
65551;5
65553;22
65555;1
65656;9
65700;18
65735;17
65741;3
65786;10
65842;3
65958;4
66219;29
66269;9
66271;1
66347;1
66429;1
66821;33
66831;4
66863;59
66866;1
66873;3
66874;3
66896;2
66898;2
67275;1
67297;2
67348;2
67370;1
67380;2
67384;1
67572;5
67574;1
67575;9
67576;1
67757;22
67780;1
67819;4
67826;2
67827;2
67854;4
67855;2
68170;1
68193;6
68219;3
68229;1
68255;1
68259;2
68287;47
68295;3
68334;2
68335;8
68336;102
68525;251
68886;1
68892;11
68895;62
69208;16
69218;7
69220;1
69222;1
69223;3
69224;2
69277;7
69279;1
69284;1
69322;7
69328;4
69359;2
69362;5
69368;1
69473;30
69499;2
69541;6
69578;4
69664;13
69670;1
69710;3
69823;2
69824;28
69825;3
69895;3
69962;1
69964;2
69965;17
69966;97
69968;1
69974;6
70125;16
70258;1
70346;82
70347;8
70348;35
70411;1
70584;5
70774;2
70775;1
70799;1
70803;1
70856;8
70863;3
70993;7
70994;3
70995;3
70996;5
70997;6
71151;1
71191;2
71237;1
71433;1
71451;10
71452;5
71453;2
71518;1
71656;2
71667;6
71967;3
72000;12
72026;2
72226;4
72273;2
72274;37
72275;8
72293;2
72304;9
72361;18
72407;1
72556;1
72557;8
72638;1
72764;2
73010;9
73029;1
73030;2
73044;2
73098;3
73141;6
73780;6
73868;9
74033;5
74201;15
74243;16
74312;1
74316;1
74317;5
74325;2
74349;1
74385;1
74386;4
74426;4
74581;2
74701;7
74706;6
74829;1
75058;1
75105;10
75309;6
75310;4
75385;1
75560;1
75612;2
75654;15
75658;2
75682;32
75687;1
75697;3
75787;1
75984;11
75985;7
76008;14
76009;28
76112;11
76113;4
76122;2
76123;1
76259;49
76489;3
76517;10
76594;6
76636;1
76728;1
76731;3
76759;18
76761;18
76831;29
76832;11
76857;1
76859;5
76860;2
76884;1
76890;5
76892;4
76935;7
77022;3
77095;26
77098;5
77133;2796
77152;2
77768;1
77775;20
77777;11
77917;6
78057;3
78120;60
78229;138
78258;1
78327;4
78343;1
78346;1
78350;10
78398;7
78448;15
78543;2
78544;7
78587;1
79206;39
79209;3
79263;21
79264;3
79328;34
79329;10
79548;2
79604;6
79681;82
79879;2
79880;119
79882;3
79883;23
79884;14
79885;1
79912;3
80811;1
80812;1
80816;1
80840;461
80841;88
80842;6
80854;4
80864;279
80865;128
80866;86
80867;38
80868;10
80869;24
80871;1
80876;2
80878;170
80880;2
80881;45
80882;7
81028;14
81031;1
81037;1
81406;6
81408;2
81409;74
81412;1
81417;1
81424;189
81425;3
81464;96
81466;1
81467;3
81468;115
81475;1
81479;2
81569;1
81582;1
81684;3
81852;56
81857;3
81947;57
82115;44
82116;40
82135;2
82203;4
82348;1
82367;8
82373;21
82374;59
82376;32
82541;38
82633;14
82688;25
82800;13
82801;5
82802;177
82803;651
82805;2
82806;5
82926;1
82977;5
82979;47
82980;1
82981;3
82983;7
82985;11
82988;1
82990;1
82996;15
83219;1
83231;7
83263;1
83264;37
83265;8
83296;1
83373;4
83406;5
83427;2
83451;1
83455;1
83461;10
83494;1
83541;5
83551;3
83552;2
83555;1
83561;1
83564;3
83612;6
83614;5
83617;1
83637;2
83654;6
83655;25
83656;1
83661;7
83681;1
83763;11
83765;8
83766;4
83767;7
83769;3
83770;2
83771;11
83784;2
83889;25
83984;1
83986;10
84022;17
84023;8
84024;48
84025;32
84029;3
84030;69
84031;6
84032;5
84034;15
84035;19
84086;39
84107;1
84111;1
84112;17
84135;3
84136;6
84139;8
84159;9
84163;1
84372;12
84378;5
84404;1
84406;24
84407;77
84521;5
84531;5
84565;2
84566;32
84567;40
84590;5
84633;2
84642;8
84698;7
84724;1
84980;9
84997;1
84998;5
84999;6
85004;1
85006;50
85007;12
85012;1
85020;4
85021;1
85023;15
85025;3
85043;4
85075;1
85076;4
85085;2
85108;1
85325;1
85336;15
85402;24
85404;16
85623;1
85643;1
85683;5
85688;2
85698;56
85701;6
85831;103
85874;4
86049;6
86106;1
86166;1
86173;1
86174;21
86175;4
86180;2
86182;11
86183;1
86184;4
86185;9
86331;5
86332;5
86473;15
86661;375
86663;6
86664;38
86665;5
86666;1
86668;32
86956;5
86959;18
87458;1
87541;13
87650;3
87882;60
87883;83
88058;10
88132;109
88233;19
88274;4
88431;26
88688;2
88723;1
89014;7
89059;10
89065;4
89093;16
89152;26
89153;13
89154;2
89373;1
89401;1
89404;1
89583;2
89957;3
89966;39
89968;1
90060;82
90239;32
90240;2
90241;39
90242;3
90243;19
90244;2
90245;346
90371;32
90426;94
90731;12
90732;18
90814;1
90964;87
90970;18
90978;1
91061;970
91347;288
91359;4
91360;16
91459;1
91464;1
91560;1
91604;13
91623;26
91624;16
91626;4
91750;6
91823;2
91914;2
91915;1
91928;1
91943;1
91994;18
92003;2
92172;2
92400;5
92402;1
92403;1
92407;1
92487;13
92488;2
92645;19
92647;11
92933;7
92942;6
92947;2
93064;509
93217;15
93218;6
93219;3
93220;4
93222;11
93369;3
93378;2
93466;1
93944;1
93974;3
93975;2
94009;9
94130;1
94136;2
94138;1
94254;24
94255;14
94624;4
94625;33
94626;8
94695;6
94868;1
94869;48
95149;2
95162;1
95300;1
95486;22
95605;5
95607;2
95618;4
95818;200
96232;1
96344;2
96345;884
96472;29
96773;1
96892;4
96941;2
96942;20
97050;6
97084;5
97138;16
97195;1
97253;76
97478;27
97481;1
98228;19
98668;2
98672;10
99179;3
99286;3
99594;1
99597;2
99656;10
99675;2
99807;1
99906;14
99907;9
100134;9
100174;9
100176;13
100468;2
100469;4
100716;4
100883;7
100884;18
100886;16
101070;2
101102;1
101192;161
101383;1
101385;1
101564;1
101571;239
102106;5
102109;4
102116;3
102119;1
102125;2
102134;4
102148;2
102232;2
102235;1
102294;918
102684;6
102862;3
102886;1
102897;3
103618;1
103731;1
103810;50
103816;1
103837;6
103838;1
103855;14
103892;2
104100;1
104174;1
104264;3
104267;76
104268;2
104270;2
104336;1
104605;1
104608;1
104609;1
104623;1
104628;14
104662;3
104663;9
104955;11
105219;44
105422;1
105483;3
105560;2
105612;1
105841;12
105843;3
105972;4
106146;2
106147;19
106588;22
106589;71
106590;18
106591;1
106592;24
106648;404
106649;40
106654;442
107401;37
107636;4
107709;1
108003;2
108007;2
108015;1
108328;6
108486;5
108819;2
108980;550
108981;138
109152;45
109258;1
109327;42
109328;51
109472;5
109635;1
109895;4
109897;2
109936;1
110321;5
110365;1
110456;5
110539;1
110933;1
110934;1
110937;12
111105;28
111142;1
111500;64
111501;3
111504;5
111527;10
111611;1
111769;37
111770;9
111781;1
111804;1
111830;1
112002;4
112008;11
112090;4
112140;1
112234;45
112248;7
112252;1
112331;4
112417;1
112900;127
112901;23
112902;17
112903;14
112904;11
113107;5
113267;5
113268;1
