TaxID;output/DNA_220607_20-22hmix_cer_BIOMcombi_S15_kaiju.out
913;4
914;13
915;1
916;5
917;18
920;4
921;2
924;11
929;1
930;14
933;2
948;1
958;2
959;19
960;3
963;10
964;2
965;10
966;378
970;14
971;107
972;4
976;214
982;4
983;5
985;1
986;1
988;2
989;7
990;44
996;39
997;2
998;4
999;1
1003;2
1004;4
1006;1
1008;1
1010;9
1014;13
1015;40
1016;23
1018;1
1027;1
1030;47
1031;26
1032;2
1034;8
1035;1
1042;8
1046;3
1050;2
1052;2
1054;8
1056;1
1057;4
1058;1
1060;1
1061;14
1063;34
1064;4
1066;9
1067;5
1068;2
1069;1
1073;1
1074;12
1075;1
1076;13
1079;2
1082;2
1083;3
1084;2
1085;5
1088;5
1094;1
1095;2
1101;1
1117;19
1118;1
1125;9
1126;4
1129;1
1142;3
1150;24
1151;10
1152;1
1153;1
1158;2
1160;2
1161;14
1162;4
1163;1
1177;7
1179;1
1186;1
1198;1
1202;1
1218;1
1219;7
1223;1
1224;1798
1227;3
1229;2
1231;14
1233;2
1234;28
1236;1011
1238;1
1239;832
1243;11
1244;6
1245;13
1246;26
1247;5
1249;4
1251;3
1252;5
1253;3
1255;1
1257;1
1258;2
1260;5
1261;8
1263;126
1264;40
1265;27
1267;2
1268;18
1269;4
1270;26
1273;8
1274;4
1279;187
1280;7916
1281;1
1282;7
1283;33
1284;1
1286;7
1288;5
1290;20
1292;3
1294;2
1296;48
1297;1
1298;6
1300;24
1301;888
1302;5
1303;13
1304;12
1305;6
1306;6
1307;2293
1308;18
1309;10
1310;2
1311;234
1313;538
1314;56
1318;3
1322;8
1323;16
1326;25
1328;15
1329;8
1334;262
1335;5
1336;29
1337;45
1338;5
1340;8
1346;177
1348;38
1349;408
1350;258
1351;1602
1352;59
1353;55
1354;3
1355;1
1356;2
1357;104
1358;99
1359;17
1360;2
1363;13
1364;24
1366;110
1372;2
1373;7
1375;8
1376;9
1377;4
1378;6
1379;1
1380;2
1381;6
1382;1
1385;110
1386;255
1390;2
1391;10
1392;5
1393;12
1396;101
1397;23
1398;10
1399;7
1401;1
1402;31
1404;55
1405;1447
1406;16
1408;50
1421;27
1422;3
1423;51
1426;2
1428;31
1450;7
1451;6
1452;20
1454;3
1455;7
1456;1
1459;3
1462;1
1464;10
1465;21
1467;2
1471;8
1472;4
1473;10
1476;1
1478;9
1482;5
1485;220
1488;3
1490;47
1491;204
1492;20
1493;4
1494;23
1495;1
1496;31
1497;7
1498;6
1499;7
1501;7
1502;100
1503;3
1504;2
1505;28
1506;12
1509;29
1510;2
1511;61
1512;29
1513;7
1515;2
1516;2
1517;1
1519;24
1520;96
1521;11
1522;51
1525;1
1527;41
1528;162
1529;16
1530;1
1531;31
1532;2
1533;1
1534;18
1535;11
1537;1
1540;5
1541;12
1542;3
1544;1
1547;25
1551;1
1556;6
1557;2
1559;9
1561;3
1564;17
1565;1
1569;4
1575;24
1578;17
1580;7
1581;2
1582;1
1583;8
1584;175
1585;1
1587;8
1589;3
1590;40
1591;7
1597;27
1598;53
1599;12
1601;10
1604;1
1606;2
1607;2
1610;174
1613;33
1615;1
1616;1
1618;8
1622;6
1623;6
1624;18
1625;3
1629;1259
1630;5
1632;2
1637;104
1638;1
1639;439
1640;2
1641;2
1642;6
1646;1
1647;1
1652;3
1654;11
1657;1
1663;5
1664;3
1670;2
1678;18
1680;11
1681;3
1684;4
1685;2
1686;1
1687;1
1689;1
1693;1
1694;7
1696;11
1703;2
1705;1
1707;1
1710;13
1716;22
1717;5
1718;5
1724;3
1725;2
1727;1
1730;27
1731;7
1732;5
1735;6
1736;61
1737;1
1744;16
1748;3
1749;1
1750;2
1754;2
1760;80
1762;13
1763;6
1764;4
1766;5
1767;2
1768;13
1769;1
1771;3
1773;5
1774;8
1778;11
1780;2
1781;5
1785;2
1789;1
1793;2
1813;7
1817;5
1827;23
1828;20
1829;5
1830;12
1833;19
1839;5
1843;1
1844;1
1848;1
1849;1
1854;2
1860;1
1865;1
1866;1
1867;1
1873;1
1881;1
1883;38
1886;1
1888;5
1898;3
1903;2
1910;6
1912;3
1914;3
1920;1
1921;1
1930;2
1940;1
1946;2
1954;1
1955;2
1963;1
1969;1
1988;1
1990;2
1999;1
2000;1
2002;2
2004;2
2006;3
2021;2
2023;3
2033;10
2034;5
2035;2
2045;3
2047;2
2049;12
2051;2
2052;2
2053;1
2055;1
2057;2
2061;1
2062;2
2063;1
2070;2
2072;1
2077;5
2093;2
2095;5
2096;1
2112;1
2132;1
2146;3
2147;1
2157;22
2160;3
2162;4
2172;6
2173;2
2177;2
2191;32
2192;1
2194;1
2197;1
2202;3
2205;3
2206;3
2207;12
2208;8
2209;20
2214;2
2220;15
2222;54
2223;29
2225;1
2236;1
2251;1
2265;1
2289;19
2290;1
2291;4
2292;7
2293;52
2298;1
2322;4
2330;2
2331;4
2335;3
2350;4
2355;1
2358;3
2369;1
2371;6
2374;13
2375;9
2377;4
2378;32
2382;1
2421;1
2424;1
2426;3
2698;3
2702;1
2717;5
2718;1
2736;1
2737;3
2738;167
2739;11
2741;5
2742;46
2743;11
2745;32
2747;13
2748;20
2749;2
2750;5
2751;265
2754;30
2756;12
2757;1
2759;2
2786;1
2879;1
2880;1
2949;2
2951;3
2952;1
3039;5
3042;2
3068;3
4756;2
4792;1
4797;1
4827;1
4842;1
5027;1
5052;3
5324;1
5339;1
5441;1
5598;2
5693;1
5741;1
5758;9
5759;3
5820;1
5855;1
5949;1
10239;55144
10288;2
10486;2
10492;1
10501;1
10509;1
10528;2
10632;1
10663;4
10683;1
10685;1
10699;4
10704;9
10780;23
10803;12
10841;152
10860;30
12333;646
12348;5
12429;9
12916;288
12917;157
12967;1
12968;4
13075;4
13076;27
13134;2
13160;5
13243;3
13276;3
13335;1
13373;1
13656;3
13687;13
13689;4
13690;21
13725;1
28025;6
28026;4
28031;9
28033;2
28034;3
28037;20
28038;12
28051;49
28056;1
28064;2
28065;1
28066;29
28068;14
28072;3
28077;1
28081;1
28087;1
28090;302
28091;3
28092;7
28095;82
28099;5
28101;3
28104;3
28105;19
28109;1
28110;2
28111;7
28112;43
28113;77
28114;7
28115;1
28116;139
28117;48
28118;45
28119;9
28124;5
28125;75
28126;6
28127;16
28128;4
28129;11
28130;7
28131;12
28132;12
28133;1
28134;3
28136;1
28139;1
28141;26
28150;2
28151;2
28152;16
28156;2
28159;4
28173;2
28183;3
28184;1
28187;1
28188;1
28189;6
28194;1
28195;1
28196;33
28197;735
28198;1566
28199;1
28200;8
28201;1
28209;4
28210;2
28211;110
28214;2
28216;162
28220;4
28221;81
28222;1
28223;19
28228;4
28229;1
28230;2
28234;1
28236;17
28240;1
28251;38
28253;9
28256;4
28258;1
28261;5
28263;2
28444;1
28446;5
28447;1
28449;1
28450;36
28453;57
28454;7
28885;1
28890;2
28901;163
28907;1
29290;3
29316;1
29322;1
29330;4
29331;7
29332;4
29341;4
29344;1
29345;11
29347;26
29348;1
29354;13
29355;9
29358;1
29360;4
29362;28
29363;23
29364;2
29365;4
29367;14
29369;4
29370;25
29372;3
29373;1
29378;10
29382;2
29385;41
29388;2
29389;73
29394;6
29408;4
29409;1
29419;1
29427;7
29430;298
29432;4
29433;40
29435;7
29438;2
29442;1
29443;8
29447;1
29448;14
29449;1
29450;9
29459;1
29465;6
29466;2
29471;1
29483;4
29484;9
29485;2
29486;5
29487;4
29488;6
29489;13
29491;1
29495;3
29497;5
29503;7
29507;2
29510;1
29511;4
29521;6
29522;2
29524;3
29530;1
29533;1
29536;16
29539;1
29541;2
29542;2
29543;29
29545;47
29547;20
29548;1
29552;1
29553;4
29559;2
29570;23
29580;9
29581;28
31532;2
31872;1
31909;1
31953;13
31957;2
31971;1
31977;1
31979;77
31983;1
31984;1
31988;4
31989;23
31993;1
31998;4
32002;9
32003;7
32008;174
32011;6
32012;3
32033;25
32040;12
32053;3
32057;1
32066;17
32067;8
32068;19
32207;2
32257;4
33008;2
33010;1
33011;4
33012;2
33018;2
33025;27
33029;1
33030;3
33031;1
33033;1
33035;35
33037;1
33038;40
33039;18
33042;5
33043;4
33045;2
33046;1
33047;3
33049;1
33050;1
33053;16
33057;28
33059;11
33060;5
33069;13
33074;2
33653;2
33807;6
33809;5
33811;27
33877;5
33882;23
33883;4
33885;5
33886;1
33889;7
33895;2
33914;1
33918;1
33925;1
33926;6
33934;5
33935;1
33936;8
33945;7
33946;2
33951;51
33952;10
33953;3
33954;26
33958;64
33959;1
33964;20
33968;1
33970;1
33978;1
33986;9
33993;1
33994;7
33995;3
34002;4
34003;2
34004;10
34006;2
34007;6
34008;3
34015;1
34019;1
34027;2
34029;3
34031;14
34032;17
34034;22
34037;8
34038;2
34058;3
34059;27
34060;39
34061;23
34062;693
34064;6
34072;17
34073;111
34084;4
34085;67
34086;2
34087;1
34090;1
34097;2
34098;1
34101;1
34103;2
34104;3
34105;39
34353;1
35519;1
35554;1
35621;1
35623;4
35677;1
35700;3
35701;1
35703;4
35753;1
35754;1
35760;6
35768;1
35798;5
35799;5
35801;1
35804;2
35806;16
35813;1
35818;4
35823;1
35825;5
35832;4
35833;37
35839;3
35841;7
36056;1
36740;1
36742;1
36745;5
36746;2
36807;1
36809;46
36813;1
36814;1
36822;1
36834;6
36835;4
36839;13
36841;4
36842;5
36844;1
36845;4
36847;11
36849;8
36853;8
36854;1
36861;12
36862;1
36866;1
36873;5
36874;4
37327;1
37329;7
37330;2
37332;1
37372;1
37448;13
37452;173
37482;1
37625;1
37636;3
37637;2
37658;2
37659;20
37692;1
37734;65
37914;2
37915;2
37919;1
37921;4
37926;2
37929;1
37930;4
37931;1
38018;18297
38023;2
38027;3
38290;8
38293;17
38307;9
38308;1
38313;8
38323;1
38815;2
38875;12
38986;2
39029;50
39060;2
39152;3
39441;1
39478;1
39480;13
39482;37
39483;1
39484;6
39485;4
39486;15
39487;3
39488;7
39489;1
39490;16
39491;45
39492;6
39493;1
39496;5
39497;2
39645;4
39650;12
39687;2
39691;1
39693;2
39766;2
39769;3
39773;1
39774;26
39777;4
39779;1
39791;4
39948;18
39962;5
40117;5
40120;3
40137;4
40214;2419
40215;799
40216;243
40222;4
40274;3
40323;53
40324;97
40373;7
40414;1
40518;33
40519;17
40520;57
40544;12
40545;15
40571;1
40575;6
40576;5
40578;1
40681;3
40754;4
40841;8
41202;2
41273;11
41275;10
41276;3
41292;1
41294;8
41295;2
41297;24
41880;1
41899;7
41976;2
41977;74
41997;10
42054;1
42190;3
42197;1
42233;1
42234;3
42322;6
42353;19
42354;35
42906;5
43057;3
43064;103
43131;5
43143;1
43263;66
43305;12
43306;1
43595;1
43617;6
43654;1
43657;11
43658;2
43662;1
43668;5
43669;1
43670;1
43671;1
43673;7
43674;9
43676;4
43678;2
43765;6
43767;12
43768;2
43770;11
43773;1
43775;6
43947;25
43948;56
43992;8
43995;5
43997;1
44000;2
44008;96
44009;36
44012;2
44013;13
44056;2
44249;142
44250;5
44252;11
44256;8
44258;3
44260;3
44574;1
44575;20
44576;2
44577;39
44671;3
44674;2
44675;2
44737;1
44742;5
44745;1
44749;7
44752;1
44823;2
44935;107
44941;1
45067;1
45071;1
45074;1
45243;6
45247;1
45254;85
45362;6
45462;3
45465;14
45497;1
45610;3
45611;1
45634;13
45655;3
45656;4
45657;6
45668;1
45670;10
45677;3
45989;1
46021;1
46124;1
46126;5
46127;5
46164;1
46175;1
46177;1
46206;1
46223;1
46224;48
46228;11
46239;7
46254;4
46255;12
46256;1
46351;2
46356;4
46469;2
46503;43
46506;296
46609;1
46610;21
46634;1
46677;5
46678;2
46680;27
46913;3
46914;2
47049;1
47054;2
47055;1
47157;6
47229;1
47254;2
47281;1
47420;6
47421;1
47492;2
47493;1
47500;23
47670;2
47678;55
47679;16
47715;8
47716;2
47735;2
47770;5
47845;5
47858;10
47866;3
47877;6
47879;3
47880;3
47882;1
47883;2
47885;1
47886;3
47917;39
47920;98
47951;3
47989;3
47994;1
48001;6
48075;2
48076;5
48256;1
48292;1
48296;146
48465;4
48466;2
48467;2
48664;1
48665;1
48729;4
48736;52
48935;3
49181;7
49186;1
49278;5
49279;5
49338;23
49447;2
49546;88
49894;5
49928;22
50259;18
50338;4
50340;9
50421;10
50709;1
50719;1
50960;7
51101;2
51173;1
51197;3
51229;2
51288;3
51352;1
51366;1
51515;8
51616;10
51637;1
51664;2
51665;16
51668;6
51669;4
52004;2
52018;5
52021;2
52022;3
52023;2
52133;250
52225;9
52226;48
52227;1
52229;1
52441;10
52560;1
52604;1
52689;23
52691;15
52692;61
52693;15
52694;428
52696;2
52769;1
52959;2
52972;2
53246;35
53249;1
53254;3
53329;8
53332;28
53335;53
53341;1
53343;2
53344;7
53345;8
53346;33
53359;1
53399;7
53406;26
53408;22
53409;1
53412;6
53413;1
53417;1
53419;4
53422;3
53431;3
53434;1
53437;1
53442;17
53444;2
53446;1
53457;1
53483;2
53572;1
53633;1
53945;2
53985;1
54006;2
54010;1
54061;1
54062;1
54066;9
54067;20
54120;3
54261;6
54291;19
54294;4
54304;1
54311;2
54393;6
54398;1
54526;4
54571;1
54910;1
54913;2
54914;4
54915;6
55079;1
55080;22
55085;1
55197;17
55207;1
55211;4
55504;35
55507;2
55510;1
55583;7
55601;6
55758;2
55779;2
55968;3
56112;1
56192;3
56193;1
56406;1
56426;1
56448;5
56453;2
56454;1
56459;1
56460;2
56637;2
56698;2
56774;1
56804;17
56811;4
57029;3
57320;5
57479;1
57480;1
57489;2
57493;8
57494;2
57495;1
57499;3
57664;9
57665;29
57666;1
57676;1
57704;1
57706;7
57732;13
57739;3
57911;5
57975;7
58051;1
58096;1
58113;1
58114;1
58119;1
58138;8
58169;1
58180;3
58291;1
58621;6
58712;5
58842;1
59201;2
59241;5
59282;1
59288;30
59310;84
59405;105
59406;2
59505;1
59610;7
59619;1
59620;64
59732;128
59733;49
59738;1
59739;1
59753;4
59779;7
59814;2
59843;1
59845;2
59846;1
59893;1
60036;5
60133;7
60136;3
60137;5
60216;2
60442;4
60547;5
60548;1
60549;1
60550;5
60552;23
60890;6
60893;1
61013;1
61015;2
61016;2
61150;1
61170;8
61171;12
61414;1
61424;1
61432;6
61435;13
61593;1
61595;4
61597;1
61598;6
61635;2
61644;7
61645;24
61646;8
61647;6
61648;2
61651;2
61652;8
61653;1
62101;1
62140;1
62322;19
63186;1
63560;156
63561;2
63612;2
63745;3
64104;11
64178;1
64495;1
64508;1
64522;1
64642;4
64969;133
64972;1
64973;2
64974;2
64976;5
64977;1
65047;3
65048;5
65058;2
65403;5
65553;2
65655;1
65656;10
65657;1
65700;7
65735;3
65741;3
65786;7
65842;1
65958;6
66219;7
66229;1
66269;5
66271;2
66369;1
66821;1
66831;3
66848;2
66863;15
66871;2
66874;1
66875;1
66888;1
66896;1
66898;1
67267;1
67296;1
67333;1
67348;1
67384;5
67572;2
67573;1
67575;3
67576;2
67757;23
67760;1
67780;3
67824;1
67827;2
67854;3
68170;1
68246;1
68259;1
68270;1
68285;1
68287;31
68295;3
68336;15
68348;1
68525;30
68895;39
68898;1
69208;1
69218;1
69222;1
69277;7
69279;4
69284;2
69322;2
69328;1
69359;3
69362;1
69370;1
69539;2
69541;3
69578;1
69664;2
69710;4
69823;1
69824;3
69825;1
69964;2
69965;9
69966;16
69968;1
69974;4
70125;26
70346;54
70347;4
70348;28
70411;1
70586;1
70774;4
70775;3
70799;1
70856;5
70863;2
70993;2
70995;2
70996;3
70997;2
71433;2
71451;8
71452;2
71518;1
71655;1
71656;1
71667;3
72000;37
72226;6
72273;1
72274;31
72275;3
72276;1
72293;2
72304;8
72361;1
72407;2
72556;10
72557;7
72763;2
72764;4
73010;3
73141;6
73780;5
73868;2
74031;1
74033;2
74109;1
74201;2
74243;4
74313;3
74316;2
74386;1
74426;3
74557;1
74701;5
74706;1
74829;2
74968;1
75105;3
75309;4
75310;3
75385;2
75654;4
75658;1
75682;25
75697;2
75787;3
75984;5
75985;8
76008;2
76009;13
76112;5
76114;2
76259;37
76517;1
76594;2
76636;1
76731;1
76747;1
76759;17
76761;22
76831;4
76832;7
76853;1
76860;1
76890;3
76891;1
76892;5
76978;2
77020;1
77022;1
77095;13
77098;4
77133;1341
77768;1
77775;7
77777;1
77917;1
78120;12
78229;20
78245;4
78327;5
78342;1
78346;1
78350;4
78448;13
78544;4
78587;3
78898;6
79206;15
79209;1
79263;6
79328;6
79329;4
79548;2
79604;1
79681;13
79880;42
79883;13
79884;2
79912;7
80811;1
80816;1
80840;366
80841;27
80842;2
80864;203
80865;111
80866;126
80867;26
80868;18
80869;42
80878;152
80880;1
80881;40
80882;18
81028;5
81029;1
81406;5
81408;1
81409;24
81412;6
81424;54
81425;8
81461;1
81462;1
81464;25
81467;1
81468;15
81475;1
81479;5
81582;1
81852;23
81857;1
81858;1
81947;11
81950;1
82115;49
82116;25
82171;1
82203;3
82268;1
82367;9
82373;5
82374;32
82376;14
82380;2
82541;29
82633;7
82688;3
82800;6
82802;123
82803;690
82976;1
82977;3
82978;1
82979;44
82980;1
82981;3
82983;4
82985;16
82987;1
82990;1
82995;3
82996;22
83262;1
83263;6
83264;9
83265;2
83382;2
83406;1
83451;2
83455;1
83461;4
83462;4
83494;1
83551;1
83552;2
83555;2
83564;4
83612;1
83614;2
83617;6
83618;5
83637;7
83654;7
83655;36
83656;1
83681;1
83763;1
83765;7
83766;2
83767;7
83769;1
83770;1
83771;2
83784;1
83889;30
83986;11
84023;1
84024;5
84025;7
84029;4
84030;3
84031;3
84032;3
84034;4
84035;5
84086;14
84112;1
84136;3
84139;4
84159;5
84378;6
84406;6
84407;4
84521;5
84531;1
84566;5
84567;13
84642;9
84698;5
84757;1
84980;12
84997;2
84998;3
85006;41
85007;12
85009;1
85020;4
85023;16
85025;3
85030;1
85034;1
85043;3
85108;1
85325;2
85336;17
85402;8
85404;7
85413;2
85643;1
85683;2
85688;1
85698;60
85701;1
85708;1
85831;75
86005;1
86049;2
86102;1
86106;1
86174;17
86175;5
86180;9
86182;13
86183;1
86184;6
86185;7
86188;1
86192;1
86331;1
86332;3
86342;1
86473;1
86661;109
86664;8
86665;2
86668;2
86956;2
86959;3
87458;1
87461;1
87541;3
87650;4
87882;54
87883;61
88058;1
88132;72
88233;3
88274;7
88431;10
88688;1
89014;6
89051;1
89059;5
89061;2
89065;4
89093;8
89152;2
89153;2
89772;1
89966;10
89968;2
90060;125
90239;30
90240;2
90241;6
90243;28
90245;123
90370;1
90371;18
90426;57
90730;1
90731;10
90732;21
90814;1
90964;25
90970;8
91061;164
91347;204
91360;4
91459;1
91464;2
91604;8
91623;11
91624;3
91750;3
91914;2
91915;1
91928;1
91994;1
92002;1
92003;2
92172;4
92487;8
92645;6
92647;6
92713;3
92933;5
92942;1
92947;2
93064;106
93171;1
93172;2
93217;21
93218;7
93219;1
93220;3
93222;6
93369;4
93378;3
93683;1
93684;1
93944;1
93974;1
94009;2
94132;1
94136;2
94140;7
94254;13
94255;3
94624;4
94625;18
94626;3
94695;1
94868;1
94869;10
95149;3
95300;1
95485;2
95486;26
95563;1
95605;1
95609;1
95818;133
96344;3
96345;115
96472;52
96773;4
96941;1
96942;17
97050;1
97084;3
97138;7
97253;12
97478;5
97481;3
98228;1
98513;1
98668;2
98672;11
99179;2
99594;1
99597;1
99656;1
99906;4
99907;1
100134;1
100176;12
100468;3
100469;4
100716;1
100861;5
100883;2
100884;6
100886;3
101070;1
101192;92
101564;2
101571;181
101689;2
102106;2
102109;1
102125;2
102129;1
102134;2
102148;1
102234;3
102294;302
102684;4
102862;1
103371;1
103441;1
103621;1
103725;1
103810;10
103816;1
103817;2
103837;14
103838;4
103855;25
103892;2
104087;2
104100;2
104101;1
104176;1
104267;10
104268;2
104270;2
104662;2
104955;2
105219;29
105420;1
105422;1
105483;2
105560;1
105612;1
105751;2
105841;3
105843;2
105972;1
106146;3
106147;11
106207;1
106588;5
106589;88
106590;20
106592;11
106648;240
106649;38
106654;155
107401;1
107445;1
107636;8
108003;1
108007;1
108015;2
108328;2
108980;287
108981;114
109152;2
109258;3
109262;1
109327;23
109328;2
109472;2
109615;1
109882;1
109895;1
109936;1
110321;4
110456;15
110933;2
110937;4
111105;8
111142;1
111500;5
111504;1
111527;5
111769;18
111770;13
111781;1
111830;1
111844;1
112002;2
112008;15
112090;2
112234;15
112415;3
112900;31
112901;8
112902;1
112903;5
112904;1
113107;2
113269;6
113287;1
113395;3
113561;1
113566;1
113571;1
114136;8
114248;1
114249;6
114277;1
114295;1
114404;2
114527;1
114616;9
114627;2
114628;1
114707;8
114710;79
114715;6
114742;4
115544;38
115547;65
115553;4
115555;5
115561;3
115780;6
115781;4
115783;6
115808;1
115979;4
115991;2
115992;5
116071;1
116085;14
116090;3
116821;1
116849;6
117506;185
117563;1
117574;831
117680;3
117681;5
117743;39
117820;1
118000;1
118126;1
118173;6
118323;2
118562;1
118882;7
118884;1
118967;6
119000;1
119045;11
119060;86
119219;16
119224;11
119532;1
119542;3
119603;1
119641;5
119858;2
119977;21
119978;2
120213;2
120831;5
120956;3
121039;1
121088;1
121290;1
121428;6
121608;3
121734;1
122277;17
122358;1
122706;22
122960;1
123648;1
123820;3
123822;4
123824;1
123899;3
125216;2
125614;8
125627;1
126157;4
126385;3
126734;1
127458;1
127891;2
128780;11
128782;6
128785;4
128827;18
129052;2
129337;1
129577;10
129701;2
129875;2
129921;1
129957;11
129958;4
129985;3
130049;2
130309;1
130788;1
131038;1
131109;1
131111;5
131112;2
131567;176
132132;1
132144;4
132476;2
132925;12
132932;9
133190;6
133377;1
133412;1
133448;10
133539;8
134034;2
134533;263
134534;25
134536;3
134537;5
134601;4
134627;1
135082;1
135083;3
135193;5
135487;3
135575;7
135588;1
135614;6
135616;8
135618;4
135619;17
135620;5
135621;395
135622;18
135623;1
135719;1
135740;7
135826;6
135858;3
136093;1
136274;1
136492;28
136547;11
136548;1
136841;13
136842;2
136843;2
136845;9
136846;5
136849;17
136992;1
136993;2
137357;9
137545;4
137583;1
137591;2
137658;1
137716;1
137730;37
137732;5
137733;1
137778;2
137838;9
138072;2
138074;7
138118;68
138563;4
138851;1
139043;2
139208;1
139380;1
139438;1
139808;1
140314;100
141389;1
141391;1
141948;2
141949;9
142182;1
142585;2
142588;1
142834;1
142842;1
142877;8
143361;1
143387;2
143495;1
144185;4
144191;1
145260;1
145285;1
145579;22
146020;1
146035;1
146474;1
146476;2
146786;1
146806;1
146817;13
146825;1
146907;1
146938;1
146939;11
146940;2
147047;7
147322;1
147550;1
147645;83
147709;9
147802;3
148447;1
148604;6
148814;1
148942;7
149015;25
149539;9
149698;14
149715;1
150022;1
150033;2
150055;44
150056;8
150120;1
150123;1
150146;1
150172;11
150203;1
150247;3
150723;1
150829;3
150832;1
151276;3
151754;1
151755;1
151781;1
151783;10
151894;6
151895;15
152268;3
152331;4
152335;3
152480;14
152489;1
152500;2
152507;2
152573;4
152682;2
153026;52
153267;1
153491;11
153493;3
153494;1
153721;10
154046;32
154288;16
154347;6
154621;8
154981;1
155042;1
155194;3
155322;11
155493;29
155680;6
155865;3
155866;7
155892;1
155894;1
155925;1
155977;1
155978;1
156213;1
156406;2
156892;1
156973;103
156974;12
156977;1
156979;1
156980;2
156981;9
156993;1
157076;764
157226;1
157227;3
157268;1
157592;1
157687;3
157688;2
157692;5
157779;1
157782;2
157784;1
157792;1
157910;5
158080;1
158327;3
158481;3
158483;1
158484;3
158500;4
158627;3
158755;1
158822;2
158823;3
158836;52
158846;21
158847;3
158849;4
158850;2
158852;4
158877;8
158898;2
158899;4
159153;9
159271;4
159450;1
159728;26
159743;2
159836;1
159896;2
160396;4
160404;8
160453;5
160454;5
160487;1
160661;2
160674;4
160791;7
160808;16
160825;22
161154;1
161899;1
162156;1
162169;7
162170;2
162209;14
162289;21
162426;8
163011;2
163665;258
163869;9
163874;1
164330;2
164400;9
164546;23
164759;25
165096;2
165179;1085
165185;24
165186;38
165438;18
165695;21
165696;4
165779;5
165813;1
166485;1
166486;8
166793;1
166939;25
166954;1
167642;5
167645;7
167964;1
168169;1
168384;38
168471;39
168695;2
168697;1
168934;4
168935;1
169176;2
169292;4
169430;12
169435;21
169480;4
169679;18
169760;1
170367;2
170540;3
170623;11
170679;8
170861;9
171194;1
171284;1
171291;2
171292;1
171383;6
171404;1
171437;1
171480;1
171523;3
171549;1258
171550;2
171551;1
171552;40
171674;56
171865;1
172045;5
172088;5
172667;2
172733;17
172901;5
173361;1
173362;7
173365;9
173366;1
173480;1
173559;1
173676;1
173990;2
174230;2
174587;37
174709;1
175306;514
176291;3
