TaxID;output/DNA_220602_22-24hmix_cer_BIOMcombi_S14_kaiju.out
982;5
983;14
985;16
986;5
988;2
989;22
990;54
991;4
995;3
996;100
997;3
998;5
999;6
1002;8
1003;2
1004;12
1006;1
1008;4
1010;5
1014;33
1015;89
1016;55
1018;8
1019;7
1021;5
1026;2
1027;5
1028;1
1030;17
1031;11
1032;5
1034;3
1035;3
1041;1
1042;2
1046;14
1047;4
1048;1
1049;1
1052;10
1054;7
1058;1
1061;7
1063;28
1066;1
1067;1
1068;1
1069;1
1074;3
1075;1
1076;8
1079;7
1082;1
1083;4
1085;2
1086;1
1091;1
1092;2
1094;6
1095;2
1096;2
1101;1
1117;58
1118;1
1125;7
1126;6
1142;1
1150;38
1151;21
1152;1
1153;2
1160;10
1161;27
1162;9
1163;1
1164;2
1166;2
1177;2
1178;3
1179;1
1186;3
1218;9
1219;9
1224;1869
1227;2
1229;4
1231;7
1233;3
1234;20
1236;1086
1239;1726
1243;33
1244;14
1245;44
1246;24
1247;22
1249;10
1251;2
1252;1
1253;5
1254;3
1255;8
1257;3
1258;1
1260;22
1261;7
1263;297
1264;145
1265;62
1267;4
1268;5
1269;1
1270;5
1273;3
1274;3
1279;221
1280;2629
1281;1
1282;38
1283;49
1284;1
1285;1
1286;7
1288;8
1290;24
1292;2
1294;3
1296;108
1297;1
1298;14
1300;23
1301;1430
1302;5
1303;10
1304;5
1305;8
1306;11
1307;3577
1308;48
1309;7
1311;411
1313;431
1314;91
1317;1
1322;14
1323;11
1326;22
1328;35
1329;4
1334;472
1335;15
1336;39
1337;66
1338;12
1340;19
1345;1
1346;330
1348;105
1349;670
1350;374
1351;666
1352;188
1353;108
1354;7
1355;8
1356;4
1357;405
1358;384
1359;45
1360;7
1363;30
1364;82
1366;331
1372;10
1373;8
1375;13
1376;10
1377;7
1378;3
1380;1
1381;1
1382;1
1383;1
1385;209
1386;436
1390;4
1391;17
1392;5
1393;19
1396;200
1397;38
1398;7
1399;20
1401;6
1402;37
1404;70
1405;516
1406;21
1408;72
1413;1
1418;3
1421;39
1422;6
1423;73
1426;2
1428;75
1445;1
1449;1
1450;14
1451;27
1452;31
1454;5
1455;38
1456;2
1459;2
1461;2
1464;24
1465;53
1467;15
1471;16
1472;9
1473;13
1476;5
1478;15
1482;15
1484;1
1485;888
1488;12
1490;75
1491;698
1492;57
1493;12
1494;71
1495;8
1496;147
1497;38
1498;9
1499;10
1501;35
1502;260
1503;19
1504;11
1505;59
1506;88
1509;98
1510;5
1511;372
1512;51
1513;20
1515;11
1516;1
1517;3
1519;87
1520;329
1521;8
1522;96
1525;7
1527;206
1528;151
1529;55
1530;5
1531;93
1532;4
1533;3
1534;73
1535;6
1537;6
1538;2
1540;20
1541;41
1542;5
1544;2
1547;73
1548;4
1551;2
1553;2
1556;44
1557;23
1559;15
1561;5
1562;1
1564;27
1569;8
1575;20
1578;20
1580;19
1581;9
1582;16
1583;6
1584;83
1587;7
1588;2
1589;1
1590;86
1591;29
1596;5
1597;116
1598;100
1599;27
1600;2
1601;4
1604;1
1605;1
1607;2
1610;171
1612;2
1613;72
1618;17
1622;4
1623;14
1624;62
1625;3
1626;1
1629;352
1630;6
1631;1
1632;6
1637;93
1639;181
1640;11
1641;4
1642;11
1643;2
1646;1
1647;12
1649;2
1650;2
1652;6
1654;5
1657;3
1661;2
1663;2
1664;2
1670;1
1678;22
1680;6
1681;3
1684;2
1685;1
1694;12
1696;7
1705;2
1707;1
1708;1
1710;6
1716;48
1717;12
1718;2
1724;1
1725;1
1727;1
1730;44
1731;36
1732;12
1735;9
1736;202
1741;2
1744;4
1747;2
1760;120
1762;10
1763;8
1764;5
1766;1
1767;6
1768;1
1771;1
1773;12
1774;7
1778;5
1781;1
1795;1
1813;6
1817;7
1823;1
1827;13
1828;13
1829;3
1830;15
1831;1
1833;7
1835;3
1839;5
1843;1
1847;2
1848;1
1852;1
1865;1
1883;31
1886;1
1888;1
1898;3
1907;2
1910;6
1926;1
1930;2
1933;1
1963;1
1969;1
1988;2
1992;1
1993;1
2002;1
2005;1
2006;1
2013;1
2017;1
2023;8
2033;6
2039;1
2045;5
2047;2
2049;8
2051;7
2052;3
2053;4
2054;1
2055;2
2057;2
2061;1
2062;1
2070;3
2077;2
2088;1
2092;2
2093;3
2095;10
2097;1
2098;1
2102;3
2110;1
2112;4
2114;2
2118;1
2132;3
2138;1
2146;19
2148;4
2150;2
2151;2
2157;37
2158;2
2160;5
2162;4
2164;2
2172;25
2173;4
2175;1
2177;6
2188;1
2191;18
2192;4
2194;2
2197;3
2200;1
2201;1
2202;2
2203;1
2205;5
2206;13
2207;52
2208;11
2209;88
2210;3
2214;6
2220;21
2221;1
2222;47
2223;44
2225;2
2226;1
2232;1
2235;1
2251;4
2259;3
2260;1
2289;41
2290;8
2291;6
2292;10
2293;157
2296;4
2298;9
2315;2
2322;10
2330;20
2331;3
2335;6
2340;2
2350;4
2352;3
2358;3
2371;5
2374;17
2375;27
2377;4
2378;53
2382;3
2419;1
2420;2
2421;16
2422;2
2426;9
2698;4
2699;1
2701;1
2702;8
2717;39
2724;1
2736;5
2737;25
2738;407
2739;14
2741;12
2742;30
2743;25
2745;39
2747;24
2748;26
2749;2
2750;5
2751;453
2754;51
2756;16
2757;4
2759;1
2786;2
2951;10
2952;1
3039;3
3042;1
3046;1
3052;1
3066;1
3068;1
4751;2
4756;2
4783;1
4784;1
4792;5
4815;1
4827;1
4854;1
4874;3
4893;1
4919;1
4930;1
4953;1
5052;2
5104;2
5125;1
5204;1
5339;1
5506;2
5533;1
5741;2
5758;15
5759;6
5761;1
5806;1
5858;1
5871;1
5884;1
5949;4
5974;2
6036;2
10239;89619
10288;9
10486;6
10491;2
10506;1
10508;1
10509;4
10524;4
10632;1
10662;1
10663;4
10683;3
10699;3
10704;25
10752;1
10778;1
10780;58
10799;2
10803;121
10814;1
10841;2838
10843;1
10844;2
10847;2
10848;6
10849;7
10860;36
12333;1297
12348;4
12402;1
12429;376
12916;168
12917;31
12968;1
13075;2
13076;31
13276;3
13335;1
13684;1
13687;24
13690;6
13724;1
27322;1
28022;1
28025;18
28026;6
28031;10
28034;2
28037;18
28038;28
28044;1
28050;1
28051;97
28052;2
28064;1
28066;29
28068;11
28077;1
28080;3
28081;12
28087;1
28090;351
28091;7
28092;2
28095;36
28099;4
28101;2
28105;5
28108;1
28109;20
28110;1
28111;45
28112;140
28113;76
28114;6
28115;6
28116;226
28117;27
28118;72
28119;7
28122;2
28125;414
28126;2
28127;37
28128;9
28129;51
28130;21
28131;33
28132;40
28133;2
28134;4
28135;3
28136;3
28137;1
28139;1
28141;21
28151;6
28152;17
28159;1
28172;1
28173;1
28183;1
28184;6
28187;3
28188;5
28189;6
28194;1
28196;181
28197;5394
28198;11387
28199;3
28200;122
28201;6
28209;2
28210;5
28211;121
28214;8
28216;207
28220;2
28221;144
28222;6
28223;40
28227;3
28228;11
28229;1
28231;10
28236;52
28250;1
28251;59
28253;13
28256;6
28258;4
28261;4
28263;1
28446;19
28447;9
28448;1
28449;2
28450;51
28453;158
28454;16
28890;9
28898;7
28901;247
28903;1
28907;2
29290;9
29291;1
29322;4
29329;1
29330;10
29332;15
29341;16
29343;2
29344;1
29345;15
29347;53
29349;1
29354;82
29355;19
29357;5
29358;4
29359;4
29360;18
29362;76
29363;73
29364;12
29365;17
29367;63
29369;11
29370;99
29372;10
29373;3
29378;21
29379;1
29385;88
29388;5
29389;83
29394;19
29396;3
29409;1
29419;3
29421;1
29427;12
29430;456
29432;8
29433;25
29435;1
29438;5
29442;5
29443;4
29448;2
29450;12
29465;18
29466;4
29483;6
29484;5
29485;1
29486;5
29487;11
29489;10
29491;1
29495;2
29497;12
29498;2
29503;10
29508;1
29510;4
29511;17
29521;13
29522;4
29523;2
29524;4
29528;3
29529;2
29530;8
29533;6
29534;1
29536;61
29541;1
29542;2
29543;19
29545;12
29546;3
29547;113
29549;2
29552;5
29553;4
29555;1
29557;1
29559;14
29561;6
29562;2
29570;10
29574;3
29580;5
29581;6
29920;4
31754;1
31899;2
31953;15
31957;4
31969;1
31971;5
31973;3
31977;8
31979;162
31988;1
31989;26
31998;3
32002;4
32003;8
32008;101
32011;5
32012;2
32033;9
32040;2
32046;2
32053;1
32056;1
32057;1
32066;37
32067;47
32068;54
32257;1
33001;1
33015;10
33018;5
33024;6
33025;43
33028;1
33029;11
33030;9
33032;1
33034;5
33035;162
33036;1
33037;2
33038;104
33039;41
33042;27
33043;22
33046;4
33047;2
33049;3
33050;2
33052;3
33053;29
33057;6
33059;5
33060;3
33069;8
33074;1
33807;11
33809;4
33811;25
33865;6
33877;1
33882;18
33883;1
33884;1
33885;1
33889;3
33900;1
33914;1
33922;2
33923;5
33924;3
33926;2
33932;1
33934;15
33936;35
33940;1
33941;1
33945;36
33946;3
33951;124
33952;16
33953;5
33954;89
33958;158
33959;2
33962;4
33964;24
33968;27
33970;2
33977;4
33978;1
33981;1
33986;5
33993;1
33994;7
33995;5
33996;1
33998;1
34003;11
34004;1
34007;1
34008;2
34010;3
34029;2
34031;50
34032;31
34034;17
34037;3
34058;3
34059;16
34060;26
34061;9
34062;372
34064;1
34072;12
34073;49
34078;2
34084;5
34085;172
34086;3
34087;1
34097;5
34098;2
34103;2
34104;7
34105;64
35241;2
35339;1
35342;11
35519;1
35554;2
35619;5
35621;2
35623;5
35677;1
35684;1
35700;4
35701;2
35703;4
35751;3
35753;1
35754;1
35760;6
35774;1
35786;2
35787;1
35797;1
35800;1
35805;2
35806;7
35818;15
35823;10
35825;12
35830;6
35832;5
35833;33
35837;1
35839;5
35841;10
36022;1
36738;1
36739;1
36745;7
36746;3
36809;50
36811;1
36822;2
36832;3
36834;8
36835;20
36839;12
36841;8
36842;9
36844;3
36845;19
36847;36
36849;32
36853;16
36854;12
36861;7
36863;1
36866;1
36873;1
36874;8
36875;1
37327;1
37329;4
37330;1
37332;1
37333;1
37360;1
37372;4
37448;8
37452;461
37482;2
37636;1
37637;2
37658;14
37659;49
37734;133
37752;1
37915;1
37919;18
37921;4
37930;2
37931;1
38018;35485
38023;2
38026;3
38027;6
38269;1
38289;1
38290;2
38293;28
38301;1
38304;1
38307;95
38312;2
38313;28
38323;2
38402;1
38815;3
38875;40
38986;1
39029;71
39060;7
39122;3
39152;3
39480;10
39481;1
39482;108
39483;2
39484;3
39485;20
39486;35
39487;1
39488;62
39489;6
39490;38
39491;51
39492;9
39493;7
39495;3
39496;13
39498;1
39645;1
39650;4
39669;1
39687;1
39691;2
39724;15
39725;1
39766;8
39769;1
39773;1
39774;22
39777;7
39778;1
39779;3
39838;1
39948;17
39950;1
39962;1
39966;1
40091;10
40117;1
40120;5
40122;1
40214;1810
40215;974
40216;246
40223;2
40274;153
40323;31
40324;39
40373;6
40414;21
40477;3
40516;1
40518;83
40519;42
40520;137
40542;3
40543;5
40544;30
40545;41
40575;9
40576;2
40578;1
40681;4
40683;1
40754;3
40841;14
41202;5
41273;26
41275;13
41276;1
41292;1
41294;4
41295;1
41297;24
41977;28
41997;15
42054;1
42094;1
42190;5
42197;2
42234;1
42253;1
42322;44
42353;24
42354;12
42565;1
42837;1
42857;1
42858;1
42879;5
42906;17
43064;58
43131;51
43143;10
43263;15
43305;61
43595;3
43617;6
43657;13
43658;4
43668;3
43669;14
43671;2
43673;4
43674;2
43676;4
43678;4
43765;4
43767;6
43768;3
43769;1
43770;4
43775;8
43947;15
43948;55
43992;7
43995;10
43997;4
44000;2
44007;1
44008;219
44009;49
44013;11
44056;1
44249;329
44250;12
44251;1
44252;13
44256;17
44258;9
44260;2
44574;1
44575;6
44576;3
44577;29
44671;6
44674;98
44737;3
44742;1
44749;16
44753;1
44933;1
44935;151
45056;2
45068;1
45074;1
45151;1
45243;3
45254;125
45362;17
45363;2
45401;1
45462;3
45465;2
45497;4
45607;1
45610;2
45634;12
45655;10
45656;11
45657;6
45663;7
45667;5
45668;15
45669;2
45670;11
45677;2
45764;3
45851;2
45972;4
46126;4
46127;2
46159;1
46188;1
46205;4
46206;7
46223;2
46224;51
46228;19
46239;11
46254;4
46255;22
46256;4
46351;2
46355;5
46356;1
46468;1
46469;5
46503;169
46506;391
46609;8
46610;15
46631;1
46654;3
46677;2
46680;50
46867;3
46914;3
47054;1
47055;1
47157;25
47229;1
47251;2
47254;2
47281;1
47311;1
47420;1
47421;1
47466;1
47479;1
47492;1
47493;1
47500;38
47670;4
47678;58
47679;43
47715;16
47735;1
47763;3
47770;12
47834;2
47850;2
47858;2
47866;1
47874;6
47875;2
47877;4
47879;1
47880;5
47885;9
47886;3
47917;57
47920;47
47951;6
48001;33
48003;3
48075;7
48076;16
48140;1
48256;4
48296;94
48461;1
48464;1
48465;2
48466;3
48588;1
48729;4
48736;67
48935;4
49118;1
49181;5
49186;2
49278;5
49279;2
49280;1
49283;3
49338;27
49447;2
49546;217
49547;1
49894;2
49928;103
50259;4
50340;14
50421;8
50717;1
50960;16
51101;6
51160;1
51161;1
51173;4
51195;2
51197;2
51201;3
51288;2
51352;2
51365;3
51366;1
51515;16
51616;14
51637;2
51642;2
51663;1
51664;1
51665;36
51668;10
51669;20
51670;1
51695;1
52004;6
52018;10
52021;2
52022;4
52133;204
52225;10
52226;47
52227;3
52441;3
52560;7
52584;9
52603;1
52689;17
52691;59
52692;69
52693;22
52694;441
52704;3
52768;4
52959;3
52972;3
53246;80
53329;24
53332;28
53335;44
53341;2
53342;1
53343;4
53344;9
53345;6
53346;55
53359;1
53368;1
53399;4
53406;8
53408;8
53412;3
53413;2
53417;3
53419;6
53422;3
53434;1
53442;17
53443;5
53444;5
53446;3
53461;2
53462;1
53483;6
53501;1
53985;9
54005;14
54006;6
54066;1
54067;3
54291;7
54294;2
54299;1
54304;4
54311;7
54398;4
54526;1
54571;1
54736;1
54910;7
54911;1
54913;8
54914;5
54915;6
55079;3
55080;46
55085;10
55197;40
55205;2
55206;1
55211;2
55212;4
55504;36
55507;1
55510;2
55518;2
55583;7
55601;2
55758;3
55779;4
56112;7
56192;7
56438;1
56448;6
56454;1
56457;3
56689;1
56698;11
56774;2
56804;13
56810;1
56811;152
56877;2
56878;1
56957;2
57028;4
57029;7
57040;6
57043;1
57171;1
57320;10
57477;1
57480;2
57493;9
57494;1
57499;1
57609;1
57664;11
57665;66
57666;1
57676;3
57706;4
57732;14
57739;5
57911;1
57975;5
58109;1
58119;3
58123;1
58133;3
58138;10
58180;2
58291;1
58621;11
58839;1
59195;1
59196;2
59201;2
59241;11
59282;2
59288;26
59310;126
59405;56
59602;1
59610;9
59617;3
59619;16
59620;156
59732;347
59733;111
59734;6
59738;1
59739;6
59753;9
59779;1
59799;1
59823;1
59840;1
59843;3
59845;5
59893;5
60036;2
60133;33
60136;4
60137;1
60246;1
60442;2
60450;1
60454;1
60489;1
60519;1
60520;2
60547;2
60549;3
60552;22
60890;2
61013;4
61015;2
61016;9
61170;22
61171;14
61432;6
61434;1
61435;57
61592;1
61595;4
61597;3
61598;5
61624;4
61635;4
61644;5
61645;19
61646;3
61647;3
61648;4
62140;1
62322;7
62680;2
63560;112
63561;2
63612;2
63656;1
64104;17
64159;1
64160;3
64178;4
64508;2
64522;3
64642;7
64667;2
64713;1
64969;59
64970;1
64971;1
64973;3
64974;2
64976;2
65047;3
65058;4
65093;1
65403;5
65505;1
65551;1
65553;19
65555;1
65656;2
65700;4
65741;2
65786;5
65842;6
65958;2
66219;31
66228;2
66269;7
66347;1
66376;1
66821;46
66831;3
66863;39
66900;1
67269;1
67297;2
67302;1
67348;1
67373;1
67381;1
67572;1
67575;4
67757;25
67780;2
67812;1
67819;5
67824;1
67827;1
67854;1
67855;1
68170;1
68193;1
68213;1
68219;4
68259;2
68280;1
68287;22
68288;2
68295;2
68335;2
68336;68
68525;109
68777;1
68892;3
68895;18
69208;7
69218;3
69277;6
69279;1
69322;2
69370;1
69473;67
69499;1
69541;2
69578;2
69657;1
69664;2
69666;5
69710;8
69823;2
69824;13
69825;7
69895;1
69962;1
69965;14
69966;34
69968;2
69974;4
70125;12
70255;2
70346;41
70347;1
70348;13
70584;4
70774;4
70775;1
70856;4
70993;5
70994;1
70995;6
70996;2
70997;8
71191;1
71237;2
71433;9
71451;9
71452;4
71655;1
71667;4
71999;1
72000;4
72026;3
72273;1
72274;6
72275;4
72276;2
72293;2
72294;2
72304;10
72361;13
72556;1
72557;3
72764;1
73010;7
73029;2
73030;1
73141;5
73780;7
73868;10
74033;2
74201;13
74243;46
74316;4
74317;2
74382;1
74386;1
74426;6
74701;4
74706;2
74829;2
74968;4
75105;1
75309;5
75654;6
75658;2
75682;9
75787;2
75984;11
75985;7
76008;9
76009;11
76112;3
76113;1
76114;1
76115;1
76259;27
76517;8
76594;1
76595;1
76630;1
76636;1
76731;2
76759;6
76760;2
76761;10
76831;16
76832;12
76853;1
76856;1
76859;3
76860;1
76890;2
76892;3
76935;3
76978;2
77022;2
77039;2
77095;57
77098;4
77133;1321
77768;4
77775;3
77777;15
77917;7
78057;5
78120;76
78229;103
78245;3
78258;5
78327;3
78343;1
78345;1
78346;1
78350;7
78398;1
78448;14
78543;1
78544;2
78580;2
78898;1
79206;43
79209;5
79263;21
79264;4
79328;18
79329;6
79548;2
79604;1
79681;39
79879;3
79880;52
79881;3
79882;4
79883;25
79884;10
79885;1
80812;1
80816;1
80840;251
80841;50
80842;1
80854;3
80864;118
80865;40
80866;35
80867;18
80868;4
80869;4
80876;2
80878;46
80880;5
80881;18
80882;7
81028;8
81406;6
81408;2
81409;44
81412;3
81424;124
81425;7
81464;61
81466;1
81467;6
81468;38
81475;2
81479;2
81582;3
81682;1
81684;1
81852;41
81857;2
81947;22
81950;4
82115;26
82116;31
82203;1
82348;1
82373;18
82374;40
82376;11
82541;18
82633;3
82688;20
82800;6
82801;2
82802;117
82803;529
82806;1
82976;2
82979;15
82980;3
82981;7
82983;1
82985;8
82987;3
82988;2
82996;5
83231;2
83264;12
83265;3
83373;2
83382;1
83406;2
83461;3
83462;3
83494;3
83541;2
83551;1
83552;3
83555;2
83558;1
83564;4
83612;6
83618;2
83637;2
83654;3
83655;21
83661;2
83676;1
83681;1
83763;4
83765;4
83767;8
83769;4
83770;3
83771;15
83784;1
83816;2
83889;12
83984;1
83986;12
84022;6
84023;5
84024;12
84025;23
84029;5
84030;21
84031;6
84032;9
84034;13
84035;24
84086;15
84108;1
84110;1
84111;3
84112;7
84135;1
84136;5
84139;5
84159;6
84205;1
84372;7
84377;1
84378;3
84404;3
84405;1
84406;14
84407;31
84521;5
84531;3
84565;1
84566;13
84567;40
84590;3
84642;4
84647;1
84698;5
84757;2
84980;12
84997;2
84998;3
84999;4
85006;37
85007;4
85012;1
85015;3
85017;1
85019;1
85020;1
85023;9
85025;2
85043;5
85072;1
85075;1
85076;2
85154;2
85325;3
85336;10
85402;14
85404;5
85643;1
85682;1
85683;2
85688;1
85698;25
85701;1
85831;53
85874;2
85925;1
85991;1
86106;1
86174;6
86175;4
86180;3
86182;8
86184;1
86185;2
86188;1
86304;1
86331;4
86332;4
86473;8
86661;268
86663;13
86664;16
86665;6
86666;2
86668;14
86956;3
86959;12
87458;3
87541;10
87650;4
87882;44
87883;50
88058;3
88074;1
88132;68
88138;1
88233;23
88274;17
88431;24
88688;2
89014;5
89059;11
89061;1
89065;2
89066;1
89093;9
89152;11
89153;4
89154;2
89404;1
89772;2
89966;21
89967;1
89968;1
90060;52
90239;16
90240;6
90241;22
90242;1
90243;16
90244;1
90245;198
90323;1
90371;18
90426;74
90728;1
90730;1
90731;12
90732;40
90964;61
90970;21
91061;317
91347;133
91359;1
91360;10
91464;1
91560;1
91604;2
91623;7
91624;7
91626;4
91750;3
91915;1
91943;1
91994;11
92003;7
92172;1
92487;5
92488;1
92645;6
92647;5
92712;1
92713;3
92933;3
92942;1
93064;74
93171;1
93217;5
93218;9
93220;2
93222;1
93369;4
93378;2
93974;3
94009;5
94136;2
94137;1
94140;3
94254;6
94255;8
94625;23
94626;4
94695;5
94868;1
94869;17
95149;3
95160;1
95301;1
95486;17
95605;2
95616;1
95618;1
95818;94
96242;1
96344;2
96345;322
96472;11
96773;1
96892;6
96941;7
96942;13
97050;1
97084;6
97138;10
97253;80
97478;6
97481;1
98228;5
98672;6
98765;1
99179;6
99286;3
99656;6
99906;9
99907;3
100134;11
100174;3
100176;19
100468;5
100469;1
100716;2
100883;4
100884;20
100886;11
101070;1
101102;1
101127;1
101192;248
101383;2
101564;1
101571;253
102106;2
102109;7
102116;1
102119;1
102125;3
102134;4
102148;4
102234;2
102294;824
102684;36
102862;3
102886;1
103621;4
103731;1
103796;1
103810;27
103816;2
103837;1
103838;1
103855;7
103891;2
103892;2
104087;3
104097;1
104100;2
104101;1
104174;2
104264;2
104267;23
104270;2
104628;4
104662;4
104955;6
105219;26
105229;1
105422;1
105425;1
105483;6
105560;4
105612;2
105841;6
106147;9
106588;12
106589;40
106590;10
106591;5
106592;15
106633;1
106648;307
106649;36
106654;97
107401;12
107636;1
107709;1
108015;5
108328;3
108486;6
108980;342
108981;89
109152;17
109258;1
109262;1
109265;4
109327;32
109328;3
109472;1
109615;1
109895;2
109936;5
110093;1
110321;4
110365;2
110456;6
110505;1
110937;5
111105;17
111142;1
111500;22
111501;1
111504;1
111527;2
111611;1
111769;6
111770;13
111830;1
111844;2
112002;3
112008;8
112091;1
112140;2
112234;26
112248;6
112331;1
112900;76
112901;15
112902;4
112903;9
112904;1
113071;1
113107;2
113268;1
113269;5
113287;3
113395;8
113559;1
113562;1
113566;1
113567;2
113571;1
113574;2
113653;1
114090;1
114136;21
114248;1
114249;4
114277;2
114295;7
114527;2
114616;3
114627;5
114628;2
114652;1
114695;2
114707;11
114710;8
114715;30
114742;5
114886;1
115531;1
115544;98
115547;135
115553;6
115555;7
115780;35
115781;16
115783;2
115784;1
115808;2
115860;2
115979;4
115992;2
116085;24
116090;8
116718;1
116821;1
116849;12
117506;62
117563;1
117574;19145
117681;2
117743;128
117747;2
118000;1
118126;6
118163;1
118168;1
118173;1
118246;1
118323;13
118562;2
118748;1
118882;4
118884;2
118967;21
118968;10
119045;4
119060;58
119219;14
119224;14
119394;2
119532;1
119541;2
119603;5
119641;18
119644;1
119858;8
119864;1
119912;1
119977;9
120213;1
120398;8
120831;6
120956;3
121039;2
121088;2
121290;2
121428;21
121608;1
122277;15
122706;56
122960;3
123820;3
123822;2
123824;3
124225;1
125216;6
125614;4
125627;3
126157;3
126333;1
126385;4
126569;1
126738;1
127458;13
127886;1
127891;2
128574;4
128780;1
128782;1
128785;6
128827;60
129337;8
129338;3
129577;2
129578;10
129701;4
129875;2
129957;8
130049;11
130309;2
130788;6
131109;2
131111;3
131567;416
131568;1
132132;3
132144;4
132476;4
132920;5
132925;16
132926;1
132932;8
133190;5
133269;1
133385;1
133448;12
133539;4
133724;1
134287;1
134533;265
134534;27
134537;3
134623;1
134813;1
135080;1
135083;3
135193;9
135487;12
135517;3
135575;46
135588;8
135613;1
135614;7
135616;10
135618;4
135619;17
135620;3
135621;157
135622;19
135740;1
135826;15
135858;10
136468;1
136492;24
136547;3
136548;5
136609;1
136841;8
136843;2
136845;8
136846;3
136849;19
136992;1
136993;1
137357;4
137545;9
137584;1
137591;5
137658;3
137716;1
137721;1
137722;1
137730;36
137732;4
137733;1
137778;4
137838;21
137993;2
138072;2
138074;6
138118;15
138563;4
138595;1
138851;11
139043;7
139438;8
139808;2
139916;1
140057;4
140314;84
140626;15
141948;3
141949;17
142864;1
142877;2
143222;1
143361;2
143387;2
143495;12
144185;7
144191;1
144530;1
145285;1
145579;297
146474;1
146475;1
146476;1
146786;3
146806;1
146817;28
146819;5
146825;1
146826;1
146907;1
146919;5
146937;1
146938;1
146939;10
146940;3
147047;3
147248;1
147322;2
147645;10
147709;3
147802;3
148454;1
148604;13
148813;9
148814;2
148942;7
149015;54
149390;5
149539;9
149698;9
149715;1
150022;3
150055;74
150056;2
150146;3
150172;13
150203;1
150247;14
150831;1
150832;2
151276;30
151340;1
151754;1
151755;4
151783;13
151894;16
151895;28
152268;5
152331;7
152335;7
152480;6
152489;2
152500;2
152573;3
152958;1
153026;62
153152;2
153265;2
153491;11
153493;3
153494;2
153721;9
154046;56
154288;48
154347;2
154621;8
154981;1
155042;4
155194;1
155322;20
155493;23
155515;1
155617;2
155618;2
