TaxID;output/DNA_220707_22-24hmix_cer_BIOMcombi_S30_kaiju.out
29359;6
29360;54
29361;2
29362;103
29363;137
29364;16
29365;47
29367;52
29369;12
29370;212
29372;3
29373;4
29376;4
29378;49
29379;2
29382;3
29385;126
29388;7
29389;323
29391;1
29394;37
29396;3
29397;4
29408;10
29409;14
29419;3
29427;20
29429;1
29430;2230
29432;11
29433;141
29435;15
29438;13
29442;9
29443;9
29447;3
29448;14
29450;28
29459;2
29465;163
29466;20
29471;1
29483;9
29484;48
29485;3
29486;18
29487;20
29488;3
29489;77
29491;54
29494;1
29495;5
29497;24
29498;6
29503;27
29507;3
29508;4
29510;1
29511;8
29521;17
29522;8
29524;2
29528;5
29530;22
29533;10
29534;1
29536;62
29539;6
29541;2
29542;7
29543;113
29544;2
29545;84
29546;3
29547;105
29549;3
29552;3
29553;10
29557;1
29559;11
29561;5
29562;11
29570;34
29574;1
29580;23
29581;41
29907;1
29920;1
31532;2
31537;1
31754;4
31899;1
31953;42
31957;3
31971;12
31973;10
31977;17
31979;277
31983;2
31984;1
31988;6
31989;51
31993;2
31998;11
32002;18
32003;11
32008;353
32011;13
32012;1
32013;6
32014;3
32016;1
32022;1
32025;1
32033;51
32040;16
32046;8
32053;1
32056;1
32057;2
32066;51
32067;80
32068;84
32207;5
32257;10
33001;3
33007;1
33008;1
33010;5
33011;2
33012;2
33015;14
33018;4
33024;4
33025;140
33029;20
33030;8
33031;4
33032;1
33033;2
33034;2
33035;171
33037;1
33038;250
33039;82
33042;46
33043;24
33044;1
33045;1
33046;2
33047;8
33049;1
33050;9
33051;4
33052;8
33053;145
33057;68
33059;21
33060;9
33069;43
33075;4
33085;1
33097;1
33653;1
33807;32
33809;12
33811;59
33877;1
33882;48
33883;6
33885;4
33889;13
33895;1
33900;1
33904;2
33905;6
33914;1
33918;1
33922;10
33923;4
33925;1
33926;10
33932;2
33934;40
33935;5
33936;78
33940;3
33941;2
33945;81
33946;16
33951;219
33952;21
33953;8
33954;123
33958;259
33959;4
33960;1
33962;8
33964;101
33968;85
33970;4
33977;2
33986;16
33993;2
33994;15
33995;1
33996;1
34002;10
34003;5
34004;15
34006;1
34007;15
34008;7
34010;1
34015;1
34017;1
34018;1
34021;2
34027;2
34029;4
34031;79
34032;218
34034;34
34037;14
34038;2
34058;9
34059;96
34060;95
34061;91
34062;1740
34064;6
34067;1
34068;1
34072;37
34073;249
34078;4
34084;11
34085;290
34086;6
34087;2
34097;10
34098;10
34099;1
34103;19
34104;20
34105;93
35339;2
35342;17
35519;1
35554;5
35619;7
35621;1
35622;1
35623;6
35677;2
35688;1
35700;11
35701;8
35703;12
35752;1
35753;3
35756;1
35757;2
35760;12
35762;7
35763;1
35764;1
35768;2
35773;3
35786;6
35787;2
35797;3
35799;4
35801;1
35805;2
35806;27
35818;35
35823;13
35825;25
35829;1
35830;6
35832;10
35833;102
35835;2
35837;1
35839;8
35841;13
36363;2
36739;4
36742;1
36745;17
36746;15
36751;3
36753;1
36805;1
36807;1
36809;100
36813;2
36814;1
36822;1
36832;8
36834;15
36835;21
36839;23
36841;46
36842;10
36844;7
36845;40
36847;76
36849;52
36853;18
36854;11
36861;46
36862;1
36863;1
36866;7
36873;3
36874;19
36875;2
37326;3
37329;12
37330;1
37332;4
37372;1
37448;23
37452;779
37482;2
37487;1
37625;2
37636;2
37637;6
37658;26
37659;132
37692;2
37734;183
37752;2
37914;5
37915;1
37919;22
37921;32
37928;1
37931;2
38018;73668
38023;4
38026;5
38027;13
38036;2
38265;1
38269;1
38290;5
38293;92
38294;1
38301;2
38307;81
38311;1
38312;1
38313;43
38323;1
38501;2
38815;6
38875;98
38986;3
39029;206
39060;6
39122;2
39152;6
39441;3
39480;85
39481;3
39482;235
39483;11
39484;15
39485;117
39486;80
39487;1
39488;76
39489;11
39490;95
39491;174
39492;32
39493;28
39495;5
39496;53
39497;4
39643;1
39645;4
39650;29
39687;1
39691;4
39693;4
39724;8
39766;24
39769;3
39773;6
39774;46
39775;3
39777;24
39778;1
39779;3
39838;3
39841;2
39845;1
39948;45
39950;1
39955;2
39956;2
39960;1
39962;7
40091;17
40117;1
40119;5
40120;14
40137;1
40214;7122
40215;13909
40216;736
40222;2
40223;6
40274;369
40302;1
40323;71
40324;191
40335;1
40373;33
40414;23
40442;1
40477;2
40518;200
40519;97
40520;231
40542;4
40543;3
40544;81
40545;35
40566;1
40575;46
40576;25
40577;3
40578;5
40681;1
40754;8
40841;11
40983;2
41202;20
41273;48
41275;29
41276;3
41292;1
41294;9
41295;3
41297;69
41880;1
41899;13
41950;1
41976;3
41977;234
41978;2
41997;32
42054;5
42094;3
42095;1
42190;5
42197;3
42233;1
42234;6
42238;1
42322;58
42353;39
42354;41
42422;5
42447;1
42471;1
42565;2
42566;1
42817;1
42837;1
42857;1
42858;1
42879;1
42881;2
42906;16
43049;1
43057;3
43064;202
43131;62
43143;22
43263;230
43265;1
43304;2
43305;41
43306;9
43357;1
43433;4
43595;17
43617;10
43654;5
43656;3
43657;24
43658;2
43661;1
43662;6
43667;2
43668;18
43669;8
43671;5
43673;8
43674;11
43676;7
43678;7
43765;8
43767;25
43769;4
43770;10
43771;2
43772;2
43773;1
43775;14
43947;193
43948;290
43992;7
43995;19
43996;1
43997;1
44000;5
44008;802
44009;100
44010;1
44011;3
44012;4
44013;28
44056;2
44249;530
44250;18
44251;1
44252;29
44256;12
44258;10
44260;6
44442;2
44574;5
44575;31
44576;1
44577;95
44671;19
44674;1048
44675;1
44737;8
44742;23
44749;20
44753;1
44823;1
44935;308
45056;2
45242;1
45243;13
45247;2
45254;205
45362;12
45363;5
45462;14
45465;13
45497;8
45498;1
45610;9
45611;2
45634;39
45654;1
45655;6
45656;16
45657;13
45658;1
45663;10
45667;21
45668;22
45670;28
45677;4
45764;1
45851;8
45972;6
45989;3
46021;2
46124;7
46126;6
46127;9
46159;1
46188;6
46205;7
46206;9
46223;9
46224;126
46228;43
46239;2
46254;4
46255;29
46256;1
46351;5
46355;3
46356;4
46468;2
46469;10
46503;854
46506;1144
46609;12
46610;60
46626;1
46634;1
46654;3
46677;8
46678;4
46679;3
46680;341
46867;5
46913;1
46914;5
47054;4
47055;2
47157;28
47158;1
47229;3
47251;3
47253;1
47254;5
47312;1
47420;9
47421;2
47479;4
47492;1
47493;3
47500;75
47670;7
47678;191
47679;67
47714;2
47715;42
47716;1
47763;2
47770;21
47790;4
47845;7
47847;2
47858;6
47866;2
47872;2
47874;1
47877;16
47879;5
47880;19
47883;4
47885;2
47886;14
47917;141
47920;491
47928;1
47951;11
47994;1
48001;26
48003;5
48073;5
48075;1
48076;27
48140;1
48256;5
48296;695
48463;1
48464;1
48465;9
48466;4
48467;6
48479;1
48510;1
48665;1
48729;6
48736;145
48935;8
49181;142
49184;1
49186;5
49277;1
49278;7
49279;10
49283;5
49319;1
49338;89
49447;3
49546;593
49547;3
49893;1
49894;7
49896;1
49928;178
49964;2
50259;24
50338;3
50340;28
50421;27
50709;1
50715;1
50719;1
50728;4
50741;1
50960;49
50990;1
51048;3
51049;1
51101;21
51160;1
51161;1
51173;7
51195;14
51197;28
51201;2
51364;2
51365;2
51366;5
51367;2
51515;30
51616;29
51637;2
51642;2
51663;5
51664;8
51665;81
51668;20
51669;19
51671;2
52004;4
52018;7
52021;5
52022;9
52133;887
52225;69
52226;243
52227;6
52229;4
52242;1
52441;18
52442;1
52560;3
52561;1
52584;21
52603;2
52604;5
52689;54
52691;52
52692;187
52693;32
52694;1105
52696;1
52704;4
52768;3
52769;1
52771;3
52959;10
52972;4
53245;2
53246;115
53249;1
53254;2
53329;17
53332;74
53335;75
53336;1
53341;4
53342;6
53343;7
53344;19
53345;34
53346;72
53358;1
53359;1
53372;3
53374;7
53388;1
53399;14
53406;70
53408;67
53409;4
53410;1
53412;30
53417;6
53419;14
53422;11
53424;1
53427;1
53429;2
53441;2
53442;48
53443;2
53444;12
53446;4
53483;5
53633;2
53635;1
53707;1
53945;5
53985;6
54005;15
54006;15
54061;3
54062;1
54066;6
54067;21
54120;1
54121;1
54261;5
54291;52
54294;1
54304;5
54306;1
54311;8
54313;1
54393;12
54398;2
54526;15
54571;1
54910;7
54911;3
54913;5
54914;10
54915;12
55079;8
55080;88
55085;33
55193;2
55197;125
55206;6
55209;3
55211;3
55212;2
55213;3
55404;1
55504;101
55507;14
55510;2
55518;1
55565;1
55583;12
55601;4
55758;13
55779;5
55968;5
56112;9
56192;5
56193;5
56361;1
56426;1
56438;1
56448;20
56450;1
56453;1
56454;9
56455;2
56458;2
56464;1
56636;1
56637;2
56689;1
56698;45
56730;1
56774;2
56804;38
56807;3
56810;1
56811;512
56877;5
56878;1
56946;1
57001;3
57028;2
57029;11
57040;11
57046;1
57171;2
57320;16
57479;1
57480;4
57489;5
57493;16
57579;1
57609;12
57664;33
57665;213
57666;12
57676;15
57704;2
57706;24
57723;6
57732;43
57739;62
57911;5
57975;11
58050;2
58051;1
58095;1
58114;1
58133;1
58137;8
58138;14
58169;2
58180;13
58291;1
58314;1
58351;1
58352;1
58354;2
58621;38
58712;4
58840;3
59195;2
59201;11
59203;1
59204;1
59241;17
59277;3
59282;1
59288;54
59310;447
59405;438
59406;25
59512;3
59600;1
59602;3
59610;20
59617;1
59619;31
59620;310
59732;690
59733;139
59734;9
59738;3
59739;10
59750;1
59753;10
59779;7
59799;3
59814;8
59823;6
59839;2
59840;5
59841;3
59843;6
59845;12
59846;1
59893;1
60035;2
60036;6
60133;26
60136;2
60137;7
60442;17
60454;3
60520;1
60547;9
60548;10
60549;8
60550;6
60552;69
60890;3
60893;2
60922;1
61013;3
61015;1
61016;13
61150;2
61170;27
61171;21
61235;1
61414;4
61432;17
61434;1
61435;78
61592;1
61593;2
61595;9
61598;11
61624;3
61635;6
61644;22
61645;68
61646;16
61647;12
61648;18
61651;7
61652;37
62101;3
62140;1
62322;25
62609;1
62680;2
62763;2
63186;1
63560;197
63561;5
63612;4
63656;1
63745;14
64104;36
64160;4
64178;2
64323;2
64522;1
64642;9
64659;1
64702;2
64968;1
64969;324
64970;7
64971;2
64972;2
64973;6
64974;3
64976;5
65047;4
65048;3
65058;4
65129;3
65403;12
65499;1
65505;1
65551;5
65553;70
65656;15
65700;30
65735;25
65741;20
65786;11
65842;4
65958;4
66219;52
66228;1
66269;8
66347;9
66369;6
66370;1
66821;206
66831;10
66848;2
66849;1
66863;25
66873;5
66874;2
66875;1
66896;1
66898;1
66900;2
67280;1
67297;3
67348;2
67356;1
67358;1
67368;1
67380;1
67384;4
67386;1
67572;11
67575;15
67576;2
67757;36
67760;1
67780;10
67814;1
67819;4
67824;4
67825;1
67826;1
67827;6
67854;6
67855;12
68043;1
68170;2
68193;3
68204;1
68213;2
68219;3
68239;2
68255;2
68280;1
68287;45
68288;3
68292;2
68295;4
68334;1
68335;1
68336;129
68525;140
68892;6
68895;92
69208;7
69218;9
69220;14
69222;3
69224;2
69277;20
69279;8
69280;1
69322;6
69328;44
69359;5
69360;2
69362;2
69370;3
69473;64
69499;3
69541;11
69578;2
69664;7
69666;2
69670;2
69710;10
69824;17
69825;15
69894;1
69895;5
69896;1
69962;4
69964;7
69965;20
69966;133
69968;1
69974;3
70125;28
70346;183
70347;2
70348;69
70448;1
70584;15
70775;9
70799;1
70803;1
70856;50
70863;10
70993;23
70994;7
70995;6
70996;3
70997;9
70998;1
71188;1
71191;2
71235;1
71433;5
71451;15
71452;3
71453;1
71655;5
71656;1
71667;4
71999;2
72000;55
72022;1
72026;6
72173;1
72273;5
72274;63
72275;11
72276;5
72293;1
72304;31
72361;4
72407;2
72556;11
72557;13
72763;6
72764;6
73010;21
73029;3
73030;11
73044;1
73098;6
73141;9
73780;12
73868;21
73919;2
74030;3
74033;13
74109;1
74201;16
74243;42
74311;2
74314;1
74316;4
74317;2
74382;2
74385;1
74386;2
74426;9
74661;1
74701;10
74706;15
74829;24
74968;1
75105;6
75309;16
75310;14
75385;1
75612;3
75654;5
75658;2
75682;49
75687;2
75695;1
75697;2
75787;10
75796;1
75966;1
75984;11
75985;28
76008;13
76009;29
76022;1
76112;33
76113;11
76114;2
76115;1
76122;3
76123;2
76258;1
76259;145
76489;1
76517;15
76594;7
76595;1
76635;1
76636;11
76731;7
76759;20
76760;2
76761;28
76775;33
76831;17
76832;24
76856;1
76857;3
76859;3
76860;15
76862;2
76884;1
76890;3
76891;3
76892;7
76935;1
76978;3
77022;9
77039;2
77048;3
77095;78
77097;1
77098;15
77133;9570
77675;2
77768;13
77775;35
77777;25
77917;8
78057;2
78120;78
78229;432
78245;2
78258;1
78259;1
78327;15
78343;4
78345;14
78346;2
78350;9
78398;16
78410;1
78448;17
78527;1
78543;1
78544;14
78587;2
78898;5
79206;32
79209;6
79263;17
79264;8
79328;43
79329;9
79548;4
79604;2
79681;104
79879;8
79880;106
79881;4
79883;26
79884;9
79885;4
79912;7
79967;1
80816;1
80840;1152
80841;244
80842;5
80854;8
80864;586
80865;362
80866;226
80867;106
80868;23
80869;49
80870;1
80876;2
80878;472
80880;5
80881;80
80882;12
81028;11
81029;2
81406;28
81408;5
81409;121
81412;7
81416;1
81424;303
81425;25
81447;1
81462;2
81464;108
81467;6
81468;52
81475;8
81569;2
81582;1
81682;1
81684;1
81852;79
81857;8
81947;34
81950;6
82076;1
82115;66
82116;90
82203;9
82348;3
82367;14
82373;29
82374;79
82376;124
82380;3
82541;42
82633;17
82654;1
82688;32
82800;6
82801;2
82802;324
82803;1084
82805;1
82806;18
82977;10
82979;59
82980;2
82981;8
82983;8
82985;18
82986;2
82987;5
82988;5
82995;1
82996;30
83219;2
83231;10
83262;2
83263;5
83264;34
83265;8
83373;7
83382;1
83406;4
83427;4
83451;1
83456;1
83461;16
83462;1
83494;5
83541;2
83551;4
83552;6
83555;3
83558;1
83559;1
83561;4
83564;5
83612;4
83614;5
83615;1
83617;3
83618;11
83637;3
83654;17
83655;89
83661;8
83681;2
83683;1
83763;22
83765;20
83766;4
83767;36
83769;10
83770;6
83771;25
83784;2
83816;4
83889;64
83984;3
83986;13
84022;14
84023;7
84024;31
84025;35
84030;79
84031;6
84032;16
84034;39
84035;48
84086;62
84107;3
84108;1
84109;1
84110;2
84111;5
84112;25
84135;7
84136;17
84139;16
84159;16
84372;5
84374;5
84377;1
84378;3
84379;1
84405;2
84406;29
84407;35
84521;4
84531;6
84565;4
84566;35
84567;54
84590;5
84595;1
84642;112
84698;13
84757;2
84980;34
84997;1
84998;10
84999;8
85006;75
85007;18
85012;1
85015;4
85017;1
85020;2
85021;3
85023;18
85025;6
85030;1
85043;4
85072;1
85075;2
85076;3
85085;1
85325;3
85336;65
85402;32
85404;14
85643;7
85682;1
85683;9
85688;3
85698;119
85831;131
85874;3
85991;1
86104;2
86166;13
86170;2
86174;53
86175;26
86180;11
86182;19
86183;3
86184;14
86185;32
86331;17
86332;4
86473;15
86661;464
86663;13
86664;35
86665;11
86666;3
86668;11
86956;6
86957;1
86959;15
87012;1
87172;1
87458;4
87461;1
87541;7
87650;4
87882;137
87883;178
88058;11
88132;121
88233;55
88274;25
88431;57
88688;3
89014;19
89051;4
89059;20
89061;1
89065;8
89066;3
89093;11
89152;14
89153;11
89154;2
89184;2
89401;1
89404;1
89583;1
89966;44
89967;1
89968;3
90060;217
90239;95
90240;11
90241;35
90242;14
90243;59
90244;19
90245;378
90370;2
90371;37
90426;126
90627;1
90728;3
90730;1
90731;21
90732;18
90964;77
90970;11
91061;677
91347;924
91359;4
91360;21
91459;3
91464;3
91604;22
91623;18
91624;8
91626;9
91750;7
91822;2
91994;21
92002;2
92003;15
92172;4
92402;1
92403;1
92407;1
92487;19
92645;23
92647;13
92712;1
92713;2
92793;1
